id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency,Waterbody_Name
1266,1266,1105,,No,Moderate,Inland,Natural,,2.38175893759699,,23.8645784898,91.851787335,Tripura,1151.76007092962,23817.5893759699,Hydrological Layer,SAC N,Waterlogged
1267,1267,1105,,No,Moderate,Inland,Natural,,1.56442006858279,,23.8750810131,91.8661730099,Tripura,989.150685653925,15644.2006858279,Hydrological Layer,SAC N,Waterlogged
1268,1268,1202,,No,Moderate,Inland,Man-made,,0.183549513586222,,24.3534604111,92.1310739759,Tripura,175.527505130895,1835.49513586222,Hydrological Layer,SAC N,Tank/Pond
1269,1269,1202,,Yes,High,Inland,Man-made,,0.986191252724404,,23.5878820825,91.8185075133,Tripura,435.380283577953,9861.91252724404,Hydrological Layer,SAC N,Tank/Pond
1270,1270,1202,,Yes,High,Inland,Man-made,,0.381655457086775,,23.5905758175,91.8115640574,Tripura,326.407723069253,3816.55457086775,Hydrological Layer,SAC N,Tank/Pond
1271,1271,1202,,Yes,High,Inland,Man-made,,0.427817276121484,,23.5908528142,91.8127197694,Tripura,358.624421200087,4278.17276121484,Hydrological Layer,SAC N,Tank/Pond
1272,1272,1202,,Yes,High,Inland,Man-made,,0.223177108312244,,23.5912321656,91.8118325836,Tripura,256.113046905296,2231.77108312244,Hydrological Layer,SAC N,Tank/Pond
1273,1273,1202,,Yes,High,Inland,Man-made,,0.399951508814837,,23.5901236816,91.8113271884,Tripura,324.37661024782,3999.51508814837,Hydrological Layer,SAC N,Tank/Pond
1274,1274,1202,,No,Moderate,Inland,Man-made,,0.259755543581449,,24.3573611956,92.1440355197,Tripura,206.584465301218,2597.55543581449,Hydrological Layer,SAC N,Tank/Pond
1275,1275,1202,,No,Moderate,Inland,Man-made,,0.111947012044022,,24.3602379779,92.140760373,Tripura,135.053913078563,1119.47012044022,Hydrological Layer,SAC N,Tank/Pond
1276,1276,1202,,No,Moderate,Inland,Man-made,,1.17053026728103,,24.3530433977,92.1246824301,Tripura,917.158381528381,11705.3026728103,Hydrological Layer,SAC N,Tank/Pond
1546,1546,1202,,No,Moderate,Inland,Man-made,,0.202935389205899,,24.3312093222,92.0568848455,Tripura,180.250170054327,2029.35389205899,Hydrological Layer,SAC N,Tank/Pond
1313,1313,1202,,Yes,High,Inland,Man-made,,0.415049942739348,,24.3387479302,92.1102648172,Tripura,296.834678684791,4150.49942739348,Hydrological Layer,SAC N,Tank/Pond
1425,1425,1202,,No,Moderate,Inland,Man-made,,0.158174731027796,,24.3564797844,92.1170241121,Tripura,164.927424544166,1581.74731027796,Hydrological Layer,SAC N,Tank/Pond
1278,1278,1202,,No,Moderate,Inland,Man-made,,2.6957845837434,,24.3573299618,92.1079301438,Tripura,1805.56648728916,26957.8458374339,Hydrological Layer,SAC N,Tank/Pond
1279,1279,1202,,No,Moderate,Inland,Man-made,,0.670287012126509,,24.3516987674,92.0976650644,Tripura,479.103881427324,6702.87012126509,Hydrological Layer,SAC N,Tank/Pond
1280,1280,1202,,No,Moderate,Inland,Man-made,,1.80781663391627,,24.3551229474,92.0980471262,Tripura,1079.3683648317,18078.1663391627,Hydrological Layer,SAC N,Tank/Pond
1281,1281,1202,,Yes,High,Inland,Man-made,,1.48250723116374,,24.3272345373,92.0900391984,Tripura,852.625883067259,14825.0723116374,Hydrological Layer,SAC N,Tank/Pond
1282,1282,1202,,Yes,High,Inland,Man-made,,3.07502418383727,,24.3359469465,92.096560885,Tripura,1460.23551161401,30750.2418383727,Hydrological Layer,SAC N,Tank/Pond
1283,1283,1202,,No,Moderate,Inland,Man-made,,0.454251436514682,,24.3480060536,92.1079737031,Tripura,390.42764026522,4542.51436514682,Hydrological Layer,SAC N,Tank/Pond
1284,1284,1202,,No,Moderate,Inland,Man-made,,0.964286652531589,,24.3487704521,92.1134062577,Tripura,607.199671913523,9642.86652531589,Hydrological Layer,SAC N,Tank/Pond
1426,1426,1202,,No,Moderate,Inland,Man-made,,0.383661095509653,,24.3417676464,92.0544134251,Tripura,310.049999848115,3836.61095509653,Hydrological Layer,SAC N,Tank/Pond
1287,1287,1202,,No,Moderate,Inland,Man-made,,4.55976668908051,,24.3616571477,92.0985390306,Tripura,2186.11373804016,45597.6668908051,Hydrological Layer,SAC N,Tank/Pond
1288,1288,1202,,No,Moderate,Inland,Man-made,,1.24390832674892,,24.3693939198,92.0982468348,Tripura,638.485654213756,12439.0832674892,Hydrological Layer,SAC N,Tank/Pond
1289,1289,1202,,No,Moderate,Inland,Man-made,,0.898057308918856,,24.3538706312,92.1064009268,Tripura,1038.05445077331,8980.57308918857,Hydrological Layer,SAC N,Tank/Pond
1290,1290,1202,,No,Moderate,Inland,Man-made,,0.823738623491542,,24.3718430679,92.1135834249,Tripura,674.048079868766,8237.38623491542,Hydrological Layer,SAC N,Tank/Pond
1291,1291,1202,,No,Moderate,Inland,Man-made,,0.236082184368968,,24.3805015768,92.1800298846,Tripura,233.232076201779,2360.82184368968,Hydrological Layer,SAC N,Tank/Pond
1292,1292,1202,,No,Moderate,Inland,Man-made,,0.340746881450529,,24.3893246223,92.1888003166,Tripura,301.958863191938,3407.46881450529,Hydrological Layer,SAC N,Tank/Pond
1293,1293,1202,,No,Moderate,Inland,Man-made,,1.43313096590393,,24.3912169311,92.1882003609,Tripura,476.218926925068,14331.3096590393,Hydrological Layer,SAC N,Tank/Pond
1294,1294,1202,,No,Moderate,Inland,Man-made,,0.11568642769053,,24.3587767808,92.1166626451,Tripura,142.043834192269,1156.8642769053,Hydrological Layer,SAC N,Tank/Pond
1295,1295,1202,,No,Moderate,Inland,Man-made,,0.530393762739901,,24.3597595083,92.0939741479,Tripura,378.722313825978,5303.93762739901,Hydrological Layer,SAC N,Tank/Pond
1296,1296,1202,,No,Moderate,Inland,Man-made,,0.278173704554324,,24.3606729301,92.096127442,Tripura,219.051040468674,2781.73704554324,Hydrological Layer,SAC N,Tank/Pond
1297,1297,1202,,No,Moderate,Inland,Man-made,,0.682911572973643,,23.2552730277,91.3462535077,Tripura,451.339594943579,6829.11572973643,Hydrological Layer,SAC N,Tank/Pond
1427,1427,1202,,No,Moderate,Inland,Man-made,,0.226915421209972,,24.3428043822,92.0550350452,Tripura,215.170066888918,2269.15421209972,Hydrological Layer,SAC N,Tank/Pond
1298,1298,1101,,No,Moderate,Inland,Natural,,5.83406658497423,,23.2543059317,91.3521804003,Tripura,2959.90085858939,58340.6658497423,Hydrological Layer,SAC N,Lake/Pond
1299,1299,1202,,No,Moderate,Inland,Man-made,,1.24261375459192,,23.6374879812,91.3040842232,Tripura,450.919070517561,12426.1375459192,Hydrological Layer,SAC N,Tank/Pond
1300,1300,1105,,No,Moderate,Inland,Natural,,1.57406681866861,,23.6484645408,91.305500137,Tripura,976.817541658802,15740.6681866861,Hydrological Layer,SAC N,Waterlogged
1301,1301,1105,,No,Moderate,Inland,Natural,,3.51721061728827,,23.6513485304,91.301154762,Tripura,1054.83380334776,35172.1061728827,Hydrological Layer,SAC N,Waterlogged
1302,1302,1105,,No,Moderate,Inland,Natural,,4.43860455038408,,23.6396704854,91.3188763939,Tripura,2493.56965700343,44386.0455038408,Hydrological Layer,SAC N,Waterlogged
1312,1312,1202,,Yes,High,Inland,Man-made,,0.52101956722575,,24.3372135802,92.1085577937,Tripura,453.717603750042,5210.1956722575,Hydrological Layer,SAC N,Tank/Pond
1367,1367,1202,,Yes,High,Inland,Man-made,,0.869118634156162,,24.3300296591,92.0962526134,Tripura,538.854989184534,8691.18634156162,Hydrological Layer,SAC N,Tank/Pond
1303,1303,1105,,No,Moderate,Inland,Natural,,6.6680309148187,,23.6424434364,91.3150239986,Tripura,3542.59886636156,66680.309148187,Hydrological Layer,SAC N,Waterlogged
1304,1304,1202,,No,Moderate,Inland,Man-made,,0.8040627587509,,23.6523698345,91.3138883387,Tripura,391.559775271787,8040.627587509,Hydrological Layer,SAC N,Tank/Pond
1305,1305,1202,,No,Moderate,Inland,Man-made,,0.32339060594526,,23.6555873162,91.3155397574,Tripura,276.300874712627,3233.9060594526,Hydrological Layer,SAC N,Tank/Pond
1306,1306,1202,,No,Moderate,Inland,Man-made,,3.01384815504501,,23.6586130364,91.3160564277,Tripura,1203.98407501915,30138.4815504501,Hydrological Layer,SAC N,Tank/Pond
1307,1307,1202,,No,Moderate,Inland,Man-made,,0.819035484090463,,23.6513245569,91.3145513762,Tripura,404.996869951357,8190.35484090463,Hydrological Layer,SAC N,Tank/Pond
1308,1308,1202,,No,Moderate,Inland,Man-made,,0.451362073080045,,23.6533897867,91.3137945565,Tripura,299.706280210462,4513.62073080045,Hydrological Layer,SAC N,Tank/Pond
1309,1309,1105,,No,Moderate,Inland,Natural,,0.81669990437702,,23.877099666,91.8702942252,Tripura,444.055420387586,8166.9990437702,Hydrological Layer,SAC N,Waterlogged
1310,1310,1105,,No,Moderate,Inland,Natural,,0.721964666759363,,23.8787080128,91.8726447199,Tripura,591.023572578618,7219.64666759363,Hydrological Layer,SAC N,Waterlogged
1315,1315,1202,,Yes,High,Inland,Man-made,,0.829251561495013,,24.3414785843,92.1220997556,Tripura,745.999756715334,8292.51561495013,Hydrological Layer,SAC N,Tank/Pond
1316,1316,1202,,Yes,High,Inland,Man-made,,0.810581558607277,,24.3424680293,92.1143905533,Tripura,799.110446283164,8105.81558607277,Hydrological Layer,SAC N,Tank/Pond
1317,1317,1202,,Yes,High,Inland,Man-made,,0.446496319531419,,24.343903299,92.1143938273,Tripura,333.512847473757,4464.96319531419,Hydrological Layer,SAC N,Tank/Pond
1318,1318,1202,,No,Moderate,Inland,Man-made,,2.52455844763955,,24.361219631,92.1072976965,Tripura,1411.51337188109,25245.5844763955,Hydrological Layer,SAC N,Tank/Pond
1319,1319,1202,,No,Moderate,Inland,Man-made,,1.36931732201778,,24.3629907474,92.105871845,Tripura,817.795366053985,13693.1732201778,Hydrological Layer,SAC N,Tank/Pond
1320,1320,1202,,No,Moderate,Inland,Man-made,,1.51525271412092,,24.3665408332,92.1094815526,Tripura,1077.67250531943,15152.5271412092,Hydrological Layer,SAC N,Tank/Pond
1321,1321,1202,,No,Moderate,Inland,Man-made,,1.25054244465007,,24.3687676594,92.1104752281,Tripura,804.262969242197,12505.4244465007,Hydrological Layer,SAC N,Tank/Pond
1368,1368,1202,,Yes,High,Inland,Man-made,,0.94631470249274,,24.3317485095,92.1080443127,Tripura,761.542294031819,9463.1470249274,Hydrological Layer,SAC N,Tank/Pond
1374,1374,1202,,No,Moderate,Inland,Man-made,,0.358404462584891,,24.3807159969,92.1367610993,Tripura,306.05169322506,3584.04462584891,Hydrological Layer,SAC N,Tank/Pond
1334,1334,1202,,Yes,High,Inland,Man-made,,0.995942507717705,,24.3247290597,92.1107101731,Tripura,799.823146720532,9959.42507717705,Hydrological Layer,SAC N,Tank/Pond
1379,1379,1202,,No,Moderate,Inland,Man-made,,0.737868601668535,,24.3539807249,92.1107784815,Tripura,916.385502876306,7378.68601668535,Hydrological Layer,SAC N,Tank/Pond
1793,1793,1202,,No,Moderate,Inland,Man-made,,0.18875616594783,,24.1489311806,92.041655683,Tripura,179.665933549477,1887.5616594783,Hydrological Layer,SAC N,Tank/Pond
1322,1322,1202,,No,Moderate,Inland,Man-made,,5.08721060687363,,24.3691298012,92.1069440816,Tripura,2400.98731350546,50872.1060687363,Hydrological Layer,SAC N,Tank/Pond
1323,1323,1202,,No,Moderate,Inland,Man-made,,0.194690979507441,,24.3793889986,92.1228071316,Tripura,216.44464733525,1946.90979507441,Hydrological Layer,SAC N,Tank/Pond
1324,1324,1202,,No,Moderate,Inland,Man-made,,0.128139137497448,,24.382266858,92.1295483804,Tripura,152.347612326351,1281.39137497448,Hydrological Layer,SAC N,Tank/Pond
1325,1325,1202,,No,Moderate,Inland,Man-made,,0.434867968482367,,24.3853251992,92.1321306126,Tripura,282.768214080327,4348.67968482367,Hydrological Layer,SAC N,Tank/Pond
1326,1326,1202,,No,Moderate,Inland,Man-made,,0.508370730664992,,24.4061611372,92.146446325,Tripura,305.908405774595,5083.70730664992,Hydrological Layer,SAC N,Tank/Pond
1327,1327,1202,,No,Moderate,Inland,Man-made,,0.157987116264435,,24.4068402662,92.1491122243,Tripura,163.374287312604,1579.87116264435,Hydrological Layer,SAC N,Tank/Pond
1328,1328,1202,,No,Moderate,Inland,Man-made,,0.189730248506281,,24.4093110256,92.1465206236,Tripura,188.383627146322,1897.30248506281,Hydrological Layer,SAC N,Tank/Pond
1329,1329,1202,,No,Moderate,Inland,Man-made,,0.176160647381697,,24.4103912231,92.1466617037,Tripura,173.171901362056,1761.60647381697,Hydrological Layer,SAC N,Tank/Pond
1330,1330,1202,,No,Moderate,Inland,Man-made,,0.26678563235833,,24.4114166406,92.1477354331,Tripura,217.938404214025,2667.8563235833,Hydrological Layer,SAC N,Tank/Pond
1331,1331,1202,,No,Moderate,Inland,Man-made,,0.158108116561448,,24.4132902818,92.1616964735,Tripura,167.608991650599,1581.08116561448,Hydrological Layer,SAC N,Tank/Pond
1332,1332,1202,,Yes,High,Inland,Man-made,,0.322240428073858,,24.3146729503,92.1079264694,Tripura,359.843777680705,3222.40428073858,Hydrological Layer,SAC N,Tank/Pond
1599,1599,1202,,No,Moderate,Inland,Man-made,,0.191158497795432,,24.364261627,92.0524411291,Tripura,216.571854555407,1911.58497795432,Hydrological Layer,SAC N,Tank/Pond
1333,1333,1202,,Yes,High,Inland,Man-made,,1.11861901496284,,24.3231409604,92.1121856778,Tripura,703.969956504721,11186.1901496284,Hydrological Layer,SAC N,Tank/Pond
1335,1335,1202,,No,Moderate,Inland,Man-made,,0.167765606446281,,24.3219531048,92.0929993391,Tripura,222.890125671471,1677.65606446281,Hydrological Layer,SAC N,Tank/Pond
1338,1338,1202,,Yes,High,Inland,Man-made,,1.55733995131175,,24.345607112,92.0911791669,Tripura,1379.03449512049,15573.3995131175,Hydrological Layer,SAC N,Tank/Pond
1339,1339,1202,,No,Moderate,Inland,Man-made,,0.161862454528413,,24.349898904,92.130500151,Tripura,167.531039575573,1618.62454528413,Hydrological Layer,SAC N,Tank/Pond
1340,1340,1202,,No,Moderate,Inland,Man-made,,2.07978575760666,,24.3723991786,92.1171387212,Tripura,1190.23343648974,20797.8575760666,Hydrological Layer,SAC N,Tank/Pond
1341,1341,1202,,No,Moderate,Inland,Man-made,,0.330835210723105,,24.3771098094,92.1318631872,Tripura,286.514688324638,3308.35210723105,Hydrological Layer,SAC N,Tank/Pond
1342,1342,1202,,No,Moderate,Inland,Man-made,,0.756691880309217,,24.3794275774,92.1242830586,Tripura,633.13018014916,7566.91880309217,Hydrological Layer,SAC N,Tank/Pond
1343,1343,1202,,No,Moderate,Inland,Man-made,,0.80567526716543,,24.3798173034,92.1838461788,Tripura,755.50394278772,8056.7526716543,Hydrological Layer,SAC N,Tank/Pond
1344,1344,1202,,No,Moderate,Inland,Man-made,,0.332936215916912,,24.4126172978,92.1631459924,Tripura,255.314195680435,3329.36215916912,Hydrological Layer,SAC N,Tank/Pond
1398,1398,1202,,No,Moderate,Inland,Man-made,,0.351684702258685,,24.3479146846,92.1339429565,Tripura,403.999557658132,3516.84702258685,Hydrological Layer,SAC N,Tank/Pond
1345,1345,1202,,Yes,High,Inland,Man-made,,1.67871300235117,,24.3302620234,92.1330525088,Tripura,840.069238147867,16787.1300235117,Hydrological Layer,SAC N,Tank/Pond
1346,1346,1202,,Yes,High,Inland,Man-made,,0.216647023744446,,24.3392083204,92.1271791703,Tripura,272.253289168358,2166.47023744446,Hydrological Layer,SAC N,Tank/Pond
1428,1428,1202,,No,Moderate,Inland,Man-made,,0.55881825331234,,24.1414573849,92.0238665867,Tripura,518.597762609718,5588.1825331234,Hydrological Layer,SAC N,Tank/Pond
1347,1347,1202,,Yes,High,Inland,Man-made,,0.594695638147948,,24.339235475,92.1308340522,Tripura,537.545551249182,5946.95638147948,Hydrological Layer,SAC N,Tank/Pond
1348,1348,1202,,Yes,High,Inland,Man-made,,0.103738343292356,,24.3407986719,92.1330755545,Tripura,130.467517559734,1037.38343292356,Hydrological Layer,SAC N,Tank/Pond
1369,1369,1202,,Yes,High,Inland,Man-made,,2.30686048400295,,24.3306978069,92.104150264,Tripura,1907.9824657528,23068.6048400295,Hydrological Layer,SAC N,Tank/Pond
1370,1370,1202,,No,Moderate,Inland,Man-made,,1.49946099518729,,24.3251078625,92.0930558533,Tripura,898.213804778643,14994.6099518729,Hydrological Layer,SAC N,Tank/Pond
1371,1371,1202,,No,Moderate,Inland,Man-made,,0.113162082809622,,24.3264738614,92.1005965615,Tripura,180.991537164663,1131.62082809622,Hydrological Layer,SAC N,Tank/Pond
1372,1372,1202,,No,Moderate,Inland,Man-made,,0.678972630103265,,24.3280704167,92.0934088029,Tripura,475.843858316868,6789.72630103265,Hydrological Layer,SAC N,Tank/Pond
1373,1373,1202,,No,Moderate,Inland,Man-made,,0.833980474071912,,24.3564630973,92.1061967167,Tripura,592.351704112716,8339.80474071912,Hydrological Layer,SAC N,Tank/Pond
1375,1375,1202,,Yes,High,Inland,Man-made,,0.607959329087257,,24.3017159124,92.0899631677,Tripura,421.360771147208,6079.59329087257,Hydrological Layer,SAC N,Tank/Pond
1376,1376,1202,,No,Moderate,Inland,Man-made,,0.795058997196739,,24.3630891332,92.2467227372,Tripura,677.128689529727,7950.58997196739,Hydrological Layer,SAC N,Tank/Pond
1387,1387,1202,,Yes,High,Inland,Man-made,,0.584573614777945,,24.3357718568,92.09414992,Tripura,641.738927312706,5845.73614777945,Hydrological Layer,SAC N,Tank/Pond
1388,1388,1202,,Yes,High,Inland,Man-made,,0.745240705301773,,24.3396648498,92.0872450672,Tripura,490.595786988938,7452.40705301773,Hydrological Layer,SAC N,Tank/Pond
1389,1389,1202,,Yes,High,Inland,Man-made,,0.443310228071891,,24.338663954,92.0940797378,Tripura,508.992147073085,4433.10228071891,Hydrological Layer,SAC N,Tank/Pond
1390,1390,1202,,Yes,High,Inland,Man-made,,0.64158445877429,,24.3411917347,92.0966651119,Tripura,613.321835119326,6415.8445877429,Hydrological Layer,SAC N,Tank/Pond
1391,1391,1202,,No,Moderate,Inland,Man-made,,0.126608325319006,,24.3768424775,92.1100713774,Tripura,147.836876264001,1266.08325319006,Hydrological Layer,SAC N,Tank/Pond
1392,1392,1202,,Yes,High,Inland,Man-made,,0.630850255749565,,24.3307741648,92.1312776013,Tripura,414.508572082311,6308.50255749565,Hydrological Layer,SAC N,Tank/Pond
1393,1393,1202,,Yes,High,Inland,Man-made,,0.868071548595913,,24.3323902207,92.1313394175,Tripura,637.725797381809,8680.71548595913,Hydrological Layer,SAC N,Tank/Pond
1394,1394,1202,,No,Moderate,Inland,Man-made,,0.203781499940601,,24.3369370645,92.1385802454,Tripura,182.605931759938,2037.81499940601,Hydrological Layer,SAC N,Tank/Pond
1395,1395,1202,,No,Moderate,Inland,Man-made,,0.179308354023345,,24.337073897,92.1324032015,Tripura,172.400690495547,1793.08354023345,Hydrological Layer,SAC N,Tank/Pond
1396,1396,1202,,Yes,High,Inland,Man-made,,0.177187804225925,,24.3425104489,92.132704559,Tripura,194.807442213169,1771.87804225925,Hydrological Layer,SAC N,Tank/Pond
1397,1397,1202,,No,Moderate,Inland,Man-made,,0.298094783921635,,24.3531552223,92.1363656052,Tripura,234.096331793151,2980.94783921635,Hydrological Layer,SAC N,Tank/Pond
1582,1582,1202,,No,Moderate,Inland,Man-made,,1.09984119652998,,24.3707526898,92.0215993371,Tripura,616.843833061087,10998.4119652998,Hydrological Layer,SAC N,Tank/Pond
1400,1400,1202,,No,Moderate,Inland,Man-made,,2.33845180555646,,24.3502527153,92.1231496192,Tripura,1337.76161532947,23384.5180555646,Hydrological Layer,SAC N,Tank/Pond
1401,1401,1202,,No,Moderate,Inland,Man-made,,0.127092492693853,,24.4161251957,92.1530393044,Tripura,147.142022352393,1270.92492693853,Hydrological Layer,SAC N,Tank/Pond
1402,1402,1202,,No,Moderate,Inland,Man-made,,0.265089875462292,,24.4197804082,92.1523346798,Tripura,207.838073629919,2650.89875462292,Hydrological Layer,SAC N,Tank/Pond
1414,1414,1202,,Yes,High,Inland,Man-made,,0.808371126862564,,24.3136732216,92.0885378673,Tripura,611.46238487277,8083.71126862564,Hydrological Layer,SAC N,Tank/Pond
1415,1415,1202,,Yes,High,Inland,Man-made,,0.222200896467047,,24.3148778126,92.0949100655,Tripura,212.664410287321,2222.00896467047,Hydrological Layer,SAC N,Tank/Pond
1416,1416,1202,,No,Moderate,Inland,Man-made,,0.487048476387997,,24.3657213449,92.2449359673,Tripura,479.091583925703,4870.48476387997,Hydrological Layer,SAC N,Tank/Pond
1417,1417,1202,,No,Moderate,Inland,Man-made,,0.648111994888911,,24.3675280292,92.2533171162,Tripura,676.837040110668,6481.11994888911,Hydrological Layer,SAC N,Tank/Pond
1418,1418,1202,,No,Moderate,Inland,Man-made,,0.85740533930046,,24.3684033056,92.2433800917,Tripura,775.354565601624,8574.0533930046,Hydrological Layer,SAC N,Tank/Pond
1419,1419,1202,,No,Moderate,Inland,Man-made,,1.60028370921509,,24.3693970724,92.2488116499,Tripura,1080.82997900363,16002.8370921509,Hydrological Layer,SAC N,Tank/Pond
1420,1420,1202,,No,Moderate,Inland,Man-made,,0.160410296214732,,24.3719876232,92.1057812912,Tripura,170.358546991628,1604.10296214732,Hydrological Layer,SAC N,Tank/Pond
1421,1421,1202,,No,Moderate,Inland,Man-made,,0.410960937057521,,24.3759813475,92.1098097188,Tripura,257.476245170198,4109.60937057521,Hydrological Layer,SAC N,Tank/Pond
1954,1954,1202,,No,Moderate,Inland,Man-made,,0.249882690032369,,24.3933413504,92.1567201191,Tripura,218.78770043382,2498.82690032369,Hydrological Layer,SAC N,Tank/Pond
1422,1422,1202,,No,Moderate,Inland,Man-made,,0.290268389269911,,24.3583030129,92.110920555,Tripura,349.652412145291,2902.68389269911,Hydrological Layer,SAC N,Tank/Pond
1423,1423,1202,,No,Moderate,Inland,Man-made,,0.188800231933909,,24.3586523297,92.1121947952,Tripura,255.5199631135,1888.00231933909,Hydrological Layer,SAC N,Tank/Pond
1430,1430,1202,,No,Moderate,Inland,Man-made,,13.195344133501,,24.3558538661,92.2495512928,Tripura,5692.19446397507,131953.44133501,Hydrological Layer,SAC N,Tank/Pond
1431,1431,1202,,No,Moderate,Inland,Man-made,,1.52239592149769,,24.3759719202,92.2546343684,Tripura,1013.96913824566,15223.9592149769,Hydrological Layer,SAC N,Tank/Pond
1432,1432,1203,,No,Moderate,Inland,Man-made,,1.31349429950009,,24.3829466688,92.2485894963,Tripura,856.756744461981,13134.9429950009,Hydrological Layer,SAC N,Waterlogged
1433,1433,1203,,No,Moderate,Inland,Man-made,,0.848064089780908,,24.386031425,92.2647364895,Tripura,707.929829253871,8480.64089780908,Hydrological Layer,SAC N,Waterlogged
1434,1434,1203,,No,Moderate,Inland,Man-made,,1.50194841944373,,24.3897340696,92.2655386975,Tripura,1102.59574716762,15019.4841944373,Hydrological Layer,SAC N,Waterlogged
1437,1437,1203,,Yes,High,Inland,Man-made,,2.10117103992222,,24.4180489255,92.2453898737,Tripura,1594.23994835416,21011.7103992222,Hydrological Layer,SAC N,Waterlogged
1438,1438,1203,,Yes,High,Inland,Man-made,,1.16307490354742,,24.4199661748,92.246080378,Tripura,1006.1622260049,11630.7490354742,Hydrological Layer,SAC N,Waterlogged
1439,1439,1203,,Yes,High,Inland,Man-made,,1.73699675847833,,24.4209927485,92.2497195971,Tripura,1390.2031885438,17369.9675847833,Hydrological Layer,SAC N,Waterlogged
1440,1440,1203,,Yes,High,Inland,Man-made,,1.86544542583979,,24.4257655209,92.248230352,Tripura,1456.1376032195,18654.4542583979,Hydrological Layer,SAC N,Waterlogged
1441,1441,1203,,Yes,High,Inland,Man-made,,1.08144388425781,,24.427931873,92.2482256551,Tripura,741.858269487712,10814.4388425781,Hydrological Layer,SAC N,Waterlogged
1484,1484,1202,,No,Moderate,Inland,Man-made,,1.05321667364244,,24.3486440703,92.2253617229,Tripura,560.527397381593,10532.1667364244,Hydrological Layer,SAC N,Tank/Pond
1442,1442,1203,,Yes,High,Inland,Man-made,,1.75473812479578,,24.4297038459,92.2499186223,Tripura,1216.74584919655,17547.3812479578,Hydrological Layer,SAC N,Waterlogged
1443,1443,1203,,Yes,High,Inland,Man-made,,2.35336685959724,,24.4336353802,92.2540510838,Tripura,1802.66529301119,23533.6685959724,Hydrological Layer,SAC N,Waterlogged
1444,1444,1202,,No,Moderate,Inland,Man-made,,2.05109281465873,,24.4031990294,92.251228401,Tripura,1671.78260142875,20510.9281465873,Hydrological Layer,SAC N,Tank/Pond
1445,1445,1202,,No,Moderate,Inland,Man-made,,0.338902898792048,,24.4068380699,92.2529298259,Tripura,259.52920810346,3389.02898792048,Hydrological Layer,SAC N,Tank/Pond
1446,1446,1202,,No,Moderate,Inland,Man-made,,1.21131579398166,,24.410874465,92.2505960868,Tripura,997.370351102017,12113.1579398166,Hydrological Layer,SAC N,Tank/Pond
1447,1447,1202,,No,Moderate,Inland,Man-made,,0.740918052606737,,24.4121734314,92.2555584691,Tripura,450.296340200131,7409.18052606737,Hydrological Layer,SAC N,Tank/Pond
1457,1457,1202,,No,Low,Inland,Man-made,,1.52410736294116,,24.3942279131,92.1871788464,Tripura,810.077784139797,15241.0736294116,Hydrological Layer,SAC N,Tank/Pond
1458,1458,1202,,No,Low,Inland,Man-made,,0.513392445421685,,24.3955594285,92.1894022497,Tripura,316.885418672465,5133.92445421685,Hydrological Layer,SAC N,Tank/Pond
1459,1459,1202,,No,Low,Inland,Man-made,,0.618561929223329,,24.3965721032,92.1906247399,Tripura,550.316806038618,6185.61929223329,Hydrological Layer,SAC N,Tank/Pond
1448,1448,1202,,No,Moderate,Inland,Man-made,,1.32269656219279,,24.4149469362,92.2451532041,Tripura,1525.56077354073,13226.9656219279,Hydrological Layer,SAC N,Tank/Pond
1450,1450,1202,,No,Moderate,Inland,Man-made,,0.98658883062564,,24.3799610371,92.1621311929,Tripura,400.521929182346,9865.8883062564,Hydrological Layer,SAC N,Tank/Pond
1451,1451,1202,,No,Moderate,Inland,Man-made,,0.728866224662388,,24.3813688885,92.1676968317,Tripura,350.386864420268,7288.66224662388,Hydrological Layer,SAC N,Tank/Pond
1452,1452,1202,,No,Moderate,Inland,Man-made,,1.00046460749403,,24.3639204215,92.1667464068,Tripura,529.206554282049,10004.6460749403,Hydrological Layer,SAC N,Tank/Pond
1453,1453,1202,,No,Moderate,Inland,Man-made,,1.03004341964631,,24.3657842546,92.1658424081,Tripura,405.000865923028,10300.4341964631,Hydrological Layer,SAC N,Tank/Pond
1454,1454,1202,,No,Moderate,Inland,Man-made,,0.635303916756016,,24.3814505054,92.1819858672,Tripura,567.065410819778,6353.03916756016,Hydrological Layer,SAC N,Tank/Pond
1455,1455,1202,,No,Moderate,Inland,Man-made,,0.31887124532566,,24.3821188686,92.1831253866,Tripura,332.395656396966,3188.7124532566,Hydrological Layer,SAC N,Tank/Pond
1456,1456,1202,,No,Low,Inland,Man-made,,1.10843522002006,,24.393415581,92.2012898445,Tripura,1060.06332621285,11084.3522002006,Hydrological Layer,SAC N,Tank/Pond
1460,1460,1202,,No,Low,Inland,Man-made,,0.288831036782955,,24.388169194,92.2058031519,Tripura,289.077671082583,2888.31036782955,Hydrological Layer,SAC N,Tank/Pond
1461,1461,1203,,No,Moderate,Inland,Man-made,,0.98256910628817,,24.3873464106,92.2443002943,Tripura,945.899915341582,9825.6910628817,Hydrological Layer,SAC N,Waterlogged
