Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Hourly_Rainfall_mm
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 03:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 04:00:00,7.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 05:00:00,6.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 06:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 07:00:00,2.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 08:00:00,2.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 09:00:00,5.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 10:00:00,5.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 11:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 12:00:00,29.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 16:00:00,5.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 17:00:00,4.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 18:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 21:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-14 22:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-15 03:00:00,5.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-20 07:00:00,1.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-05-20 09:00:00,166.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 08:00:00,166.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 10:00:00,5.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 11:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 12:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 13:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 14:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 15:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 16:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 17:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 19:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 20:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 21:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 22:00:00,2.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-09 23:00:00,2.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 00:00:00,1.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 01:00:00,1.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 02:00:00,1.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 03:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 04:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 05:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 06:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 08:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 09:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 10:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 11:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 13:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 14:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 17:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-10 18:00:00,3.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-11 02:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-11 06:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-11 07:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-06-17 07:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-07-30 06:00:00,166.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-08-01 09:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-08-07 15:00:00,126.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-08-09 09:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-08-21 02:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-08-21 03:00:00,128.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-08-21 21:00:00,16.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-03 05:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-04 07:00:00,14.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-06 06:00:00,1.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-09 09:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-10 00:00:00,0.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-10 15:00:00,3.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-11 11:00:00,33.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-16 06:00:00,14.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-09-26 11:00:00,8.5
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-11-08 14:00:00,92.0
Delhi Railway Bridge,Delhi,NORTH,MODEL TOWN,-,Ganga,Ganga,28.6625,77.248889,2021-11-11 11:00:00,11.5
