Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,Reservoir_Storage_mcm
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-11-27 07:30:00,1844.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-11-28 07:30:00,1844.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-11-29 07:30:00,1835.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-11-30 07:30:00,1835.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-01 07:30:00,1829.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-02 07:30:00,1823.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-03 07:30:00,1820.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-04 07:30:00,1817.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-05 07:30:00,1808.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-06 07:30:00,1808.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-07 07:30:00,1806.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-08 07:30:00,1806.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-09 07:30:00,1806.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-10 07:30:00,1806.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-11 07:30:00,1802.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-12 07:30:00,1802.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-13 07:30:00,1802.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-14 07:30:00,1800.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-15 07:30:00,1800.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-16 07:30:00,1800.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-17 07:30:00,1800.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-18 07:30:00,1800.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-19 07:30:00,1800.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-20 07:30:00,1800.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-21 07:30:00,1775.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-22 07:30:00,1775.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-23 07:30:00,1785.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-24 07:30:00,1785.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-25 07:30:00,1785.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-26 07:30:00,1785.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-27 07:30:00,1785.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-28 07:30:00,1785.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-29 07:30:00,1785.0
RENGALI,Odisha,ANUGUL,KANIHA,-,Brahmani,West flowing rivers of Kutch and Saurashtra including Luni,21.283333,85.033333,2010-12-30 07:30:00,1785.0
