Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Puducherry,PY,Pondicherry,Bahour Taluk,Aranganoor,PY17PON0020,11.831986290000001,79.75091043,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Ponds,1.01747498,10174.749758994722,492.888061668706,Yes,Yes,Yes,Yes,Aranganoor,NWIC,30,30,81856.0,34,600,5912,644970,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,0,492.888061668706,District Water Body Atlas
Phase 1,Puducherry,PY,Karaikal,Thirunallar Taluk,Nedungadu,PY05KKL0011,10.96016569,79.76878171,Cauvery,Cauvery Lower,Arasalar,Ponds,3.81152388,38115.238768694086,949.6950498114818,No,No,No,No,Nedungadu,NWIC,31,31,81857.0,34,598,5915,644999,05,05,CAL,CAL,WS05CAL026,,01,,,,,,,,0.0,0.0,,,,,,0,949.6950498114818,District Water Body Atlas
Phase 1,Puducherry,PY,Karaikal,Karaikal Taluk,Vizhidiur,PY05KKL0012,10.90328561,79.77283055000001,Cauvery,Cauvery Lower,Arasalar,Ponds,1.44751981,14475.19813041121,480.63638816982,No,No,No,No,Vizhidiur,NWIC,32,32,81858.0,34,598,5914,644988,05,05,CAL,CAL,WS05CAL026,,01,,,,,,,,0.0,0.0,,,,,,0,480.63638816982,District Water Body Atlas
Phase 1,Puducherry,PY,Karaikal,Thirunallar Taluk,Kurumbagaram,PY05KKL0013,10.99414803,79.76493565,Cauvery,Cauvery Lower,Nandalar,Ponds,1.24242393,12424.239316429506,442.3148353361191,No,No,No,No,Kurumbagaram,NWIC,33,33,81859.0,34,598,5915,644996,05,05,CAL,CAL,WS05CAL025,,01,,,,,,,,0.0,0.0,,,,,,0,442.3148353361191,District Water Body Atlas
Phase 1,Puducherry,PY,Karaikal,Karaikal Taluk,Karaikal,PY05KKL0014,10.94022535,79.84581118999999,Cauvery,Cauvery Lower,Arasalar,Ponds,1.23929132,12392.913228774098,575.4917199318978,No,No,No,No,Karaikal,NWIC,34,34,81860.0,34,598,5914,253096,05,05,CAL,CAL,WS05CAL026,,01,,,,,,,,0.0,0.0,,,,,,0,575.4917199318978,District Water Body Atlas
Phase 1,Puducherry,PY,Pondicherry,Bahour Taluk,Pillaiyarkuppam,PY17PON0021,11.81481182,79.77937822000001,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Ponds,4.55830877,45583.08766327657,951.1311415731553,Yes,Yes,No,No,Pillaiyarkuppam,NWIC,35,35,81861.0,34,600,5912,644972,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,0,951.1311415731553,District Water Body Atlas
Phase 1,Puducherry,PY,Pondicherry,Villianur Taluk,Kattery,PY17PON0022,11.999562899999999,79.70870601,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Pambai,Ponds,1.46992263,14699.22626859492,855.3876502184642,No,Yes,Yes,No,Kattery,NWIC,36,36,81862.0,34,600,5911,644927,17,17,PON,PON,WS17PON043,,01,,,,,,,,0.0,0.0,,,,,,0,855.3876502184642,District Water Body Atlas
Phase 1,Puducherry,PY,Pondicherry,Bahour Taluk,Parikalpattu,PY17PON0023,11.78515278,79.75215346,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Ponds,2.20770022,22077.00224971013,729.0502739931569,No,No,No,No,Parikalpattu,NWIC,37,37,81863.0,34,600,5912,644981,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,0,729.0502739931569,District Water Body Atlas
Phase 1,Puducherry,PY,Pondicherry,Bahour Taluk,Manapet,PY17PON0024,11.799183079999999,79.77347049,East flowing rivers between Pennar and Kanyakumari,Ponnaiyar and other,Ponnaiyar,Ponds,1.02274617,10227.461737513762,411.1726788719588,No,Yes,No,No,Manapet,NWIC,38,38,81864.0,34,600,5912,644979,17,17,PON,PON,WS17PON023,,01,,,,,,,,0.0,0.0,,,,,,0,411.1726788719588,District Water Body Atlas
Phase 1,Puducherry,PY,Karaikal,Thirunallar Taluk,Melakasakudy,PY05KKL0015,10.95420939,79.81063814999999,Cauvery,Cauvery Lower,Arasalar,Ponds,2.7898733,27898.733024365185,931.3489368768566,No,No,No,No,Melakasakudy,NWIC,39,39,81865.0,34,598,5915,645000,05,05,CAL,CAL,WS05CAL026,,01,,,,,,,,0.0,0.0,,,,,,0,931.3489368768566,District Water Body Atlas
