id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
567,567,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.271719852366046,,31.3216733027,76.477440226,Himachal Pradesh,203.79394100210868,2717.198523660455,Hydrological Layer,SAC N
568,568,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.277882418090421,,31.3222940909,76.4791339905,Himachal Pradesh,207.29981521526028,2778.8241809042074,Hydrological Layer,SAC N
873,873,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.199134610366687,,31.5612100276,76.3609665704,Himachal Pradesh,174.8751460883869,1991.3461036668655,Hydrological Layer,SAC N
569,569,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.246907651990103,,31.3233187809,76.4785797404,Himachal Pradesh,204.88474956903755,2469.0765199010266,Hydrological Layer,SAC N
570,570,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Check Dam,0.150145702359032,,31.3283504157,76.4782349397,Himachal Pradesh,140.11051563794715,1501.457023590318,Hydrological Layer,SAC N
1031,1031,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.137603338954585,,30.7304146219,77.1275579884,Himachal Pradesh,135.14656653888474,1376.033389545849,Hydrological Layer,SAC N
571,571,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,1.969536645847084,,31.3223606218,76.4816209416,Himachal Pradesh,1094.4107858465507,19695.366458470835,Hydrological Layer,SAC N
572,572,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.226582099327741,,31.3282674817,76.4879985432,Himachal Pradesh,219.30519629378375,2265.8209932774107,Hydrological Layer,SAC N
573,573,1202,,No,Moderate,Inland,Man-made,Tank/Pond,Rural Tank/ Pond,0.107413241039615,,31.324614477,76.4947577117,Himachal Pradesh,139.85874464616862,1074.132410396155,Hydrological Layer,SAC N
666,666,9999,,NA,NA,NA,NA,NA,,0.282624783458789,,31.6114780166,76.0897798507,Himachal Pradesh,276.8916883823027,2826.2478345878867,Hydrological Layer,SAC N
