SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
64,GROUND WATER AT PANTNAGAR INDUSTRIAL AREA- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.021039,79.489739,27-10-2021 08:30,320.0,Clear,,,,
65,GROUND WATER AT PANTNAGAR INDUSTRIAL AREA- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.021039,79.489739,24-04-2021 08:30,293.0,Clear,,,,
66,GROUND WATER AT PANTNAGAR INDUSTRIAL AREA- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,29.021039,79.489739,27-10-2021 08:30,280.0,Clear,,,,
67,GROUND WATER AT ROORKEE INDUSTRIAL AREA- 1 CHC BHAGWANPURHARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.858692,77.893711,25-06-2021 08:30,849.0,Clear,,,,
68,GROUND WATER AT ROORKEE INDUSTRIAL AREA- 1 CHC BHAGWANPURHARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.858692,77.893711,23-10-2021 08:30,297.0,Clear,,,,
69,GROUND WATER AT ROORKEE INDUSTRIAL AREA- 2 SUNEHRA,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.851446,77.888706,22-10-2021 08:30,286.0,Clear,,,,
70,GROUND WATER AT SANTIPURI KICHHA- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.97385,79.533883,24-04-2021 08:30,326.0,Clear,,,,
71,GROUND WATER AT SANTIPURI KICHHA- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.97385,79.533883,27-10-2021 08:30,330.0,Clear,,,,
72,GROUND WATER AT SANTIPURI KICHHA- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.97385,79.533883,24-04-2021 08:30,276.0,Clear,,,,
73,GROUND WATER AT SANTIPURI KICHHA- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Kashipur,-,-,-,-,-,-,-,-,28.97385,79.533883,27-10-2021 08:30,360.0,Clear,,,,
74,GROUND WATER AT SELAQUI INDUSTRIAL AREA- 1 DEHRADUN,CPCB,5,Uttarakhand,49,Dehradun,Vikasnagar,-,-,-,-,-,-,-,-,30.368728,77.853992,05-04-2021 08:30,149.0,Clear,,,,
75,GROUND WATER AT SELAQUI INDUSTRIAL AREA- 1 DEHRADUN,CPCB,5,Uttarakhand,49,Dehradun,Vikasnagar,-,-,-,-,-,-,-,-,30.368728,77.853992,23-10-2021 08:30,250.0,Clear,,,,
76,GROUND WATER AT SELAQUI INDUSTRIAL AREA- 2 DEHRADUN,CPCB,5,Uttarakhand,49,Dehradun,Vikasnagar,-,-,-,-,-,-,-,-,30.37317,77.868565,05-04-2021 08:30,196.0,Clear,,,,
77,GROUND WATER AT SELAQUI INDUSTRIAL AREA- 2 DEHRADUN,CPCB,5,Uttarakhand,49,Dehradun,Vikasnagar,-,-,-,-,-,-,-,-,30.37317,77.868565,23-10-2021 08:30,283.0,Clear,,,,
78,GROUND WATER AT SIDCUL INDUSTRIAL AREA- 1 ROSHANABAD COLLECTORATE HARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.934503,78.073389,25-06-2021 08:30,219.0,Clear,,,,
79,GROUND WATER AT SIDCUL INDUSTRIAL AREA- 1 ROSHANABAD COLLECTORATE HARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.934503,78.073389,22-10-2021 08:30,937.0,Clear,,,,
80,GROUND WATER AT SIDCUL INDUSTRIAL AREA- 2 SALEEMPUR CHOWKROORKEEHARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.934503,78.073389,25-06-2021 08:30,695.0,Clear,,,,
81,GROUND WATER AT SIDCUL INDUSTRIAL AREA- 2 SALEEMPUR CHOWKROORKEEHARIDWAR,CPCB,5,Uttarakhand,50,Haridwar,Haridwar,-,-,-,-,-,-,-,-,29.934503,78.073389,22-10-2021 08:30,374.0,Clear,,,,
82,GROUND WATER AT SITAR GANJ INDUSTRIAL AREA- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Sitarganj,-,-,-,-,-,-,-,-,28.93,79.7,24-04-2021 08:30,547.0,Clear,,,,
83,GROUND WATER AT SITAR GANJ INDUSTRIAL AREA- 1,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Sitarganj,-,-,-,-,-,-,-,-,28.93,79.7,27-10-2021 08:30,400.0,Clear,,,,
84,GROUND WATER AT SITAR GANJ INDUSTRIAL AREA- 2,CPCB,5,Uttarakhand,56,UDHAM SINGH NAGAR,Sitarganj,-,-,-,-,-,-,-,-,28.928978,79.701556,24-04-2021 08:30,529.0,Clear,,,,
