Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Goa,GA,North Goa,Ponda,Ponchavadi,GA14NGO0355,15.28425339,74.07791653,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,6.61100321,66110.03212948299,1023.7449860428633,Yes,Yes,Yes,No,,NWIC,461,461,25539.0,30,551,5614,626864,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,1023.7449860428633,District Water Body Atlas
Phase 1,Goa,GA,North Goa,Ponda,Ponchavadi,GA14NGO0356,15.28891297,74.07287439,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,3.77504088,37750.40884650504,954.4742578726673,No,No,No,No,,NWIC,462,462,26904.0,30,551,5614,626864,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,954.4742578726673,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Raia CT,GA14SGO0107,15.30046076,74.00099339,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,7.47951398,74795.13980694233,1318.7637883275838,No,No,No,No,,NWIC,463,463,26906.0,30,552,5616,626925,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1318.7637883275838,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Rumbrem,GA14SGO0108,15.285465669999999,74.11566589,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,1.04008665,10400.866462559674,386.9753684096315,No,No,No,No,,NWIC,464,464,26907.0,30,552,5618,626985,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,386.9753684096315,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Raia CT,GA14SGO0109,15.32149727,73.99114523,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,11.53491515,115349.15151178912,1431.057939126375,No,No,No,No,,NWIC,465,465,26908.0,30,552,5616,626925,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1431.057939126375,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Navelim CT,GA14SGO0111,15.25590335,73.94854219999999,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,5.49856669,54985.666912274915,1265.643166004771,Yes,Yes,Yes,No,,NWIC,467,467,26910.0,30,552,5616,626930,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1265.643166004771,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Benaulim CT,GA14SGO0112,15.253555,73.94480596,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,4.88888169,48888.8169421318,1057.847362814725,Yes,Yes,Yes,Yes,,NWIC,468,468,26911.0,30,552,5616,626931,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,1057.847362814725,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Navelim CT,GA14SGO0113,15.245773459999999,73.94784505,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.19237797,11923.779743144492,490.43993643599083,Yes,No,No,No,,NWIC,469,469,26912.0,30,552,5616,626930,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,490.43993643599083,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Calem,GA14SGO0114,15.29519413,74.20698855,West flowing rivers from Tapi to Tadri,Vasishti and others,Khandepar N/Dudhsagar R,Ponds,8.73217344,87321.73444907232,1403.785894949816,Yes,Yes,Yes,Yes,,NWIC,470,470,26913.0,30,552,5618,626988,14,14,VAS,VAS,WS14VAS032,,01,,,,,,,,0.0,0.0,,,,,,0,1403.785894949816,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Salcete,Deussua,GA14SGO0135,15.222079769999999,73.96528764,West flowing rivers from Tapi to Tadri,Vasishti and others,Sal,Ponds,1.07639518,10763.951760267935,437.3765933777225,No,No,No,No,,NWIC,491,491,26934.0,30,552,5616,626918,14,14,VAS,VAS,WS14VAS035,,01,,,,,,,,0.0,0.0,,,,,,0,437.3765933777225,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Dudal,GA14SGO0115,15.276504300000001,74.15801554000001,West flowing rivers from Tapi to Tadri,Vasishti and others,Khandepar N/Dudhsagar R,Ponds,1.60154943,16015.49428934985,484.8745130317863,No,No,No,No,,NWIC,471,471,26914.0,30,552,5618,626995,14,14,VAS,VAS,WS14VAS032,,01,,,,,,,,0.0,0.0,,,,,,0,484.8745130317863,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Coranginim,GA14SGO0116,15.27083796,74.15212753,West flowing rivers from Tapi to Tadri,Vasishti and others,Khandepar N/Dudhsagar R,Ponds,1.20885088,12088.508756384123,507.49270352473155,Yes,No,No,Yes,,NWIC,472,472,26915.0,30,552,5618,626997,14,14,VAS,VAS,WS14VAS032,,01,,,,,,,,0.0,0.0,,,,,,0,507.49270352473155,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Sanguem,Costi,GA14SGO0117,15.27041773,74.16320052,West flowing rivers from Tapi to Tadri,Vasishti and others,Khandepar N/Dudhsagar R,Ponds,3.2449689,32449.6890251712,696.9632971819287,No,No,No,No,,NWIC,473,473,26916.0,30,552,5618,626996,14,14,VAS,VAS,WS14VAS032,,01,,,,,,,,0.0,0.0,,,,,,0,696.9632971819287,District Water Body Atlas
Phase 1,Goa,GA,South Goa,Quepem,Cotombi,GA14SGO0118,15.23782217,74.066374,West flowing rivers from Tapi to Tadri,Vasishti and others,Kushavati Or Paroda,Ponds,1.01680177,10168.017729824529,773.0799242669458,No,No,No,No,,NWIC,474,474,26917.0,30,552,5617,626938,14,14,VAS,VAS,WS14VAS034,,01,,,,,,,,0.0,0.0,,,,,,0,773.0799242669458,District Water Body Atlas
