Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,West Bengal,Maldah,Gazole,Adina,WB2AMLD0423,25.14647982,88.17204169,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,2.11848821,21184.882144702005,596.6988238521926,,NWIC,1184,1184,32469.0,19,316,2214,312528,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,596.6988238521926,District Water Body Atlas
Phase 2,West Bengal,Maldah,Maldah (Old),Goalpara,WB2AMLD0023,25.1192429,88.13493747,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.02542814,10254.281370410405,381.3410273937776,,NWIC,1185,1185,32470.0,19,316,2217,313227,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,381.3410273937776,District Water Body Atlas
Phase 2,West Bengal,Maldah,Chanchal - II,Jadupur,WB2AMLD0172,25.377301900000003,88.10294425000001,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,1.21536544,12153.654399903424,451.9017093394212,,NWIC,1186,1186,32471.0,19,316,2211,312317,2A,2A,BHG,BHG,WS2ABHG020,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,451.9017093394212,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Harirampur,Nahit,WB2ADPD0425,25.34634489,88.25481863,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,1.52213035,15221.303461112177,466.5546101708548,,NWIC,1187,1187,32472.0,19,310,2207,311848,2A,2A,BHG,BHG,WS2ABHG021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,466.5546101708548,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Bansihari,Baharail,WB2ADPD0519,25.3205755,88.34266561,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,1.91402426,19140.242614166888,526.8607371946543,,NWIC,1188,1188,32475.0,19,310,2206,311693,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,Yes,No,No,No,No,No,0,526.8607371946543,District Water Body Atlas
Phase 2,West Bengal,Maldah,Chanchal - II,Krishnaganj,WB2AMLD0266,25.34626592,88.01653626999999,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,1.38226482,13822.648219488881,554.8843994286736,,NWIC,1189,1189,32476.0,19,316,2211,312307,2A,2A,BHG,BHG,WS2ABHG021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,554.8843994286736,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Harirampur,Mahindra,WB2ADPD0496,25.42285008,88.27512870999999,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,1.77474274,17747.42743748875,508.01273541129996,,NWIC,1190,1190,32477.0,19,310,2207,311821,2A,2A,BHG,BHG,WS2ABHG021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,508.01273541129996,District Water Body Atlas
Phase 2,West Bengal,Dinajpur Dakshin,Kushmundi,Rampur,WB2ADPD0618,25.50416918,88.44673603000001,Ganga,Bhagirathi and others (Ganga Lower),Tangan,Lakes/Pond,4.0896144,40896.14395668573,1865.571005051783,,NWIC,1191,1191,32478.0,19,310,2200,310493,2A,2A,BHG,BHG,WS2ABHG017,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,Yes,No,Yes,No,No,No,Yes,0,1865.571005051783,District Water Body Atlas
Phase 2,West Bengal,Maldah,Harischandrapur - I,Uttar Rampur,WB2AMLD0230,25.523376109999997,87.95211232,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,1.30055298,13005.529814817684,437.0326673886462,,NWIC,1192,1192,32479.0,19,316,2208,312000,2A,2A,BHG,BHG,WS2ABHG020,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,437.0326673886462,District Water Body Atlas
Phase 2,West Bengal,Maldah,Gazole,Mishipur,WB2AMLD0537,25.15171862,88.12227971,Ganga,Bhagirathi and others (Ganga Lower),Mahananda,Lakes/Pond,3.51751133,35175.11328362421,755.5544194668462,,NWIC,1193,1193,32480.0,19,316,2214,312523,2A,2A,BHG,BHG,WS2ABHG021,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,755.5544194668462,District Water Body Atlas
