Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT0991,20.44078617,81.86710264999999,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,2.4976061,24976.061012371756,792.1275693624888,Amjhera R F,NWIC,2707,2707,55221.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,792.1275693624888,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT0992,20.34755591,81.78278495,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.88193486,18819.34856456739,545.3068562991431,Gahrinbandha,NWIC,2708,2708,55222.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,No,No,No,Yes,0,545.3068562991431,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Reserved Forest,CG08DMT0993,20.12232492,81.85099755,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,1.05160457,10516.045693991424,417.74669387124135,Reserved Forest,NWIC,2709,2709,55223.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,417.74669387124135,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Semra,CG08DMT0994,20.31903758,81.87994838,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,1.60029655,16002.965522027,490.04942898704365,Semra,NWIC,2710,2710,55224.0,22,377,3347,447288,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,490.04942898704365,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Semra,CG08DMT0995,20.31493932,81.88453632000001,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,1.41316664,14131.666352891752,477.17870147162813,Semra,NWIC,2711,2711,55225.0,22,377,3347,447288,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,477.17870147162813,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Bhejari Rawan,CG08DMT0996,20.31088676,81.88702036,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,1.70880444,17088.044430142934,1043.1693786257065,Bhejari Rawan,NWIC,2712,2712,55226.0,22,377,3347,447286,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,1043.1693786257065,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Pandripani Mal,CG08DMT0997,20.327318180000002,81.89943992,Mahanadi,Mahanadi Middle,Sita,Lakes/Pond,1.29134326,12913.432608680103,575.0168728376758,Pandripani Mal,NWIC,2713,2713,55227.0,22,377,3347,447285,08,08,MAM,MAM,WS08MAM001,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,575.0168728376758,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Karhi Masulkhai,CG08DMT0998,20.13057766,82.06250596,Mahanadi,Mahanadi Middle,Bag,Lakes/Pond,1.6969187,16969.186978146863,482.7668764968143,Karhi Masulkhai,NWIC,2714,2714,55228.0,22,377,3347,447401,08,08,MAM,MAM,WS08MAM010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,482.7668764968143,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT0999,20.45481451,81.78426775999999,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,4.957104930000001,49571.0493433228,1214.4148651310657,Amjhera R F,NWIC,2715,2715,55229.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1214.4148651310657,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Parsapani,CG08DMT1000,20.41325717,81.87419836,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.31777357,13177.735702945372,494.10666187016466,Parsapani,NWIC,2716,2716,55230.0,22,377,3347,447232,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,Yes,No,Yes,No,No,0,494.10666187016466,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Parsapani,CG08DMT1001,20.403771,81.87158628,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.04496615,10449.66148065695,399.73050670661496,Parsapani,NWIC,2717,2717,55231.0,22,377,3347,447232,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,399.73050670661496,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Bilbhaddar,CG08DMT1002,20.38727353,81.9348263,Mahanadi,Mahanadi Middle,Ama,Tank,1.32193715,13219.371505112504,475.7326097149723,Bilbhaddar,NWIC,2718,2718,55232.0,22,377,3347,447236,08,08,MAM,MAM,WS08MAM007,,03,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,475.7326097149723,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT1003,20.37684174,81.91827909,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,4.99698715,49969.871451486804,1049.178715485538,Amjhera R F,NWIC,2719,2719,55233.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1049.178715485538,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT1004,20.37979925,81.91991173,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.64121335,16412.133462247104,576.7978562330305,Amjhera R F,NWIC,2720,2720,55234.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,576.7978562330305,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT1005,20.38195289,81.91958468,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,2.85635864,28563.58638112135,773.3547942490625,Amjhera R F,NWIC,2721,2721,55235.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,773.3547942490625,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Karhi Masulkhai,CG08DMT1006,20.12898509,82.06849638999999,Mahanadi,Mahanadi Middle,Bag,Lakes/Pond,1.34466834,13446.683371448224,426.9432698497244,Karhi Masulkhai,NWIC,2722,2722,55236.0,22,377,3347,447401,08,08,MAM,MAM,WS08MAM010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,Yes,No,No,No,No,No,0,426.9432698497244,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Risgaon,CG08DMT1007,20.1352336,82.08041088,Mahanadi,Mahanadi Middle,Bag,Lakes/Pond,3.8808033,38808.033047159086,757.0655210928537,Risgaon,NWIC,2723,2723,55237.0,22,377,3347,447409,08,08,MAM,MAM,WS08MAM010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,757.0655210928537,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Reserved Forest,CG08DMT1008,20.11595016,82.01399748,Mahanadi,Mahanadi Middle,Bag,Lakes/Pond,3.63711737,36371.17365140221,1266.2031167197283,Reserved Forest,NWIC,2724,2724,55238.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1266.2031167197283,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Amjhera R F,CG08DMT1009,20.355579889999998,81.80129360999999,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,4.83033453,48303.34533332294,1255.5253257814695,Amjhera R F,NWIC,2725,2725,55239.0,22,377,3347,999999,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1255.5253257814695,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Korremuda,CG08DMT1010,20.39508818,81.7965914,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,1.47514879,14751.487856298283,462.17086158410063,Korremuda,NWIC,2726,2726,55240.0,22,377,3347,447221,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,462.17086158410063,District Water Body Atlas
Phase 2,Chhattisgarh,Dhamtari,Nagri,Gondlanala,CG08DMT1011,20.47099514,81.77861254,Mahanadi,Mahanadi Middle,Ama,Lakes/Pond,2.04776373,20477.63732123548,555.4428332047241,Gondlanala,NWIC,2727,2727,55241.0,22,377,3347,447211,08,08,MAM,MAM,WS08MAM007,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,555.4428332047241,District Water Body Atlas
