SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
172,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 1 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.243064,73.952203,2021-06-16 08:30:00,530.0,,,,,
173,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 1 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.243064,73.952203,2021-08-16 08:30:00,530.0,,,,,
174,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 1 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.243064,73.952203,2021-10-14 08:30:00,572.0,,,,,
175,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 1 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.243064,73.952203,2021-09-12 08:30:00,777.0,,,,,
176,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 2 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.253,73.954378,2021-12-02 08:30:00,540.0,,,,,
177,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 2 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.253,73.954378,2021-12-04 08:30:00,550.0,,,,,
178,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 2 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.253,73.954378,2021-06-16 08:30:00,540.0,,,,,
179,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 2 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.253,73.954378,2021-08-16 08:30:00,520.0,,,,,
180,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 2 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.253,73.954378,2021-10-14 08:30:00,581.0,,,,,
181,JAISAMAND LAKE SALUMBER UDAIPUR POINT NO. 2 RAJASTHAN,CPCB,8,Rajasthan,117,UDAIPUR,SARADA,-,-,-,-,-,-,-,-,24.253,73.954378,2021-09-12 08:30:00,665.0,,,,,
