SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
43,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-01-11 08:00:00,1.6,,,
44,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2024-02-12 08:00:00,0.8,,,
45,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2025-01-01 08:00:00,1.2,,,
46,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2025-01-02 08:00:00,0.8,,,
47,Dawki,CWC,17,Meghalaya,275,West Jaintia Hills,Amlarem,-,-,Umngot,Barak and Others,-,-,-,Umngot,25.18972222,92.01861111,2025-01-03 08:00:00,0.9,,,
48,Dimapara,CWC,17,Meghalaya,277,South Garo Hills,CHOKPOT,-,-,Bugi,Barak and Others,-,-,-,Bugi,25.23194444,90.24305556,2021-12-13 08:00:00,0.6,,,
49,Dimapara,CWC,17,Meghalaya,277,South Garo Hills,CHOKPOT,-,-,Bugi,Barak and Others,-,-,-,Bugi,25.23194444,90.24305556,2023-03-10 08:00:00,1.2,,,
50,Dimapara,CWC,17,Meghalaya,277,South Garo Hills,CHOKPOT,-,-,Bugi,Barak and Others,-,-,-,Bugi,25.23194444,90.24305556,2023-01-11 08:00:00,0.9,,,
51,Dimapara,CWC,17,Meghalaya,277,South Garo Hills,CHOKPOT,-,-,Bugi,Barak and Others,-,-,-,Bugi,25.23194444,90.24305556,2024-02-01 08:00:00,1.7,,,
52,Dimapara,CWC,17,Meghalaya,277,South Garo Hills,CHOKPOT,-,-,Bugi,Barak and Others,-,-,-,Bugi,25.23194444,90.24305556,2024-01-02 08:00:00,1.8,,,
53,Dimapara,CWC,17,Meghalaya,277,South Garo Hills,CHOKPOT,-,-,Bugi,Barak and Others,-,-,-,Bugi,25.23194444,90.24305556,2024-01-03 08:00:00,1.3,,,
54,Dimapara,CWC,17,Meghalaya,277,South Garo Hills,CHOKPOT,-,-,Bugi,Barak and Others,-,-,-,Bugi,25.23194444,90.24305556,2024-01-04 08:00:00,0.9,,,
55,Dimapara,CWC,17,Meghalaya,277,South Garo Hills,CHOKPOT,-,-,Bugi,Barak and Others,-,-,-,Bugi,25.23194444,90.24305556,2024-02-05 08:00:00,0.6,,,
