Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Mujan,BR2AKMR0117,25.20782851,83.71712202,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.82582131,18258.213135248843,523.1934667238373,Mujan,NWIC,329,329,53848.0,10,200,1449,249368,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,Yes,No,No,No,No,0,523.1934667238373,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Bhundi Tekari,BR2AKMR0118,25.1886177,83.64544006999999,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.29097425,12909.742481264888,1288.9505350177963,Bhundi Tekari,NWIC,330,330,53849.0,10,200,1449,249475,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,Yes,Yes,No,No,No,Yes,No,0,1288.9505350177963,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Mohania,Kathej,BR2AKMR0119,25.156533,83.68617702,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,2.52724768,25272.47681331759,1897.5265458124059,Kathej,NWIC,331,331,53850.0,10,200,1449,249470,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,1897.5265458124059,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Kudra,Jalkhoria,BR2AKMR0120,25.13634346,83.72505677999999,Ganga,Ghaghara Confluence to Gomti confluence,Durgauti,Lakes/Pond,1.14982735,11498.27354235778,419.49472364690945,Jalkhoria,NWIC,332,332,53851.0,10,200,1448,249161,2A,2A,GHG,GHG,WS2AGHG027,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,Yes,No,No,No,Yes,0,419.49472364690945,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Bhabua,Silri,BR2AKMR0123,25.10040476,83.59488159,Ganga,Ghaghara Confluence to Gomti confluence,Sura,Lakes/Pond,1.19611718,11961.171770169118,462.3818388060161,Silri,NWIC,335,335,53854.0,10,200,1453,250069,2A,2A,GHG,GHG,WS2AGHG024,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,462.3818388060161,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Bhabua,Bare,BR2AKMR0124,25.110739640000002,83.61610075,Ganga,Ghaghara Confluence to Gomti confluence,Sura,Tank,1.50635823,15063.582325992438,467.55404043673923,Bare,NWIC,336,336,53855.0,10,200,1453,250086,2A,2A,GHG,GHG,WS2AGHG024,,03,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,467.55404043673923,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Bhabua,Manikpur,BR2AKMR0125,25.07208594,83.53427268,Ganga,Ghaghara Confluence to Gomti confluence,Sura,Lakes/Pond,1.46850108,14685.010793684754,466.3194567777827,Manikpur,NWIC,337,337,53856.0,10,200,1453,249984,2A,2A,GHG,GHG,WS2AGHG024,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,466.3194567777827,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Chainpur,Raghaisagar,BR2AKMR0126,25.04980361,83.52802884,Ganga,Ghaghara Confluence to Gomti confluence,Sura,Lakes/Pond,1.29524798,12952.479791602424,423.9674119241322,Raghaisagar,NWIC,338,338,53857.0,10,200,1452,249894,2A,2A,GHG,GHG,WS2AGHG024,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,423.9674119241322,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Bhabua,Kurasan,BR2AKMR0127,25.0650166,83.56352406,Ganga,Ghaghara Confluence to Gomti confluence,Sura,Lakes/Pond,1.07605481,10760.548051879987,411.3576676702746,Kurasan,NWIC,339,339,53858.0,10,200,1453,249988,2A,2A,GHG,GHG,WS2AGHG024,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,411.3576676702746,District Water Body Atlas
Phase 2,Bihar,Kaimur (Bhabua),Bhabua,Datiawan,BR2AKMR0128,25.05605023,83.57604300999999,Ganga,Ghaghara Confluence to Gomti confluence,Sura,Lakes/Pond,1.47525691,14752.569074223338,528.4640874872322,Datiawan,NWIC,340,340,53859.0,10,200,1453,250050,2A,2A,GHG,GHG,WS2AGHG024,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,528.4640874872322,District Water Body Atlas
