Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Manipur,MN,Bishnupur,Moirang,Wangoo Ahallup,MN20BSH0004,24.37378643,93.85457846,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.16805567,11680.556721062281,462.11468687704144,No,No,No,No,,NWIC,44,44,80986.0,14,252,1875,269909,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,462.11468687704144,District Water Body Atlas
Phase 1,Manipur,MN,Churachandpur,Churachandpur,Data Partially Available,MN20CHC0001,24.41709579,93.67160661,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Khuga,Ponds,2.58525285,25852.528488510365,838.1240880786116,No,No,No,No,,NWIC,45,45,80987.0,14,254,1871,999999,20,20,IMP,IMP,WS20IMP019,,01,,,,,,,,0.0,0.0,,,,,,0,838.1240880786116,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Kabo Siphai,MN20IME0025,24.89435143,93.89155779999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,6.27756475,62775.64745127008,1018.8519983130835,No,No,No,No,,NWIC,46,46,80988.0,14,255,1885,270271,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,1018.8519983130835,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Imphal Mci Plus Og,MN20IME0026,24.802800660000003,93.93982182,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,7.03815821,70381.58207520621,4007.7148908274658,No,No,No,No,,NWIC,47,47,80989.0,14,255,1885,801487,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,4007.7148908274658,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Khundrakpam,MN20IME0043,24.857336819999997,93.96881155,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.03043054,10304.30538105772,435.4803256972426,Yes,No,No,No,,NWIC,79,79,81021.0,14,255,1884,270235,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,435.4803256972426,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Achanbigei,MN20IME0027,24.868061349999998,93.92000171000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,4.00611859,40061.185883642545,2206.980130979153,No,No,No,No,,NWIC,48,48,80990.0,14,255,1885,270276,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,2206.980130979153,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Pangei,MN20IME0028,24.880632310000003,93.96456246,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,8.18105383,81810.5382749916,1462.8854226668302,No,No,No,No,,NWIC,49,49,80991.0,14,255,1884,270242,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,1462.8854226668302,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Luwangsangbam CT,MN20IME0029,24.86174569,93.90697390999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,46.26489804,462648.98040367855,2591.9578777884235,No,No,No,No,,NWIC,50,50,80992.0,14,255,1885,270315,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,2591.9578777884235,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Kumbi Pt,MN20BSH0005,24.45585018,93.82388145,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,27.00833475,270083.34751147183,2054.7048050349053,No,No,No,No,,NWIC,51,51,80993.0,14,252,1875,269904,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,2054.7048050349053,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Wapokpi,MN20BSH0006,24.44421689,93.83842177000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,21.072737150000002,210727.3715246256,2262.071813242337,No,No,No,No,,NWIC,52,52,80994.0,14,252,1875,269914,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,2262.071813242337,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Water Body,MN20BSH0007,24.50581796,93.80459839000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,704.75587726,7047558.772592532,12656.117883850167,No,No,No,No,,NWIC,53,53,80995.0,14,252,1875,999999,20,20,IMP,IMP,WS20IMP020,Takmu Lake,01,,,,,,,,0.0,0.0,,,,,,0,12656.117883850167,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0019,24.619596639999997,93.80773366999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,16.748038440000002,167480.38439167038,1626.9834904567674,No,No,No,No,,NWIC,57,57,80999.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,1626.9834904567674,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0020,24.61638003,93.81344994,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,19.45527792,194552.7791796169,1828.5357755331747,No,No,No,No,,NWIC,58,58,81000.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,1828.5357755331747,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Khundrakpam,MN20IME0044,24.85688319,93.97478991999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Lakes,1.38384903,13838.490299462152,512.5794763111181,No,No,No,No,,NWIC,80,80,81022.0,14,255,1884,270235,20,20,IMP,IMP,WS20IMP014,,03,,,,,,,,0.0,0.0,,,,,,0,512.5794763111181,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Nambol,Keinou,MN20BSH0008,24.6543001,93.79742793,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,28.29287202,282928.7201831496,2659.255322487971,No,No,No,No,,NWIC,54,54,80996.0,14,252,1873,269880,20,20,IMP,IMP,WS20IMP020,Samurau Pat,01,,,,,,,,0.0,0.0,,,,,,0,2659.255322487971,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0017,24.62494176,93.80418706,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,11.07400408,110740.04081530808,1357.6941861137482,No,No,No,No,,NWIC,55,55,80997.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,1357.6941861137482,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0018,24.621625950000002,93.80278132000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,10.59560571,105956.05706279921,1290.535394638962,No,No,No,No,,NWIC,56,56,80998.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,1290.535394638962,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamsang,Potsangbam Khoiru,MN20IMW0023,24.90014372,93.88626292000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.04341894,10434.189406268364,418.4271022653456,No,No,No,No,,NWIC,70,70,81012.0,14,256,1879,270045,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,418.4271022653456,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0021,24.62349952,93.80861398,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,20.40273494,204027.34940633908,2579.2387854687267,No,No,No,No,,NWIC,59,59,81001.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,2579.2387854687267,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Ithai,MN20BSH0009,24.42542267,93.84049852,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,5.97297871,59729.78705669958,957.0319915097099,No,No,No,No,,NWIC,60,60,81002.0,14,252,1875,269908,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,957.0319915097099,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Haraorou,MN20IME0030,24.89846772,93.96422742,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Lakes,3.56317906,35631.790560576366,756.4783463637737,Yes,Yes,Yes,Yes,,NWIC,61,61,81003.0,14,255,1884,270237,20,20,IMP,IMP,WS20IMP014,,03,,,,,,,,0.0,0.0,,,,,,0,756.4783463637737,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Haraorou,MN20IME0031,24.89950562,93.96643361,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Lakes,1.87461136,18746.113571521877,569.5903669682127,No,Yes,Yes,Yes,,NWIC,62,62,81004.0,14,255,1884,270237,20,20,IMP,IMP,WS20IMP014,,03,,,,,,,,0.0,0.0,,,,,,0,569.5903669682127,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Haraorou,MN20IME0032,24.8998472,93.96549938,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Lakes,1.76110266,17611.02663424854,560.6697350678655,No,No,No,No,,NWIC,63,63,81005.0,14,255,1884,270237,20,20,IMP,IMP,WS20IMP014,,03,,,,,,,,0.0,0.0,,,,,,0,560.6697350678655,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Ngairangbam,MN20IME0033,24.90712204,93.96298775000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Lakes,2.73914038,27391.403849615162,680.0581193172885,No,No,No,No,,NWIC,64,64,81006.0,14,255,1884,270238,20,20,IMP,IMP,WS20IMP014,,03,,,,,,,,0.0,0.0,,,,,,0,680.0581193172885,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Ngairangbam,MN20IME0034,24.90743612,93.96641654999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Lakes,1.66090112,16609.011227806783,556.3663548886673,Yes,No,No,Yes,,NWIC,65,65,81007.0,14,255,1884,270238,20,20,IMP,IMP,WS20IMP014,,03,,,,,,,,0.0,0.0,,,,,,0,556.3663548886673,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Haraorou,MN20IME0035,24.90556505,93.96507413,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.32185613,13218.561343554724,505.38187724004734,No,No,No,No,,NWIC,66,66,81008.0,14,255,1884,270237,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,505.38187724004734,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Haraorou,MN20IME0036,24.90237578,93.96685886,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.06838249,10683.824888363099,424.5959786295087,Yes,No,No,No,,NWIC,67,67,81009.0,14,255,1884,270237,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,424.5959786295087,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Keibi Khullen,MN20IME0037,24.906544930000003,94.03455048,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Tril,Ponds,1.15699409,11569.940921183175,637.8530343461525,No,No,No,Yes,,NWIC,68,68,81010.0,14,255,1884,270226,20,20,IMP,IMP,WS20IMP015,,01,,,,,,,,0.0,0.0,,,,,,0,637.8530343461525,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamsang,Loitang Khullen,MN20IMW0022,24.89331544,93.87276806999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.1503987,11503.987008390022,417.31311150672326,No,No,No,No,,NWIC,69,69,81011.0,14,256,1879,270054,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,417.31311150672326,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamsang,Potsangbam Khoiru,MN20IMW0024,24.90248668,93.89029106,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.26241013,12624.101318988662,489.82791073653186,No,No,No,No,,NWIC,71,71,81013.0,14,256,1879,270045,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,489.82791073653186,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Kharasom,MN20IME0038,24.8313261,94.01959074999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Tril,Ponds,1.25515475,12551.5475478143,502.9873049654685,No,No,No,No,,NWIC,72,72,81014.0,14,255,1884,270261,20,20,IMP,IMP,WS20IMP015,,01,,,,,,,,0.0,0.0,,,,,,0,502.9873049654685,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamphelpat,Langol Reserved Forest,MN20IMW0025,24.83209155,93.91746668,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,5.83714565,58371.456490796445,1010.4278678036645,No,No,No,No,,NWIC,73,73,81015.0,14,256,1881,999999,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,1010.4278678036645,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Pangei,MN20IME0039,24.877596070000003,93.96224522,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.54155298,15415.529793690639,496.63447961708107,No,No,No,No,,NWIC,74,74,81016.0,14,255,1884,270242,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,496.63447961708107,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Pangei,MN20IME0040,24.869017499999998,93.96855996000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.15143553,11514.355323665388,578.9326878052863,No,No,Yes,No,,NWIC,75,75,81017.0,14,255,1884,270242,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,578.9326878052863,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Achanbigei,MN20IME0041,24.86667511,93.91975468000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,2.27955607,22795.560685536668,1318.403634034902,No,No,No,No,,NWIC,76,76,81018.0,14,255,1885,270276,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,1318.403634034902,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamsang,Khamral,MN20IMW0026,24.87258652,93.87661966,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.15030683,11503.068256691337,664.2523793733362,No,No,No,No,,NWIC,77,77,81019.0,14,256,1879,270057,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,664.2523793733362,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Sawombung,Pangei,MN20IME0042,24.85573566,93.96467674,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.35191696,13519.169632886276,651.7910797283607,No,No,No,No,,NWIC,78,78,81020.0,14,255,1884,270242,20,20,IMP,IMP,WS20IMP014,,01,,,,,,,,0.0,0.0,,,,,,0,651.7910797283607,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamsang,Phayeng,MN20IMW0029,24.82911972,93.81040301,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.14914544,11491.454431535516,416.94010885621924,No,No,No,No,,NWIC,83,83,81025.0,14,256,1879,270083,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,416.94010885621924,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamphelpat,Imphal Mci Plus Og,MN20IMW0030,24.82302333,93.91966355,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.30807801,13080.780148131207,534.1310044999716,Yes,Yes,No,Yes,,NWIC,84,84,81026.0,14,256,1881,801487,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,534.1310044999716,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Thangjam Leikai,MN20IME0045,24.815172070000003,93.96179559999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Tril,Ponds,1.79844556,17984.455589554527,602.1224097102503,No,No,No,No,,NWIC,86,86,81028.0,14,255,1885,270286,20,20,IMP,IMP,WS20IMP015,,01,,,,,,,,0.0,0.0,,,,,,0,602.1224097102503,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamsang,Tharoijam,MN20IMW0032,24.8015705,93.84877718,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.1828206,11828.206015862506,475.74002072221253,No,No,No,No,,NWIC,87,87,81029.0,14,256,1879,270092,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,475.74002072221253,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Porompat,Kshetri Bengoon,MN20IME0046,24.79431758,93.98027218,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Tril,Ponds,1.13373829,11337.38286861896,437.06516736827376,No,No,No,No,,NWIC,88,88,81030.0,14,255,1885,270296,20,20,IMP,IMP,WS20IMP015,,01,,,,,,,,0.0,0.0,,,,,,0,437.06516736827376,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Patsoi,Langjing CT,MN20IMW0033,24.7780497,93.89214638,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,2.47656632,24765.663197672984,751.4004111848297,No,No,No,Yes,,NWIC,89,89,81031.0,14,256,1880,270117,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,751.4004111848297,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Patsoi,Langjing CT,MN20IMW0034,24.7867457,93.88580799,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.02614722,10261.472178871898,463.4791700069358,No,No,No,No,,NWIC,90,90,81032.0,14,256,1880,270117,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,463.4791700069358,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Lamsang,Ngairangbam,MN20IMW0035,24.79136052,93.82891886,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.23243193,12324.319333402687,438.47434020654686,No,No,No,No,,NWIC,91,91,81033.0,14,256,1879,270074,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,438.47434020654686,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Patsoi,Moidangpok Khullen,MN20IMW0036,24.771528319999998,93.81058745,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.46745487,14674.548742025336,486.33450683217904,No,No,No,No,,NWIC,92,92,81034.0,14,256,1880,270094,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,486.33450683217904,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Patsoi,Moidangpok Khullen,MN20IMW0037,24.776832260000003,93.81337586,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,1.3577396,13577.39600988159,492.46710709658566,No,No,No,No,,NWIC,93,93,81035.0,14,256,1880,270094,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,492.46710709658566,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Keirao Bitra,Top Chingtha,MN20IME0047,24.6981996,94.01773523,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Sangmi Ture,Ponds,3.04308486,30430.848626300143,703.4557952771111,No,No,No,No,,NWIC,94,94,81036.0,14,255,1886,270352,20,20,IMP,IMP,WS20IMP018,,01,,,,,,,,0.0,0.0,,,,,,0,703.4557952771111,District Water Body Atlas
Phase 1,Manipur,MN,Imphal East,Keirao Bitra,Karpur Shungba,MN20IME0048,24.69815235,94.01630436,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Sangmi Ture,Ponds,1.17674448,11767.444841202056,555.6125477540427,No,No,No,No,,NWIC,95,95,81037.0,14,255,1886,270346,20,20,IMP,IMP,WS20IMP018,,01,,,,,,,,0.0,0.0,,,,,,0,555.6125477540427,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Nambol,Leimapokpam,MN20BSH0010,24.688353470000003,93.87674623,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Logtak,Ponds,4.70317251,47031.72513374424,979.2190789977101,No,No,No,No,,NWIC,96,96,81038.0,14,252,1873,269873,20,20,IMP,IMP,WS20IMP016,,01,,,,,,,,0.0,0.0,,,,,,0,979.2190789977101,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Bishnupur,Ngaikhong Khullen,MN20BSH0011,24.65020592,93.79240408,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,173.31033135,1733103.3134866578,7064.241588127145,No,No,No,No,,NWIC,97,97,81039.0,14,252,1874,269883,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,7064.241588127145,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0038,24.63761977,93.80792684000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,71.87462273,718746.2273029811,5373.257181179657,No,No,No,No,,NWIC,98,98,81040.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,5373.257181179657,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0040,24.64206636,93.82534310999999,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,2.35436774,23543.67744765189,617.3047437615173,No,No,No,No,,NWIC,100,100,81042.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,617.3047437615173,District Water Body Atlas
Phase 1,Manipur,MN,Imphal West,Wangoi,Samushang,MN20IMW0041,24.647104520000003,93.80545145,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,2.37232018,23723.20179582724,588.7625880495393,No,No,No,No,,NWIC,101,101,81043.0,14,256,1882,270151,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,588.7625880495393,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Bishnupur,Thinungei,MN20BSH0013,24.555546059999998,93.73022352,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.21983711,12198.37109680399,619.6672753557597,No,No,No,No,,NWIC,104,104,81046.0,14,252,1874,269891,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,619.6672753557597,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Bishnupur,Loktak Lake,MN20BSH0014,24.53845264,93.76332612,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,2.64868921,26486.89213334384,630.9236807474575,No,No,No,No,,NWIC,105,105,81047.0,14,252,1874,999999,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,630.9236807474575,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Keibul Lamjao National Sanctuary,MN20BSH0015,24.49660017,93.8324192,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,89.84318398,898431.8397671235,12305.571172712609,No,No,No,No,,NWIC,106,106,81048.0,14,252,1875,999999,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,12305.571172712609,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Kumbi Np,MN20BSH0016,24.43615922,93.83093052,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,1.80381185,18038.11853064787,508.29471750407305,No,No,No,No,,NWIC,107,107,81049.0,14,252,1875,801475,20,20,IMP,IMP,WS20IMP020,,01,,,,,,,,0.0,0.0,,,,,,0,508.29471750407305,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Kumbi Np,MN20BSH0017,24.439747999999998,93.82839569,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Lakes,2.7780641,27780.64098211599,675.3362221200402,No,No,No,No,,NWIC,108,108,81050.0,14,252,1875,801475,20,20,IMP,IMP,WS20IMP020,,03,,,,,,,,0.0,0.0,,,,,,0,675.3362221200402,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Moirang,Tangjeng,MN20BSH0018,24.320985070000003,93.85858710000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,16.6455745,166455.74496585713,1687.9644770213536,No,No,No,No,,NWIC,109,109,81051.0,14,252,1875,269912,20,20,IMP,IMP,WS20IMP022,,01,,,,,,,,0.0,0.0,,,,,,0,1687.9644770213536,District Water Body Atlas
Phase 1,Manipur,MN,Churachandpur,Churachandpur,Data Partially Available,MN20CHC0002,24.25047,93.67171293,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Khuga,Tanks,755.56193206,7555619.320578685,71425.73708710547,No,No,No,No,,NWIC,110,110,90163.0,14,254,1871,999999,20,20,IMP,IMP,WS20IMP019,Khuga Lake,02,,,,,,,,0.0,0.0,,,,,,0,71425.73708710547,District Water Body Atlas
Phase 1,Manipur,MN,Bishnupur,Bishnupur,Loktak Lake,MN20BSH0019,24.55242147,93.81041794000001,Minor rivers draining into Myanmar and Bangladesh,Imphal and others,Imphal/Manipur,Ponds,6817.80478229,68178047.82294537,76740.33169088616,No,No,No,No,,NWIC,111,111,90164.0,14,252,1874,999999,20,20,IMP,IMP,WS20IMP020,Loktak Lake,01,,,,,,,,0.0,0.0,,,,,,0,76740.33169088616,District Water Body Atlas
