Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Madhya Pradesh,MP,Chhatarpur,Ghuwara,Kutora,MP2ACRP0612,24.48379116,79.03084728,Ganga,Yamuna Lower,Dhasan,Ponds,2.24413698,22441.36984271965,650.1860154459441,Yes,Yes,Yes,Yes,Kutora,NWIC,3222,3222,87758.0,23,398,3432,458227,2A,2A,YAL,YAL,WS2AYAL024,,01,,,,,,,,0.0,0.0,,,,,,0,650.1860154459441,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Gaurihar,Baruwa,MP2ACRP0613,25.13614978,80.23275118,Ganga,Yamuna Lower,Ken,Ponds,1.08582296,10858.229643458393,394.1103995284864,Yes,Yes,Yes,No,Baruwa,NWIC,3223,3223,87759.0,23,398,3424,457397,2A,2A,YAL,YAL,WS2AYAL085,,01,,,,,,,,0.0,0.0,,,,,,0,394.1103995284864,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Chandla,Chandla,MP2ACRP0614,25.06638727,80.22664405,Ganga,Yamuna Lower,Ken,Ponds,1.25617892,12561.789152309713,469.18499744741956,No,No,No,No,Chandla,NWIC,3224,3224,87760.0,23,398,3426,250736,2A,2A,YAL,YAL,WS2AYAL085,,01,,,,,,,,0.0,0.0,,,,,,0,469.18499744741956,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Gaurihar,Gahbara,MP2ACRP0615,25.21985848,80.21715325,Ganga,Yamuna Lower,Ken,Ponds,2.41354787,24135.478728247228,783.4994569135652,Yes,No,No,No,Gahbara,NWIC,3225,3225,87761.0,23,398,3424,457429,2A,2A,YAL,YAL,WS2AYAL085,,01,,,,,,,,0.0,0.0,,,,,,0,783.4994569135652,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Gaurihar,Gahbara,MP2ACRP0616,25.20314054,80.20507076,Ganga,Yamuna Lower,Ken,Ponds,1.20985529,12098.552934731493,429.7478633620741,Yes,Yes,Yes,Yes,Gahbara,NWIC,3226,3226,87762.0,23,398,3424,457429,2A,2A,YAL,YAL,WS2AYAL085,,01,,,,,,,,0.0,0.0,,,,,,0,429.7478633620741,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Chhatarpur,Puchhi,MP2ACRP0617,24.828341549999998,79.6699931,Ganga,Yamuna Lower,Banne,Ponds,1.28023154,12802.315413846778,423.43794315666474,No,No,No,No,Puchhi,NWIC,3227,3227,87763.0,23,398,3429,457943,2A,2A,YAL,YAL,WS2AYAL081,,01,,,,,,,,0.0,0.0,,,,,,0,423.43794315666474,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Maharajpur,Bikora Bikaura,MP2ACRP0618,24.984100820000002,79.82078958,Ganga,Yamuna Lower,Kutri,Ponds,1.01747088,10174.708818813719,420.47121545564386,Yes,Yes,Yes,Yes,Bikora Bikaura,NWIC,3228,3228,87764.0,23,398,3428,457798,2A,2A,YAL,YAL,WS2AYAL082,,01,,,,,,,,0.0,0.0,,,,,,0,420.47121545564386,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Bijawar,Jharkuwa,MP2ACRP0619,24.430871210000003,79.79994198,Ganga,Yamuna Lower,Sonar,Ponds,1.12947743,11294.774332334935,462.8325386484239,Yes,Yes,Yes,Yes,Jharkuwa,NWIC,3229,3229,87765.0,23,398,3433,458360,2A,2A,YAL,YAL,WS2AYAL078,,01,,,,,,,,0.0,0.0,,,,,,0,462.8325386484239,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Rajnagar,Bhiyatal,MP2ACRP0654,24.81007327,79.98517048000001,Ganga,Yamuna Lower,Kutri,Ponds,1.15557194,11555.719401807815,419.90247106329673,Yes,Yes,Yes,Yes,Bhiyatal,NWIC,3264,3264,87800.0,23,398,3430,458070,2A,2A,YAL,YAL,WS2AYAL082,,01,,,,,,,,0.0,0.0,,,,,,0,419.90247106329673,District Water Body Atlas
Phase 1,Madhya Pradesh,MP,Chhatarpur,Chandla,Salaiya,MP2ACRP0620,25.0554056,80.07988323000001,Ganga,Yamuna Lower,Ken,Ponds,3.37439062,33743.90619178185,1524.1157775204088,Yes,No,Yes,No,Salaiya,NWIC,3230,3230,87766.0,23,398,3426,457663,2A,2A,YAL,YAL,WS2AYAL085,,01,,,,,,,,0.0,0.0,,,,,,0,1524.1157775204088,District Water Body Atlas
