id,objectid,subdistric,sdcode,district,dtcode,state,stcode,total_hous,total_popu,avg_hh,total_geog,forest_are,area_under,barren_un_,permanent_,land_under,culturable,fallows_la,current_fa,net_area_s,total_unir,area_irrig,canals_are,wells_tube,tanks_lake,waterfall_,shape_leng,shape_area,ds_name,src_agency,State_Name
55,55,Kurupam,4809,Vizianagaram,521,AP,28,11332.0,48402.0,384.98953261,12759.0,12.0,3900.0,3.0,6.0,143.0,707.0,0.0,242.0,7741.0,6086.0,1899.0,23.0,237.0,875.0,550.0,128738.44042082624,334925890.93903375,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
56,56,Jiyyammavalasa,4810,Vizianagaram,521,AP,28,13245.0,52360.0,219.10708555,15143.0,40.0,2328.0,2618.0,60.0,71.0,453.0,640.0,1102.0,7824.0,2451.0,7116.0,5528.0,902.0,682.0,0.0,79902.28922910293,178589806.06558046,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
1607,1607,Nawagarh,3280,Janjgir-Champa,379,CG,22,29724.0,147240.0,349.86218055,35297.0,73.0,3504.0,322.0,3523.0,205.0,484.0,949.0,372.0,25861.0,5370.0,21198.0,20692.0,256.0,91.0,2.0,90766.6732036468,355183050.3897395,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1608,1608,Champa,3281,Janjgir-Champa,379,CG,22,45743.0,211189.0,400.78631627,35441.0,586.0,3667.0,359.0,3438.0,39.0,1190.0,755.0,433.0,24969.0,8080.0,22129.0,20204.0,1520.0,123.0,0.0,151734.87066329762,374002457.23299736,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1611,1611,Dabhra,3284,Janjgir-Champa,379,CG,22,43160.0,164863.0,473.43248595,40586.0,31.0,4160.0,837.0,2407.0,5.0,1123.0,1071.0,1336.0,29617.0,122095.0,14823.0,10476.0,3097.0,684.0,75.0,124854.18513391363,421526895.6732641,Administrative Boundary,Survey of India (SOI),Chhattisgarh
57,57,Garugubilli,4811,Vizianagaram,521,AP,28,12056.0,46773.0,125.11949073,13838.0,0.0,3460.0,1063.0,63.0,177.0,584.0,0.0,20.0,8471.0,2521.0,5970.0,1417.0,1619.0,2934.0,0.0,61665.75875664687,127641988.98880842,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
58,58,Parvathipuram,4812,Vizianagaram,521,AP,28,28449.0,113638.0,182.16886542,18760.0,748.0,4095.0,4.0,15.0,19.0,344.0,596.0,2616.0,10323.0,8775.0,4760.0,0.0,274.0,4150.0,0.0,80536.77179770813,239182889.20185366,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
59,59,Makkuva,4813,Vizianagaram,521,AP,28,12573.0,50506.0,198.89693401999997,16834.0,927.0,2517.0,1880.0,92.0,172.0,239.0,99.0,146.0,10758.0,4714.0,6288.0,3515.0,1825.0,504.0,207.0,98307.89963902016,194618732.89948276,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
60,60,Seethanagaram,4814,Vizianagaram,521,AP,28,15126.0,58182.0,165.61855237,15273.0,728.0,1049.0,799.0,222.0,0.0,101.0,803.0,932.0,10636.0,4209.0,8165.0,858.0,3211.0,3729.0,171.0,74516.12867170517,139491385.09853533,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
61,61,Balijipeta,4815,Vizianagaram,521,AP,28,15692.0,59764.0,117.80929986000001,18283.0,234.0,3149.0,627.0,73.0,531.0,1175.0,1157.0,2392.0,8942.0,6711.0,5781.0,2286.0,1043.0,2454.0,0.0,94201.54823117984,127981798.16854352,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
64,64,Pachipenta,4818,Vizianagaram,521,AP,28,11369.0,48233.0,220.51794919,41575.0,918.0,12968.0,5560.0,2593.0,2364.0,7297.0,107.0,150.0,9614.0,8369.0,1500.0,411.0,673.0,388.0,5.0,102089.14229988778,306799183.33464664,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
65,65,Ramabhadrapuram,4819,Vizianagaram,521,AP,28,12772.0,50464.0,124.19496834,15469.0,226.0,3339.0,1416.0,81.0,6.0,1128.0,486.0,57.0,8730.0,6626.0,2646.0,664.0,831.0,970.0,172.0,62235.75596463234,153808184.62670773,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
864,864,Itanagar EAC,6604,Papum Pare,237,AR,12,14489.0,65301.0,119.50517739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65571.4747681274,164629526.48532337,Administrative Boundary,Survey of India (SOI),Arunanchal Pradesh
1612,1612,Malkharoda,3285,Janjgir-Champa,379,CG,22,33746.0,147447.0,473.06380711,62627.0,20.0,6926.0,0.0,6576.0,2.0,550.0,611.0,400.0,47536.0,6768.0,20535.0,15773.0,4452.0,163.0,7.0,118784.50016836706,332807546.17811006,Administrative Boundary,Survey of India (SOI),Chhattisgarh
66,66,Badangi,4820,Vizianagaram,521,AP,28,12225.0,49384.0,108.42642249000001,12495.0,0.0,1367.0,813.0,125.0,66.0,98.0,84.0,285.0,9656.0,6556.0,3470.0,491.0,458.0,2521.0,0.0,63271.42280783949,101472604.731805,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
67,67,Therlam,4821,Vizianagaram,521,AP,28,15123.0,59688.0,186.89568442,16495.0,0.0,3655.0,289.0,0.0,144.0,101.0,741.0,466.0,11099.0,7337.0,4970.0,0.0,627.0,4343.0,0.0,91028.82324254909,155129062.46244192,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
883,883,Chenga,2021,Barpeta,280,AS,18,27845.0,142845.0,352.74615191000004,29361.0,10.0,2240.0,12390.0,212.0,1142.0,537.0,1177.0,2006.0,9643.0,7255.0,2386.0,0.0,2079.0,0.0,0.0,106091.60030887177,293954773.433666,Administrative Boundary,Survey of India (SOI),Assam
884,884,Barpeta,2022,Barpeta,280,AS,18,73224.0,365608.0,692.04417958,29510.0,0.0,3856.0,2328.0,1057.0,1334.0,455.0,515.0,444.0,19519.0,17074.0,2437.0,39.0,832.0,0.0,825.0,128905.18420681797,272966098.5378025,Administrative Boundary,Survey of India (SOI),Assam
885,885,Sarthebari,2023,Barpeta,280,AS,18,39088.0,195070.0,621.05231425,30606.0,0.0,7388.0,297.0,1907.0,3169.0,10099.0,40.0,0.0,7698.0,7698.0,0.0,0.0,0.0,0.0,0.0,100282.45447822503,210277104.25907528,Administrative Boundary,Survey of India (SOI),Assam
887,887,Sarupeta (Pt),2025,Barpeta,280,AS,18,26548.0,129853.0,388.9106822,21744.0,121.0,2334.0,838.0,682.0,1328.0,4681.0,175.0,1530.0,10042.0,9719.0,324.0,295.0,29.0,0.0,0.0,109833.48329877635,166886002.57861272,Administrative Boundary,Survey of India (SOI),Assam
888,888,Mayong,2026,Marigaon,296,AS,18,46453.0,242718.0,941.17331488,42336.0,3395.0,6121.0,226.0,2667.0,496.0,1187.0,161.0,200.0,27885.0,27615.0,270.0,61.0,20.0,10.0,0.0,143717.8093526537,482208833.1212481,Administrative Boundary,Survey of India (SOI),Assam
68,68,Merakamudidam,4822,Vizianagaram,521,AP,28,13788.0,57237.0,164.07533825,17529.0,154.0,4893.0,53.0,0.0,10.0,429.0,0.0,480.0,11508.0,9366.0,2619.0,0.0,2581.0,38.0,0.0,92125.54515064418,189589460.5173428,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
901,901,Doboka,2039,Hojai,709,AS,18,55588.0,304508.0,634.1255823399999,28914.0,84.0,4873.0,18.0,898.0,2168.0,250.0,0.0,8.0,20615.0,19427.0,1182.0,1081.0,100.0,0.0,0.0,143357.62884654905,395170989.126704,Administrative Boundary,Survey of India (SOI),Assam
69,69,Dattirajeru,4823,Vizianagaram,521,AP,28,13391.0,54499.0,177.78004093,16685.0,238.0,4058.0,0.0,0.0,62.0,693.0,0.0,12.0,11621.0,7220.0,4413.0,50.0,4006.0,357.0,0.0,69680.54560060716,163249474.80307528,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
70,70,Mentada,4824,Vizianagaram,521,AP,28,11856.0,46855.0,144.09589218,15746.0,1021.0,3485.0,23.0,2.0,0.0,581.0,1.0,62.0,10568.0,6203.0,4426.0,311.0,528.0,3330.0,64.0,83324.91074233067,159507795.53916794,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
902,902,Lanka,2040,Hojai,709,AS,18,78537.0,398921.0,974.6613295999999,38692.0,259.0,7748.0,72.0,0.0,553.0,432.0,13.0,162.0,29460.0,29451.0,10.0,10.0,0.0,0.0,0.0,147524.5234226275,748770295.534151,Administrative Boundary,Survey of India (SOI),Assam
71,71,Gajapathinagaram,4825,Vizianagaram,521,AP,28,14358.0,57529.0,133.75889769,12232.0,393.0,2976.0,872.0,13.0,83.0,54.0,38.0,2761.0,5037.0,4532.0,3301.0,1525.0,51.0,1727.0,0.0,63384.06480917969,108709971.95764159,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
72,72,Garividi,4826,Vizianagaram,521,AP,28,16838.0,68289.0,144.86382753,12697.0,0.0,3362.0,179.0,2.0,5.0,131.0,13.0,12.0,8993.0,6423.0,2594.0,0.0,459.0,2119.0,2.0,126327.52236917398,137195281.25023952,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
73,73,Cheepurupalle,4827,Vizianagaram,521,AP,28,15047.0,63408.0,129.40663866,11854.0,0.0,2577.0,0.0,0.0,0.0,92.0,0.0,0.0,9186.0,7883.0,1304.0,0.0,97.0,1207.0,0.0,67032.49781738203,124567504.71096663,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
903,903,Dhekiajuli (Pt),2041,Sonitpur,301,AS,18,93054.0,468911.0,1920.85969533,68406.0,163.0,12762.0,1719.0,1825.0,10592.0,2638.0,1889.0,4176.0,32592.0,30711.0,1881.0,995.0,516.0,64.0,159.0,197438.08904681052,1259711228.0848866,Administrative Boundary,Survey of India (SOI),Assam
74,74,Gurla,4828,Vizianagaram,521,AP,28,15571.0,64695.0,161.01203794,16360.0,61.0,5142.0,124.0,139.0,36.0,243.0,38.0,702.0,9870.0,6799.0,3807.0,0.0,0.0,3806.0,1.0,88730.3413031521,170884643.1428065,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
75,75,Bondapalle,4829,Vizianagaram,521,AP,28,13049.0,51146.0,121.83830737000001,14492.0,68.0,2347.0,772.0,452.0,586.0,443.0,94.0,2982.0,6744.0,6460.0,3359.0,622.0,101.0,2635.0,0.0,92013.10604701465,150235262.7214531,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
76,76,Gantyada,4830,Vizianagaram,521,AP,28,17255.0,65579.0,164.98859635999997,17017.0,972.0,1671.0,550.0,589.0,284.0,382.0,41.0,1181.0,11343.0,5714.0,6849.0,0.0,728.0,6120.0,0.0,91127.40070935592,167237416.66126078,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
77,77,Srungavarapukota,4831,Vizianagaram,521,AP,28,19622.0,75917.0,150.73214398,13365.0,0.0,4195.0,80.0,0.0,0.0,18.0,0.0,53.0,9020.0,3070.0,6007.0,801.0,1020.0,4131.0,49.0,88921.55098577474,134267737.959184,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
79,79,Lakkavarapukota,4833,Vizianagaram,521,AP,28,13671.0,53039.0,122.18168877000001,12029.0,0.0,3005.0,185.0,78.0,303.0,74.0,201.0,424.0,7758.0,3007.0,5377.0,0.0,1501.0,3876.0,0.0,58854.66496059324,113555694.6849968,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
80,80,Kothavalasa,4834,Vizianagaram,521,AP,28,17472.0,68579.0,110.06788490000001,12126.0,0.0,1737.0,1645.0,0.0,1175.0,59.0,94.0,2455.0,4961.0,7049.0,460.0,0.0,92.0,366.0,0.0,67028.99893493038,124646087.05554032,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
81,81,Jami,4835,Vizianagaram,521,AP,28,14855.0,58066.0,104.66450118,14153.0,0.0,2325.0,256.0,242.0,306.0,147.0,913.0,1384.0,8580.0,4458.0,6418.0,657.0,3028.0,2350.0,384.0,70161.97787666114,125117381.74735595,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
916,916,Subansiri (Pt-I),2054,Lakhimpur,295,AS,18,14131.0,75090.0,571.2663064,26727.0,0.0,4220.0,658.0,1015.0,1375.0,3598.0,1882.0,1234.0,12745.0,12715.0,30.0,0.0,0.0,0.0,0.0,144434.57061187414,322713741.2982416,Administrative Boundary,Survey of India (SOI),Assam
917,917,Dhemaji,2055,Dhemaji,284,AS,18,34866.0,169495.0,1592.79200827,64485.0,72.0,6278.0,2810.0,516.0,1747.0,12699.0,3622.0,18138.0,18573.0,18573.0,0.0,0.0,0.0,0.0,0.0,148505.06793360173,492254504.93351,Administrative Boundary,Survey of India (SOI),Assam
918,918,Sissibargaon,2056,Dhemaji,284,AS,18,42491.0,234030.0,2094.5534017799996,45986.0,33.0,6227.0,1175.0,39.0,685.0,425.0,0.0,631.0,36736.0,36737.0,0.0,0.0,0.0,0.0,0.0,166721.3095699964,716490071.7432765,Administrative Boundary,Survey of India (SOI),Assam
82,82,Vizianagaram,4836,Vizianagaram,521,AP,28,71570.0,283550.0,67.32458207,8235.0,194.0,1779.0,122.0,421.0,363.0,459.0,538.0,353.0,4004.0,1900.0,2994.0,0.0,1227.0,1766.0,0.0,61557.02759087245,120644577.67666169,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
919,919,Jonai,2057,Dhemaji,284,AS,18,30012.0,169898.0,2165.60548521,34275.0,949.0,1916.0,1646.0,881.0,1983.0,727.0,912.0,1176.0,24082.0,24082.0,0.0,0.0,0.0,0.0,0.0,172218.01811443214,787979341.1757668,Administrative Boundary,Survey of India (SOI),Assam
920,920,Gogamukh,2058,Dhemaji,284,AS,18,22500.0,112710.0,1032.3141547100001,45964.0,1476.0,8848.0,510.0,562.0,1830.0,26276.0,1166.0,43.0,5233.0,5233.0,0.0,0.0,0.0,0.0,0.0,130293.92723303825,453198801.6351582,Administrative Boundary,Survey of India (SOI),Assam
921,921,Sadiya,2059,Tinsukia,302,AS,18,19317.0,102434.0,912.3123248200001,28624.0,535.0,3268.0,268.0,249.0,4026.0,1059.0,79.0,3050.0,16070.0,16070.0,0.0,0.0,0.0,0.0,0.0,160953.25207230955,822104598.4695175,Administrative Boundary,Survey of India (SOI),Assam
922,922,Doom Dooma,2060,Tinsukia,302,AS,18,81443.0,416789.0,2076.49010841,84375.0,969.0,7696.0,2192.0,3626.0,26497.0,3591.0,2730.0,2175.0,34868.0,34870.0,0.0,0.0,0.0,0.0,0.0,177598.52913820487,936427583.3526549,Administrative Boundary,Survey of India (SOI),Assam
923,923,Tinsukia,2061,Tinsukia,302,AS,18,91211.0,438031.0,1261.3484195,52405.0,794.0,6498.0,1406.0,2059.0,8857.0,388.0,555.0,1052.0,30771.0,30199.0,571.0,1.0,560.0,0.0,0.0,200579.86139107938,807683583.5180271,Administrative Boundary,Survey of India (SOI),Assam
83,83,Nellimarla,4837,Vizianagaram,521,AP,28,19037.0,77031.0,133.11529391,13343.0,911.0,4397.0,574.0,85.0,32.0,342.0,327.0,462.0,6207.0,4078.0,2914.0,51.0,997.0,1868.0,0.0,95188.12747272468,134753962.52398863,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
924,924,Margherita,2062,Tinsukia,302,AS,18,76627.0,370675.0,1606.37007593,56546.0,183.0,8019.0,3477.0,600.0,768.0,1342.0,1045.0,1403.0,39643.0,39427.0,216.0,216.0,0.0,0.0,0.0,255217.65876719728,1110942928.9939928,Administrative Boundary,Survey of India (SOI),Assam
925,925,Dibrugarh West,2063,Dibrugarh,286,AS,18,32833.0,159580.0,894.73513457,31519.0,85.0,7658.0,548.0,942.0,1418.0,1215.0,190.0,107.0,19328.0,19313.0,14.0,0.0,0.0,0.0,0.0,176626.04108826295,707851354.6257007,Administrative Boundary,Survey of India (SOI),Assam
84,84,Pusapatirega,4838,Vizianagaram,521,AP,28,17848.0,71955.0,145.77737315,16152.0,1043.0,1376.0,433.0,496.0,363.0,4135.0,454.0,517.0,7332.0,5497.0,2807.0,477.0,1172.0,1065.0,87.0,59159.2522259857,162511064.82879186,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
1613,1613,Jaijaipur,3286,Janjgir-Champa,379,CG,22,35801.0,164249.0,465.40551827,42464.0,1096.0,3266.0,45.0,3398.0,3.0,1268.0,957.0,890.0,31538.0,9666.0,23362.0,20162.0,2490.0,123.0,0.0,112137.43960595569,431493302.78891593,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1614,1614,Pendra Road Gorella,3287,Gaurella Pendra Marwahi,734,CG,22,34141.0,134135.0,336.90045908,61564.0,33688.0,1864.0,1509.0,2300.0,58.0,536.0,652.0,891.0,20049.0,19508.0,1681.0,1028.0,526.0,109.0,0.0,244215.31784244254,850603711.3586228,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1615,1615,Marwahi,3288,Gaurella Pendra Marwahi,734,CG,22,30970.0,116804.0,324.57540309,70770.0,27629.0,1811.0,4435.0,2407.0,764.0,2105.0,2011.0,3475.0,26130.0,25054.0,2064.0,932.0,430.0,22.0,0.0,138429.80074313705,681252158.8240347,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1616,1616,Pendra,3289,Gaurella Pendra Marwahi,734,CG,22,22618.0,85481.0,195.44445083,33054.0,14149.0,954.0,83.0,1826.0,25.0,628.0,715.0,915.0,13750.0,13874.0,752.0,91.0,486.0,28.0,0.0,122349.5906076799,361613940.102992,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1617,1617,Lormi,3290,Mungeli,647,CG,22,63978.0,274859.0,1105.42875794,66112.0,6792.0,3819.0,117.0,4477.0,14.0,457.0,686.0,308.0,49424.0,19807.0,27921.0,26167.0,1706.0,0.0,0.0,299194.7808274533,1591172450.1288135,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1618,1618,Kota,3291,Bilaspur,375,CG,22,54987.0,228358.0,670.59579149,77912.0,31590.0,3993.0,2699.0,6053.0,46.0,1097.0,1811.0,1656.0,28950.0,25080.0,7343.0,5030.0,1583.0,494.0,54.0,255069.73590145863,1136463159.6807656,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1620,1620,Pathariya,3293,Mungeli,647,CG,22,37988.0,177619.0,721.60710952,48697.0,113.0,2109.0,338.0,6331.0,58.0,585.0,1055.0,1732.0,36339.0,25881.0,10340.0,5395.0,4284.0,2.0,0.0,145878.36453441248,490441873.0521734,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1621,1621,Takhatpur,3294,Bilaspur,375,CG,22,62241.0,297724.0,835.7069168300001,71033.0,1159.0,3812.0,686.0,12117.0,776.0,2183.0,2906.0,2046.0,45336.0,38760.0,18530.0,8043.0,9062.0,527.0,0.0,183217.75499596974,690995626.803217,Administrative Boundary,Survey of India (SOI),Chhattisgarh
85,85,Denkada,4839,Vizianagaram,521,AP,28,13975.0,54382.0,108.11883325,12335.0,0.0,3185.0,290.0,66.0,950.0,441.0,404.0,2977.0,4022.0,3147.0,4258.0,1273.0,2283.0,703.0,0.0,66123.10201894426,109264080.54750425,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
1622,1622,Bilaspur,3295,Bilaspur,375,CG,22,137863.0,644928.0,419.30998634,35689.0,1480.0,2834.0,502.0,5413.0,150.0,400.0,1481.0,899.0,22227.0,11492.0,15034.0,9431.0,4793.0,725.0,0.0,163154.3766277329,433789579.53758264,Administrative Boundary,Survey of India (SOI),Chhattisgarh
86,86,Bhogapuram,4840,Vizianagaram,521,AP,28,13644.0,54891.0,77.03480745,11282.0,20.0,910.0,26.0,0.0,563.0,2444.0,6.0,148.0,7167.0,5258.0,2063.0,210.0,609.0,1247.0,0.0,65273.00419353398,123984448.97047587,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
87,87,Munchingi Puttu,4841,Visakhapatanam,520,AP,28,11941.0,47418.0,1155.13538387,24983.0,1095.0,3811.0,2787.0,110.0,648.0,2915.0,200.0,947.0,12454.0,13471.0,127.0,13.0,0.0,93.0,0.0,151493.14270588395,515436875.4011131,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
88,88,Peda Bayalu,4842,Visakhapatanam,520,AP,28,12826.0,51890.0,1055.8557918200001,28249.0,389.0,5724.0,7288.0,826.0,72.0,2341.0,0.0,536.0,11062.0,8640.0,2959.0,26.0,13.0,743.0,745.0,117886.53193163128,513418724.2650804,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
100,100,Narsipatnam,4854,Visakhapatanam,520,AP,28,24729.0,91612.0,47.26148801,9456.0,43.0,1966.0,199.0,0.0,0.0,804.0,0.0,2873.0,3569.0,4328.0,2115.0,1179.0,67.0,869.0,0.0,66457.20234215801,107633990.54185669,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
101,101,Rolugunta,4855,Visakhapatanam,520,AP,28,13061.0,48388.0,100.08787542,13579.0,917.0,5660.0,93.0,18.0,396.0,223.0,266.0,328.0,5675.0,4242.0,2029.0,234.0,189.0,1605.0,0.0,72871.64910035062,142822099.27917787,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
102,102,Ravikamatham,4856,Visakhapatanam,520,AP,28,18389.0,70761.0,123.52054439,19871.0,2310.0,1283.0,3011.0,547.0,315.0,1887.0,1.0,84.0,10429.0,6999.0,3519.0,1177.0,1225.0,1081.0,1.0,86005.98537259293,151928788.74228466,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
103,103,Madugula,4857,Visakhapatanam,520,AP,28,19553.0,72006.0,183.24142072,40550.0,152.0,4529.0,637.0,24.0,5.0,575.0,872.0,4800.0,28951.0,27876.0,6744.0,3174.0,714.0,2383.0,274.0,103951.50837604488,232678833.95977312,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
104,104,Cheedikada,4858,Visakhapatanam,520,AP,28,11850.0,46643.0,120.02346294,12266.0,433.0,1772.0,449.0,78.0,302.0,627.0,1344.0,1555.0,5707.0,5483.0,3118.0,429.0,234.0,2457.0,0.0,63392.002879319276,93161950.96843556,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
105,105,Devarapalle,4859,Visakhapatanam,520,AP,28,14980.0,58312.0,156.4193972,14845.0,604.0,3397.0,785.0,0.0,202.0,348.0,203.0,214.0,9092.0,5179.0,4330.0,2298.0,646.0,1385.0,0.0,100474.0124264716,204491934.4376032,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
1623,1623,Masturi,3296,Bilaspur,375,CG,22,66739.0,297726.0,767.3753232700001,72664.0,2431.0,5193.0,1061.0,9738.0,96.0,2359.0,3196.0,1980.0,46591.0,21465.0,33546.0,31410.0,1160.0,650.0,44.0,233825.27043516937,826185219.0937169,Administrative Boundary,Survey of India (SOI),Chhattisgarh
106,106,K.Kotapadu,4860,Visakhapatanam,520,AP,28,15757.0,60498.0,123.55507359,17298.0,753.0,1471.0,2586.0,237.0,1062.0,738.0,307.0,1110.0,9034.0,3050.0,7401.0,1969.0,702.0,2286.0,1771.0,57445.52280814026,118151588.20191826,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
1624,1624,Bilha,3297,Bilaspur,375,CG,22,33546.0,156766.0,404.94460656999996,33690.0,256.0,2426.0,69.0,5245.0,0.0,1435.0,1364.0,1246.0,21650.0,20803.0,5761.0,725.0,4248.0,780.0,0.0,91956.06481765892,351860285.76428324,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1625,1625,Kawardha,3298,Kabirdham,382,CG,22,49564.0,227231.0,851.81937776,51434.0,0.0,2669.0,351.0,3835.0,18.0,256.0,489.0,273.0,43531.0,36185.0,15481.0,3324.0,12068.0,29.0,0.0,143907.49942334657,511661466.04190814,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1626,1626,Bodla,3299,Kabirdham,382,CG,22,43374.0,187121.0,1361.8394532700001,78819.0,13796.0,6388.0,1480.0,11571.0,66.0,1837.0,2133.0,1835.0,39700.0,31537.0,9787.0,6356.0,3168.0,17.0,12.0,325548.01216970966,1825739855.772431,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1627,1627,Sahaspur Lohara,3300,Kabirdham,382,CG,22,31696.0,152238.0,916.12458676,59966.0,1179.0,4866.0,2167.0,2824.0,9.0,588.0,1391.0,655.0,46274.0,41572.0,14109.0,1986.0,11931.0,0.0,0.0,171951.95786475588,609630086.5980337,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1628,1628,Pandariya,3301,Kabirdham,382,CG,22,53812.0,255936.0,1317.27880755,86425.0,12324.0,3555.0,5018.0,8311.0,134.0,789.0,2677.0,2568.0,51017.0,103708.0,47161.0,6564.0,39470.0,44.0,24.0,246940.5060260915,1092470717.2265728,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1629,1629,Chhuikhadan,3302,Rajnandgaon,388,CG,22,36726.0,176222.0,1100.81268525,72586.0,6972.0,5399.0,2462.0,8775.0,55.0,2061.0,2158.0,2252.0,42422.0,36064.0,12667.0,10133.0,2225.0,75.0,0.0,214102.49255358247,1290982433.4411013,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1630,1630,Khairagarh,3303,Rajnandgaon,388,CG,22,38794.0,192222.0,1096.93972326,78730.0,921.0,6098.0,2007.0,4709.0,24.0,1758.0,2482.0,2964.0,57768.0,46788.0,20001.0,11772.0,7747.0,327.0,0.0,214331.21477888417,960481024.6292624,Administrative Boundary,Survey of India (SOI),Chhattisgarh
107,107,Sabbavaram,4861,Visakhapatanam,520,AP,28,16221.0,67334.0,115.39765484,15271.0,2380.0,1932.0,1188.0,196.0,789.0,811.0,2299.0,2296.0,3370.0,4539.0,3423.0,0.0,648.0,2775.0,0.0,67791.82710462844,166698058.66017273,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
713,713,Giba Circle,1613,Upper Subansiri,241,AR,12,871.0,5013.0,222.8824741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89084.59033955452,366043819.3136602,Administrative Boundary,Survey of India (SOI),Arunanchal Pradesh
109,109,Anandapuram,4863,Visakhapatanam,520,AP,28,15265.0,60789.0,126.81469325,20532.0,2798.0,3919.0,1048.0,542.0,908.0,1062.0,347.0,0.0,9905.0,7856.0,2396.0,181.0,567.0,1424.0,136.0,69366.07778751338,185159173.56920877,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
110,110,Padmanabham,4864,Visakhapatanam,520,AP,28,13274.0,52079.0,94.14811049,13742.0,196.0,1580.0,2157.0,350.0,356.0,294.0,1572.0,1605.0,5632.0,4674.0,4135.0,384.0,1535.0,2216.0,0.0,76966.29464406165,134719196.477909,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
111,111,Bheemunipatnam,4865,Visakhapatanam,520,AP,28,28364.0,116349.0,80.32920188,10590.0,349.0,1816.0,2072.0,121.0,171.0,457.0,371.0,1694.0,3539.0,4186.0,1418.0,368.0,196.0,818.0,0.0,88588.84429416037,127322682.63285773,Administrative Boundary,Survey of India (SOI),Andhra Pradesh
1632,1632,Rajnandgaon,3305,Rajnandgaon,388,CG,22,76395.0,363352.0,800.83151012,66901.0,25.0,6359.0,1034.0,5048.0,8.0,2961.0,3657.0,3578.0,44222.0,34039.0,12154.0,6794.0,3687.0,1146.0,0.0,195044.79226824455,717747418.9364823,Administrative Boundary,Survey of India (SOI),Chhattisgarh
1633,1633,Chhuriya,3306,Rajnandgaon,388,CG,22,35843.0,178506.0,1093.67770785,77509.0,5876.0,6920.0,1149.0,5683.0,26.0,1721.0,3248.0,4486.0,48362.0,41890.0,6021.0,3262.0,2124.0,333.0,0.0,234420.30229792037,985002469.0708976,Administrative Boundary,Survey of India (SOI),Chhattisgarh
