Station,District,River,Basin,Latitude,Longitude,Acquisition_Time,River_Discharge_m3sec
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-06-07,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-06-08,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-06-09,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-06-10,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-06-11,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-06-12,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-08-12,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-06-13,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-06-14,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-16,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-17,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-18,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-19,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-20,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-21,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-22,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-23,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-24,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-25,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-26,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-27,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-28,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-29,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-30,8.11
BHAGALPUR,BHAGALPUR,Ganga,Ganga,26.146667,85.781261,2024-10-31,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-01,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-02,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-03,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-04,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-05,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-06,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-07,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-08,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-09,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-10,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-10,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-11,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-11,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-12,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-12,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-13,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-13,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-14,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-14,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-15,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-15,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-16,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-16,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-17,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-17,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-18,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-18,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-19,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-19,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-20,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-20,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-21,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-21,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-22,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-22,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-23,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-23,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-24,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-24,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-25,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-25,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-26,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-26,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-27,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-27,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-28,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-28,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-29,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-07-29,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2022-06-30,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-01,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-02,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-03,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-04,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-05,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-06,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-07,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-08,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-09,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-10,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-11,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-12,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-13,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-14,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-15,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-16,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-17,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-18,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-19,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-20,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-21,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-22,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2023-07-23,8.11
SARAN,SARAN,Ghaghra,Ghaghra,26.149444,87.538056,2024-10-31,8.11
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-01,8.11
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-01,11.199
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-01,8.592
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-01,7.386
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-01,4.83
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-01,14.646
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-01,9.75
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-01,4.287
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-01,2.284
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-01,1.603
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-01,5.05
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-02,8.08
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-02,12.007
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-02,8.149
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-02,6.973
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-02,4.768
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-02,14.019
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-02,9.655
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-02,4.179
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-02,2.328
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-02,1.57
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-02,5.17
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-02,5.11
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-03,8.27
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-03,22.52
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-03,8.281
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-03,5.311
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-03,7.073
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-03,9.391
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-03,4.114
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-03,1.568
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-03,5.46
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-03,5.17
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-04,8.93
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-04,31.408
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-04,7.741
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-04,10.413
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-04,5.736
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-04,13.408
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-04,6.78
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-04,4.18
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-04,2.245
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-04,1.505
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-04,5.33
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-04,5.17
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-05,8.89
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-05,22.285
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-05,7.299
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-05,8.628
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-05,6.494
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-05,12.833
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-05,6.583
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-05,4.231
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-05,2.381
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-05,5.17
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-05,5.28
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-06,7.33
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-06,14.559
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-06,7.055
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-06,8.183
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-06,7.538
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-06,12.479
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-06,5.917
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-06,4.284
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-06,2.322
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-06,4.98
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-06,5.34
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-07,8.47
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-07,10.81
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-07,6.635
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-07,7.738
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-07,7.121
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-07,12.253
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-07,5.253
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-07,4.228
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-07,2.369
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-07,4.92
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-07,5.46
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-08,8.29
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-08,13.432
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-08,6.424
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-08,7.339
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-08,6.96
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-08,12.023
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-08,4.984
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-08,4.17
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-08,2.452
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-08,4.87
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-08,5.58
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-09,8.57
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-09,16.541
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-09,5.702
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-09,6.958
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-09,6.74
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-09,11.702
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-09,4.845
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-09,4.166
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-09,2.499
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-09,4.82
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-09,5.87
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-10,8.99
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-10,9.012
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-10,5.482
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-10,8.523
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-10,6.518
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-10,10.377
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-10,4.746
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-10,4.105
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-10,2.386
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-10,1.372
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-10,5.05
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-10,5.93
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-11,9.14
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-11,9.561
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-11,5.339
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-11,7.71
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-11,6.359
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-11,11.961
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-11,4.689
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-11,4.158
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-11,2.213
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-11,1.343
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-11,5.52
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-11,5.99
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-12,8.33
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-12,31.03
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-12,6.188
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-12,6.958
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-12,6.357
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-12,11.742
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-12,4.602
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-12,4.1
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-12,2.332
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-12,1.293
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-12,5.58
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-12,6.12
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-13,8.64
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-13,6.281
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-13,6.012
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-13,6.272
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-13,8.076
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-13,11.617
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-13,4.66
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-13,4.157
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-13,2.216
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-13,1.261
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-13,5.46
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-13,6.42
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-14,8.39
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-14,5.908
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-14,5.667
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-14,6.36
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-14,6.073
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-14,11.405
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-14,4.599
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-14,4.1
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-14,1.922
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-14,1.23
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-14,5.52
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-15,8.29
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-15,6.471
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-15,7.605
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-15,6.583
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-15,5.928
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-15,11.177
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-15,4.597
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-15,4.157
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-15,2.0
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-15,1.333
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-15,5.58
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-15,6.42
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-16,7.97
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-16,8.815
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-16,9.491
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-16,6.217
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-16,5.779
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-16,11.746
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-16,4.494
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-16,4.103
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-16,2.042
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-16,1.371
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-16,5.46
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-16,6.12
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-17,8.38
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-17,19.283
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-17,10.589
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-17,5.868
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-17,5.721
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-17,11.428
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-17,4.552
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-17,2.0
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-17,1.336
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-17,5.34
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-17,6.41
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-18,8.2
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-18,15.489
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-08-18,9.377
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-09-18,5.52
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-10-18,6.02
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-11-18,11.639
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-12-18,4.535
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-01-18,3.995
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-02-18,1.959
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-03-18,1.372
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-04-18,5.17
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2022-05-18,6.12
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-06-19,7.96
ARARIYA,ARARIYA,Parman,Mahananda,25.666667,87.166667,2021-07-19,14.8
