Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Jharkhand,Lohardaga,Lohardaga,Bejwali,JH07LHR0054,23.41215311,84.7488501,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,2.39275017,23927.501731861972,609.0145557647164,,NWIC,456,456,32646.0,20,336,2601,363086,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,609.0145557647164,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Kairo,Gunri,JH07LHR0010,23.41826716,84.81167591,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.11782938,11178.293775595477,427.00827549631,,NWIC,457,457,32647.0,20,336,2600,363060,07,07,BRA,BRA,WS07BRA002,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,427.00827549631,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Peshrar,Tuimu,JH2ALHR0002,23.36612955,84.47376494,Ganga,Sone,North Koel,Lakes/Pond,1.04172984,10417.298433260887,409.4324088240509,,NWIC,458,458,32648.0,20,336,2598,362972,2A,2A,SON,SON,WS2ASON068,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,409.4324088240509,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Bhandra,Bhandra,JH07LHR0015,23.365194600000002,84.79972559000001,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.16419185,11641.9184706898,408.4714296834581,,NWIC,459,459,32649.0,20,336,2603,363177,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,Yes,Yes,No,No,No,Yes,No,0,408.4714296834581,District Water Body Atlas
Phase 2,Jharkhand,Lohardaga,Senha,Korambe,JH07LHR0040,23.32288695,84.6454821,Brahmani and Baitarni,Brahmani,Koel,Lakes/Pond,1.61029845,16102.984505832937,764.9579376988138,,NWIC,460,460,32650.0,20,336,2602,363142,07,07,BRA,BRA,WS07BRA003,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,764.9579376988138,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Narayanpur,Hariharpur,JH2AJMT0152,24.028008609999997,86.51151192,Ganga,Damodar,Barakar,Lakes/Pond,1.9814796,19814.795971313884,671.2024478611556,,NWIC,461,461,32651.0,20,333,2676,372305,2A,2A,DAM,DAM,WS2ADAM023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,671.2024478611556,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Narayanpur,Chirudih,JH2AJMT0144,24.016245920000003,86.60258532,Ganga,Damodar,Barakar,Lakes/Pond,1.82708054,18270.805366786688,679.4720247722933,,NWIC,462,462,32652.0,20,333,2676,372374,2A,2A,DAM,DAM,WS2ADAM023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,679.4720247722933,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Narayanpur,Pabia,JH2AJMT0106,23.99838092,86.70979584999999,Ganga,Damodar,Barakar,Lakes/Pond,1.48521818,14852.181793689648,562.4538568201782,,NWIC,464,464,32654.0,20,333,2676,372441,2A,2A,DAM,DAM,WS2ADAM023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,562.4538568201782,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Jamtara,Posai,JH2AJMT0147,23.9770909,86.7623603,Ganga,Damodar,Barakar,Lakes/Pond,1.87672665,18767.26653778468,576.2973220015799,,NWIC,465,465,32655.0,20,333,2678,372691,2A,2A,DAM,DAM,WS2ADAM024,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,576.2973220015799,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Nala,Lachhumanpur,JH2AJMT0044,23.80631596,87.13337472,Ganga,Bhagirathi and others (Ganga Lower),Ajay,Lakes/Pond,1.14273498,11427.349778730373,438.045590397713,,NWIC,466,466,32661.0,20,333,2679,0,2A,2A,BHG,BHG,WS2ABHG045,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,438.045590397713,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Narayanpur,Badyanathpur,JH2AJMT0139,24.02033254,86.63991021,Ganga,Damodar,Barakar,Lakes/Pond,1.74462134,17446.2134355628,506.87171675642287,,NWIC,467,467,32662.0,20,333,2676,372367,2A,2A,DAM,DAM,WS2ADAM023,,01,,,,,,,,0.0,0.0,,,,,,Yes,No,No,No,No,No,No,No,No,0,506.87171675642287,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Narayanpur,Bhojpur,JH2AJMT0026,24.016184130000003,86.62806111,Ganga,Damodar,Barakar,Lakes/Pond,1.07933541,10793.35405903283,411.8426898632206,,NWIC,468,468,32663.0,20,333,2676,372370,2A,2A,DAM,DAM,WS2ADAM023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,411.8426898632206,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Narayanpur,Bhaiyadih,JH2AJMT0037,24.01429206,86.62017175,Ganga,Damodar,Barakar,Lakes/Pond,1.11418521,11141.852079128823,416.08577061857454,,NWIC,469,469,32664.0,20,333,2676,372359,2A,2A,DAM,DAM,WS2ADAM023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,416.08577061857454,District Water Body Atlas
Phase 2,Jharkhand,Jamtara,Narayanpur,Narodih,JH2AJMT0021,24.0125065,86.61460027999999,Ganga,Damodar,Barakar,Lakes/Pond,1.06216876,10621.687627639216,426.3272533691928,,NWIC,470,470,32665.0,20,333,2676,372373,2A,2A,DAM,DAM,WS2ADAM023,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,426.3272533691928,District Water Body Atlas
