id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
287,287,1202,,No,High,Inland,Man-made,Tank/Pond,,0.191532997375519,,10.9738969355,79.791434027,Puducherry,175.94333777023925,1915.3299737551854,Hydrological Layer,SAC N
288,288,1202,,No,High,Inland,Man-made,Tank/Pond,,0.287639689770035,,10.9794627125,79.7755724328,Puducherry,217.6328760589897,2876.396897700346,Hydrological Layer,SAC N
289,289,1202,,No,High,Inland,Man-made,Tank/Pond,,0.86668605855418,,10.9433277366,79.810462705,Puducherry,394.3980917638661,8666.860585541805,Hydrological Layer,SAC N
290,290,1202,,No,High,Inland,Man-made,Tank/Pond,,0.277546289223073,,10.9461775236,79.8088178763,Puducherry,213.4299323107142,2775.462892230732,Hydrological Layer,SAC N
291,291,1202,,No,High,Inland,Man-made,Tank/Pond,,0.417190936709421,,10.9497036734,79.8049341345,Puducherry,265.559349208429,4171.9093670942075,Hydrological Layer,SAC N
292,292,1202,,No,High,Inland,Man-made,Tank/Pond,,0.499049409008114,,10.9533238086,79.8052613847,Puducherry,288.6657966820337,4990.49409008114,Hydrological Layer,SAC N
293,293,1202,,No,High,Inland,Man-made,Tank/Pond,,0.289873211594929,,10.9626252065,79.8425876147,Puducherry,216.9708186397317,2898.732115949294,Hydrological Layer,SAC N
294,294,1202,,No,High,Inland,Man-made,Tank/Pond,,0.345433035255317,,10.962638768,79.8405862751,Puducherry,243.5315585852224,3454.3303525531687,Hydrological Layer,SAC N
308,308,1202,,No,High,Inland,Man-made,Tank/Pond,,0.241074334776197,,10.9747767735,79.8022226274,Puducherry,242.0652750931474,2410.7433477619716,Hydrological Layer,SAC N
309,309,1202,,No,High,Inland,Man-made,Tank/Pond,,0.232332862022807,,10.9728613497,79.8040357026,Puducherry,194.52082758311036,2323.328620228066,Hydrological Layer,SAC N
307,307,1202,,No,High,Inland,Man-made,Tank/Pond,,0.316840201892137,,10.9426880777,79.8198206403,Puducherry,225.52457645609536,3168.402018921367,Hydrological Layer,SAC N
295,295,2102,,No,High,Costal,Natural,Creek,,1.456641775912246,,10.9761657543,79.8518034816,Puducherry,1042.1487005426327,14566.41775912246,Hydrological Layer,SAC N
297,297,1202,,No,High,Inland,Man-made,Tank/Pond,,0.288878939032435,,10.9721585834,79.7599266133,Puducherry,192.08209591274596,2888.7893903243503,Hydrological Layer,SAC N
298,298,1202,,No,High,Inland,Man-made,Tank/Pond,,0.253498154706857,,10.9710857991,79.7638052494,Puducherry,189.625773289523,2534.981547068567,Hydrological Layer,SAC N
299,299,1202,,No,High,Inland,Man-made,Tank/Pond,,0.522002990634556,,10.9675260128,79.7675367806,Puducherry,303.05895290122146,5220.029906345557,Hydrological Layer,SAC N
300,300,1202,,No,High,Inland,Man-made,Tank/Pond,,0.188336372216543,,10.9895259749,79.8039560775,Puducherry,179.3801147935044,1883.363722165425,Hydrological Layer,SAC N
301,301,1202,,No,High,Inland,Man-made,Tank/Pond,,0.276325869031262,,10.9512146299,79.7940974789,Puducherry,212.35905011692898,2763.258690312616,Hydrological Layer,SAC N
302,302,1202,,No,High,Inland,Man-made,Tank/Pond,,0.453719594642985,,10.9483032424,79.7945140941,Puducherry,271.70432083930484,4537.195946429847,Hydrological Layer,SAC N
303,303,1202,,No,High,Inland,Man-made,Tank/Pond,,0.734805352244905,,10.9505573594,79.7951397063,Puducherry,379.1661188104824,7348.053522449054,Hydrological Layer,SAC N
304,304,1202,,No,High,Inland,Man-made,Tank/Pond,,0.510863163178723,,10.9561213596,79.7938278435,Puducherry,297.3911753204053,5108.631631787233,Hydrological Layer,SAC N
305,305,1202,,No,High,Inland,Man-made,Tank/Pond,,0.149588870166369,,10.9634507124,79.8015823539,Puducherry,156.5473576854871,1495.888701663694,Hydrological Layer,SAC N
306,306,1202,,No,High,Inland,Man-made,Tank/Pond,,0.319098391491308,,10.9383265599,79.8167699175,Puducherry,230.63725086837144,3190.9839149130817,Hydrological Layer,SAC N
311,311,1202,,No,High,Inland,Man-made,Tank/Pond,,0.186621578620191,,10.99689604,79.8213945955,Puducherry,181.66278659029678,1866.2157862019142,Hydrological Layer,SAC N
312,312,1202,,No,High,Inland,Man-made,Tank/Pond,,0.268547800512844,,10.9883066469,79.8344896881,Puducherry,223.1662800708352,2685.478005128439,Hydrological Layer,SAC N
313,313,1202,,No,High,Inland,Man-made,Tank/Pond,,0.166084181035142,,10.9380741333,79.8302365625,Puducherry,165.72979240671455,1660.8418103514218,Hydrological Layer,SAC N
314,314,1202,,No,High,Inland,Man-made,Tank/Pond,,0.488543474369555,,10.9501981594,79.8384102733,Puducherry,286.48917127266856,4885.4347436955495,Hydrological Layer,SAC N
315,315,1202,,No,Moderate,Inland,Man-made,Tank/Pond,,26.452213899671218,,10.9436073076,79.7353124072,Puducherry,2863.3188142268145,264522.13899671216,Hydrological Layer,SAC N
316,316,1202,,No,High,Inland,Man-made,Tank/Pond,,0.32480388876248,,10.9462461818,79.73881877,Puducherry,213.14518439072322,3248.0388876247994,Hydrological Layer,SAC N
317,317,1202,,No,High,Inland,Man-made,Tank/Pond,,0.74537677588058,,10.9498878042,79.7409719533,Puducherry,349.6309578927345,7453.767758805804,Hydrological Layer,SAC N
318,318,1202,,No,High,Inland,Man-made,Tank/Pond,,0.48433742768496,,10.9509057256,79.7430083646,Puducherry,280.54911810675486,4843.374276849599,Hydrological Layer,SAC N
319,319,1202,,No,High,Inland,Man-made,Tank/Pond,,0.617190746332307,,10.9492012682,79.7391012226,Puducherry,317.73167141959016,6171.907463323068,Hydrological Layer,SAC N
320,320,1202,,No,High,Inland,Man-made,Tank/Pond,,0.209010686506553,,10.9452545618,79.7410449954,Puducherry,200.57956003648275,2090.1068650655347,Hydrological Layer,SAC N
321,321,1202,,No,High,Inland,Man-made,Tank/Pond,,0.234079847004805,,10.9432267269,79.7421765209,Puducherry,195.22641241465328,2340.798470048051,Hydrological Layer,SAC N
322,322,1202,,No,High,Inland,Man-made,Tank/Pond,,0.501575863929787,,10.9375138464,79.7408239802,Puducherry,283.97409936828603,5015.758639297868,Hydrological Layer,SAC N
323,323,1202,,No,High,Inland,Man-made,Tank/Pond,,0.439620579105263,,10.9314410101,79.7429573275,Puducherry,281.55282103702626,4396.205791052627,Hydrological Layer,SAC N
358,358,1202,,No,High,Inland,Man-made,Tank/Pond,,0.844640924365423,,11.8007353146,79.7296809868,Puducherry,387.44518079712583,8446.409243654227,Hydrological Layer,SAC N
372,372,1202,,No,High,Inland,Man-made,Tank/Pond,,0.38130184856368,,11.8301754349,79.745796983,Puducherry,302.68780270205764,3813.018485636805,Hydrological Layer,SAC N
324,324,1202,,No,High,Inland,Man-made,Tank/Pond,,0.15321857830601,,10.926992068,79.7408867854,Puducherry,156.4035682647525,1532.1857830601018,Hydrological Layer,SAC N
325,325,1202,,No,High,Inland,Man-made,Tank/Pond,,0.919506424122294,,10.9246143734,79.7462364166,Puducherry,350.435117363667,9195.06424122294,Hydrological Layer,SAC N
326,326,1202,,No,High,Inland,Man-made,Tank/Pond,,0.220009002955798,,10.9257530867,79.7467166882,Puducherry,180.91034356870958,2200.090029557984,Hydrological Layer,SAC N
327,327,1202,,No,High,Inland,Man-made,Tank/Pond,,0.618793448917809,,10.926147885,79.7476202571,Puducherry,307.69976663571566,6187.934489178093,Hydrological Layer,SAC N
328,328,1202,,No,High,Inland,Man-made,Tank/Pond,,0.543410103306752,,10.9392685567,79.7500962927,Puducherry,305.37846878964314,5434.101033067521,Hydrological Layer,SAC N
329,329,1202,,No,High,Inland,Man-made,Tank/Pond,,0.33578032509957,,10.9392578494,79.7515995151,Puducherry,233.14433188481445,3357.803250995695,Hydrological Layer,SAC N
330,330,1202,,No,High,Inland,Man-made,Tank/Pond,,0.55434498012944,,10.9441153752,79.7501060999,Puducherry,305.73864777773565,5543.449801294405,Hydrological Layer,SAC N
331,331,1202,,No,High,Inland,Man-made,Tank/Pond,,1.172883767761543,,10.9209584407,79.776012858,Puducherry,515.1519989104675,11728.837677615435,Hydrological Layer,SAC N
332,332,1202,,No,High,Inland,Man-made,Tank/Pond,,0.28994995168519,,10.9477705606,79.7540001725,Puducherry,206.19253641227982,2899.499516851901,Hydrological Layer,SAC N
333,333,1202,,No,High,Inland,Man-made,Tank/Pond,,0.217712757585444,,10.9618151584,79.7452348158,Puducherry,178.02041064245722,2177.1275758544352,Hydrological Layer,SAC N
334,334,1202,,No,High,Inland,Man-made,Tank/Pond,,0.461925397769336,,10.9623672268,79.7438664129,Puducherry,273.17853641537243,4619.253977693357,Hydrological Layer,SAC N
335,335,1202,,No,High,Inland,Man-made,Tank/Pond,,0.349719575830774,,10.9618862566,79.7424518035,Puducherry,240.4319824217157,3497.195758307743,Hydrological Layer,SAC N
