id,objectid_1,Wetland_Code,Wetland_Name,Aquatic_Vegetation,Turbidity,Level_I_Category,Level_II_Category,level_iii,Waterbody_Type,Area_ha,remarks,Latitude,Longitude,State_Code,Perimeter_Length_m,Shape_Area_sqm,Dataset_Name,Source_Agency
75,75,1202,,No,High,Inland,Man-made,Tank/Pond,,1.147716919312201,,20.3944522731,72.8498374076,Daman & Diu,427.47048098455184,11477.169193122014,Hydrological Layer,SAC N
76,76,1202,,No,High,Inland,Man-made,Tank/Pond,,2.795163260421464,,20.3934675682,72.8368052915,Daman & Diu,681.6100985857388,27951.632604214647,Hydrological Layer,SAC N
77,77,1202,,No,High,Inland,Man-made,Tank/Pond,,1.4126935848143,,20.3991755287,72.8369482499,Daman & Diu,549.7558549085112,14126.935848142995,Hydrological Layer,SAC N
78,78,1202,,No,High,Inland,Man-made,Tank/Pond,,0.410243512048588,,20.3747642341,72.8400243469,Daman & Diu,268.1840275896155,4102.435120485877,Hydrological Layer,SAC N
80,80,1202,,No,High,Inland,Man-made,Tank/Pond,,0.612948786736812,,20.3732222645,72.8318499867,Daman & Diu,361.00453588593626,6129.48786736812,Hydrological Layer,SAC N
81,81,1202,,No,High,Inland,Man-made,Tank/Pond,,6.047869274634075,,20.383421029,72.8775077841,Daman & Diu,1425.7219801636377,60478.69274634075,Hydrological Layer,SAC N
105,105,1202,,No,High,Inland,Man-made,Tank/Pond,,3.08195391369812,,20.4162692101,72.895482078,Daman & Diu,689.2341236148527,30819.5391369812,Hydrological Layer,SAC N
82,82,1202,,No,High,Inland,Man-made,Tank/Pond,,5.9534689635906,,20.4008171956,72.8855369139,Daman & Diu,1095.297258795991,59534.689635906,Hydrological Layer,SAC N
83,83,1202,,No,High,Inland,Man-made,Tank/Pond,,7.660014718278547,,20.4084004173,72.8963079902,Daman & Diu,1165.5869258754456,76600.14718278547,Hydrological Layer,SAC N
91,91,1202,,No,High,Inland,Man-made,Tank/Pond,,3.247167723813825,,20.4421492787,72.8404456921,Daman & Diu,842.1331555199175,32471.677238138247,Hydrological Layer,SAC N
92,92,1202,,No,High,Inland,Man-made,Tank/Pond,,0.430094687623372,,20.4190657187,72.8374174016,Daman & Diu,239.1894925893205,4300.946876233721,Hydrological Layer,SAC N
94,94,1202,,No,High,Inland,Man-made,Tank/Pond,,0.484140913574722,,20.4289080569,72.8640705263,Daman & Diu,371.7836761961384,4841.409135747216,Hydrological Layer,SAC N
95,95,1203,,No,High,Inland,Man-made,Waterlogged,,3.655105566043671,,20.4443841511,72.8696563301,Daman & Diu,889.9396324548337,36551.05566043671,Hydrological Layer,SAC N
96,96,1203,,No,High,Inland,Man-made,Waterlogged,,1.203603312153187,,20.418492365,72.8820525292,Daman & Diu,595.1753871572238,12036.03312153187,Hydrological Layer,SAC N
97,97,1202,,No,High,Inland,Man-made,Tank/Pond,,0.427440727866459,,20.731126557,70.9141941732,Daman & Diu,272.0650103662126,4274.407278664593,Hydrological Layer,SAC N
98,98,1202,,No,High,Inland,Man-made,Tank/Pond,,0.349067820836437,,20.7305235472,70.9151512157,Daman & Diu,238.57401184165403,3490.678208364372,Hydrological Layer,SAC N
99,99,1202,,No,High,Inland,Man-made,Tank/Pond,,0.427191828448076,,20.7335309222,70.9193685694,Daman & Diu,263.2268276276047,4271.918284480758,Hydrological Layer,SAC N
100,100,1202,,No,High,Inland,Man-made,Tank/Pond,,3.311721457574844,,20.7148693333,70.9481804469,Daman & Diu,892.2517516300362,33117.21457574844,Hydrological Layer,SAC N
