SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
95,MYNTDU RIVER AT LESHKA JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.268735,92.19829,2021-10-02 08:30:00,,,,,,
96,MYNTDU RIVER AT LESHKA JAYANTIA HILLS,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.268735,92.19829,2021-11-03 08:30:00,,,,,,
97,MYNTDU RIVER AT MIHMYNTDU,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.434337,92.204576,2021-12-01 08:30:00,,,,,,
98,MYNTDU RIVER AT MIHMYNTDU,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.434337,92.204576,2021-11-02 08:30:00,,,,,,
99,MYNTDU RIVER AT MIHMYNTDU,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.434337,92.204576,2021-03-16 08:30:00,,,,,,
100,MYNTDU RIVER JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.439233,92.219175,2021-11-01 08:30:00,,,,,,
101,MYNTDU RIVER JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.439233,92.219175,2021-10-02 08:30:00,,,,,,
102,MYNTDU RIVER JOWAI,CPCB,17,Meghalaya,657,East Jaintia Hills,KHLIEHRIAT,-,-,-,-,-,-,-,-,25.439233,92.219175,2021-11-03 08:30:00,,,,,,
103,NANGALBIBRA BRIDGE,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.489101,90.774034,2021-01-14 08:30:00,,,,,,
104,NANGALBIBRA BRIDGE,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.489101,90.774034,2021-02-25 08:30:00,,,,,,
105,NANGALBIBRA BRIDGE,CPCB,17,Meghalaya,277,South Garo Hills,BAGHMARA,-,-,-,-,-,-,-,-,25.489101,90.774034,2021-03-31 08:30:00,,,,,,
106,NONBAH RIVER AT NANGSTOIN MARKE,CPCB,17,Meghalaya,279,West Khasi Hills,NONGSTOIN,-,-,-,-,-,-,-,-,25.524342,91.272386,2021-07-01 08:30:00,,,,,,
107,NONBAH RIVER AT NANGSTOIN MARKE,CPCB,17,Meghalaya,279,West Khasi Hills,NONGSTOIN,-,-,-,-,-,-,-,-,25.524342,91.272386,2021-05-02 08:30:00,,,,,,
108,NONBAH RIVER AT NANGSTOIN MARKE,CPCB,17,Meghalaya,279,West Khasi Hills,NONGSTOIN,-,-,-,-,-,-,-,-,25.524342,91.272386,2021-09-03 08:30:00,,,,,,
109,NONBAH RIVER AT PHOTSOHSAT,CPCB,17,Meghalaya,279,West Khasi Hills,NONGSTOIN,-,-,-,-,-,-,-,-,25.52527,91.28034,2021-07-01 08:30:00,,,,,,
