Phase,State_Name,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,apr24,nov23,apr23,nov22,apr22,nov21,apr21,nov20,apr20,photo,shape_le_1,Dataset_Name
Phase 2,Haryana,Kurukshetra,Thanesar,Babain,HR01KRK0020,30.08216184,76.99820008,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.74639981,27463.998133125246,752.6267134406481,Babain,NWIC,1815,1815,51781.0,06,068,0366,058634,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,752.6267134406481,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Jalkheri,HR01KRK0021,30.07729266,76.92108616,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.197871,21978.710018905396,652.1931123872916,Jalkheri,NWIC,1816,1816,51782.0,06,068,0366,058620,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,652.1931123872916,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Bagrat,HR01KRK0022,30.04344032,76.96977169,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.47584667,14758.466706870264,506.0823077369275,Bagrat,NWIC,1817,1817,51783.0,06,068,0366,058628,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,506.0823077369275,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Tatka,HR01KRK0023,30.04215994,76.95377555,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.33808855,13380.885497807036,558.3827663898476,Tatka,NWIC,1818,1818,51784.0,06,068,0366,058627,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,558.3827663898476,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Tatki,HR01KRK0024,30.03217266,76.95168296,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.26843387,12684.33866092275,660.9530041021748,Tatki,NWIC,1819,1819,51785.0,06,068,0366,058626,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,No,No,No,No,No,No,No,0,660.9530041021748,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Khaira,HR01KRK0025,30.02800863,76.96369514,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.2976316,12976.31600117848,532.4411081972021,Khaira,NWIC,1820,1820,51786.0,06,068,0366,058684,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,532.4411081972021,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Jalaludin Majra,HR01KRK0026,30.02812874,76.99374428,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.49591842,14959.184194383208,541.537971673851,Jalaludin Majra,NWIC,1821,1821,51787.0,06,068,0366,058629,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,No,0,541.537971673851,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Lohara,HR01KRK0027,30.020404959999997,76.98701399,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.89906433,18990.64325259032,521.8201354473125,Lohara,NWIC,1822,1822,51788.0,06,068,0366,058683,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,Yes,Yes,No,No,No,No,No,No,0,521.8201354473125,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Khairi,HR01KRK0028,30.00884784,76.9608972,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.92774369,19277.436913707515,523.2345990014751,Khairi,NWIC,1823,1823,51789.0,06,068,0366,058686,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,No,No,Yes,0,523.2345990014751,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Bir Khairi,HR01KRK0029,30.00731604,76.97187523,Indus (Up to border),Ghaghar and others,,Lakes/Pond,2.19342507,21934.250736112597,731.9488638724678,Bir Khairi,NWIC,1824,1824,51790.0,06,068,0366,058685,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,No,No,No,No,No,No,Yes,No,No,0,731.9488638724678,District Water Body Atlas
Phase 2,Haryana,Kurukshetra,Thanesar,Bodla,HR01KRK0030,30.01521541,76.93699971999999,Indus (Up to border),Ghaghar and others,,Lakes/Pond,1.2443638,12443.638036890889,425.13879448681115,Bodla,NWIC,1825,1825,51791.0,06,068,0366,058687,01,01,GHO,GHO,WS01GHO010,,01,,,,,,,,0.0,0.0,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,No,0,425.13879448681115,District Water Body Atlas
