SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
191,TUIKUAL STREAM U/S NR NEW SECRETARIAT COMPLEX DINTHAR,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.725482,92.707341,2021-01-19 08:30:00,,,,,,
192,TUIKUAL STREAM U/S NR NEW SECRETARIAT COMPLEX DINTHAR,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.725482,92.707341,2021-09-02 08:30:00,,,,,,
193,TUIKUAL STREAM U/S NR NEW SECRETARIAT COMPLEX DINTHAR,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.725482,92.707341,2021-09-03 08:30:00,,,,,,
194,TUIKUM RIVER SERCHHIP,CPCB,15,Mizoram,268,SERCHHIP,Serchhip,-,-,-,-,-,-,-,-,23.344145,92.849526,2021-07-01 08:30:00,,,,,,
195,TUIKUM RIVER SERCHHIP,CPCB,15,Mizoram,268,SERCHHIP,Serchhip,-,-,-,-,-,-,-,-,23.344145,92.849526,2021-10-02 08:30:00,,,,,,
196,TUIKUM RIVER SERCHHIP,CPCB,15,Mizoram,268,SERCHHIP,Serchhip,-,-,-,-,-,-,-,-,23.344145,92.849526,2021-03-15 08:30:00,,,,,,
197,TUIPUI DARZOKAI RIVER CHHIMTUIPUI TUIPUI D VILL,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,22.905402,92.930721,2021-01-13 08:30:00,,,,,,
198,TUIPUI DARZOKAI RIVER CHHIMTUIPUI TUIPUI D VILL,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,22.905402,92.930721,2021-08-02 08:30:00,,,,,,
199,TUIPUI DARZOKAI RIVER CHHIMTUIPUI TUIPUI D VILL,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,22.905402,92.930721,2021-03-18 08:30:00,,,,,,
200,TUIPUI RIVER CHAMPHAI,CPCB,15,Mizoram,262,CHAMPHAI,Khawzawl,-,-,-,-,-,-,-,-,23.457635,93.341798,2021-01-15 08:30:00,,,,,,
201,TUIPUI RIVER CHAMPHAI,CPCB,15,Mizoram,262,CHAMPHAI,Khawzawl,-,-,-,-,-,-,-,-,23.457635,93.341798,2021-02-15 08:30:00,,,,,,
202,TUIPUI RIVER CHAMPHAI,CPCB,15,Mizoram,262,CHAMPHAI,Khawzawl,-,-,-,-,-,-,-,-,23.457635,93.341798,2021-03-18 08:30:00,,,,,,
203,TUIPUI U/S NR CONFLUENCE PT KEILUNGLIAH STREAM VENGTHAR CHAMPHAI,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,22.879519,92.935696,2021-01-15 08:30:00,,,,,,
204,TUIPUI U/S NR CONFLUENCE PT KEILUNGLIAH STREAM VENGTHAR CHAMPHAI,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,22.879519,92.935696,2021-08-02 08:30:00,,,,,,
205,TUIPUI U/S NR CONFLUENCE PT KEILUNGLIAH STREAM VENGTHAR CHAMPHAI,CPCB,15,Mizoram,265,LUNGLEI,HNAHTHIAL,-,-,-,-,-,-,-,-,22.879519,92.935696,2021-03-18 08:30:00,,,,,,
206,TUIRIAL DAM TUIRIAL HEPP SAIPUM VILL,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.356512,92.886025,2021-01-22 08:30:00,,,,,,
207,TUIRIAL DAM TUIRIAL HEPP SAIPUM VILL,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.356512,92.886025,2021-02-20 08:30:00,,,,,,
208,TUIRIAL DAM TUIRIAL HEPP SAIPUM VILL,CPCB,15,Mizoram,263,KOLASIB,NORTH THINGDAWL,-,-,-,-,-,-,-,-,24.356512,92.886025,2021-10-03 08:30:00,,,,,,
209,TUIRIAL LOWER CATCHMENT,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.720986,92.799764,2021-05-01 08:30:00,,,,,,
210,TUIRIAL LOWER CATCHMENT,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.720986,92.799764,2021-02-02 08:30:00,,,,,,
211,TUIRIAL LOWER CATCHMENT,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.720986,92.799764,2021-02-03 08:30:00,,,,,,
212,TUIRIAL RIVER AIRFIELD AFTER DUMPING GROUND,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.702311,92.791796,2021-05-01 08:30:00,,,,,,
213,TUIRIAL RIVER AIRFIELD AFTER DUMPING GROUND,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.702311,92.791796,2021-02-02 08:30:00,,,,,,
214,TUIRIAL RIVER AIRFIELD AFTER DUMPING GROUND,CPCB,15,Mizoram,261,AIZAWL,TLANGNUAM,-,-,-,-,-,-,-,-,23.702311,92.791796,2021-02-03 08:30:00,,,,,,
215,TUIRIAL RIVER AIRFIELD NR DUMPING GROUND,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.675086,92.793567,2021-05-01 08:30:00,,,,,,
216,TUIRIAL RIVER AIRFIELD NR DUMPING GROUND,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.675086,92.793567,2021-02-02 08:30:00,,,,,,
217,TUIRIAL RIVER AIRFIELD NR DUMPING GROUND,CPCB,15,Mizoram,261,AIZAWL,THINGSULTHLIAH,-,-,-,-,-,-,-,-,23.675086,92.793567,2021-02-03 08:30:00,,,,,,
218,TUIRIAL RIVER U/S NR SUMANTH VILLAGE,CPCB,15,Mizoram,261,AIZAWL,AIBAWK,-,-,-,-,-,-,-,-,23.610912,92.78712,2021-11-01 08:30:00,,,,,,
