Phase,State_Name,State_Code,District,Subdistrict,Village,UUID,Latitude,Longitude,River_Basin,Sub_Basin,River,Waterbody_Type,GIS_Area_ha,Shape_Area_sqm,Perimeter_Length_m,Water_Presence_Apr22,Water_Presence_Nov22,Water_Presence_Apr23,Water_Presence_Nov23,Nearest_Settlement,Source_Agency,id,objectid_1,objectid,State_Census_Code,District_Code,Subdistrict_Code,Village_Code,Basin_Code,bacode,Subbasin_Code,sbcode,Watershed_Code,waterbody_,waterbod_1,waterbod_2,Ownership,waterbod_3,waterbod_4,reason_not,waterbod_5,Rural_Urban,Water_Spread_Area,Storage_Capacity,constructi,renovation,data_colle,waterbod_6,wbid,photo,shape_le_1,Dataset_Name
Phase 1,Punjab,PB,Jalandhar,Phillaur,Chuheki,PB01JLN0008,31.11421468,75.59588597,Indus (Up to border),Satluj Lower,East,Ponds,1.16373212,11637.321205367614,502.6476844200607,Yes,No,No,No,Chuheki,NWIC,158,158,32326.0,03,034,0211,030080,01,01,SUL,SUL,WS01SUL013,,01,,,,,,,,0.0,0.0,,,,,,0,502.6476844200607,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Nakodar,Dhaliwal,PB01JLN0009,31.1676623,75.5943615,Indus (Up to border),Satluj Lower,East,Ponds,1.54899982,15489.998185587965,471.46308955706525,No,No,No,No,Thabalke,NWIC,159,159,32327.0,03,034,0210,029939,01,01,SUL,SUL,WS01SUL013,,01,,,,,,,,0.0,0.0,,,,,,0,471.46308955706525,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Phillaur,Rurka Kalan,PB01JLN0010,31.12434315,75.70203925,Indus (Up to border),Satluj Lower,East,Ponds,1.15974121,11597.41210366858,405.99024468663885,No,No,No,No,Rurka Kalan,NWIC,160,160,32328.0,03,034,0211,030222,01,01,SUL,SUL,WS01SUL013,,01,,,,,,,,0.0,0.0,,,,,,0,405.99024468663885,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Nakodar,Nakodar,PB01JLN0011,31.13019086,75.4745498,Indus (Up to border),Satluj Lower,East,Ponds,4.20059902,42005.99015184153,791.199629752687,No,No,No,No,Nakodar,NWIC,161,161,32329.0,03,034,0210,029968,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,0.0,0.0,,,,,,0,791.199629752687,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Shahkot,Raunt,PB01JLN0012,31.03376878,75.37368894,Indus (Up to border),Satluj Lower,East,Ponds,1.86916338,18691.633805362682,687.4534450597536,No,No,No,No,Raunt,NWIC,162,162,32330.0,03,034,0209,029727,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,0.0,0.0,,,,,,0,687.4534450597536,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Nakodar,Samailpur,PB01JLN0013,31.03065638,75.50234245,Indus (Up to border),Satluj Lower,East,Ponds,1.21538845,12153.884515668386,464.38403387132195,No,No,No,No,Samailpur,NWIC,163,163,32331.0,03,034,0210,029996,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,0.0,0.0,,,,,,0,464.38403387132195,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Nakodar,Mehsampur,PB01JLN0014,31.022289750000002,75.52438661,Indus (Up to border),Satluj Lower,East,Ponds,1.20734896,12073.489612765507,447.85170574369187,No,No,No,No,Mehsampur,NWIC,164,164,32332.0,03,034,0210,029997,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,0.0,0.0,,,,,,0,447.85170574369187,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Phillaur,Dalla,PB01JLN0015,31.06599298,75.5851165,Indus (Up to border),Satluj Lower,East,Ponds,1.47116205,14711.620508992624,478.1185429703076,No,No,No,No,Dalla,NWIC,165,165,32333.0,03,034,0211,030060,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,0.0,0.0,,,,,,0,478.1185429703076,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Nakodar,Muhem,PB01JLN0016,31.09071513,75.49710537,Indus (Up to border),Satluj Lower,East,Ponds,1.17761831,11776.183068984728,425.88598562919015,No,No,No,No,Muhem,NWIC,166,166,32334.0,03,034,0210,029960,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,0.0,0.0,,,,,,0,425.88598562919015,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Shahkot,Kotli Gazran,PB01JLN0017,31.11284051,75.34275573999999,Indus (Up to border),Satluj Lower,East,Ponds,1.05132967,10513.296705155846,479.4511560605184,No,No,No,No,Kotli Gazran,NWIC,167,167,32335.0,03,034,0209,029812,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,0.0,0.0,,,,,,0,479.4511560605184,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Shahkot,Malsian,PB01JLN0018,31.11839481,75.35116202,Indus (Up to border),Satluj Lower,East,Ponds,1.31699319,13169.931932299187,501.9972969624511,No,No,No,No,Malsian,NWIC,168,168,32336.0,03,034,0209,029832,01,01,SUL,SUL,WS01SUL014,,01,,,,,,,,0.0,0.0,,,,,,0,501.9972969624511,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Phillaur,Apra,PB01JLN0019,31.08968875,75.87915659,Indus (Up to border),Satluj Lower,Kail,Ponds,3.87535785,38753.57847243286,929.2585372792794,No,No,No,No,Apra,NWIC,169,169,32337.0,03,034,0211,030247,01,01,SUL,SUL,WS01SUL012,,01,,,,,,,,0.0,0.0,,,,,,0,929.2585372792794,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Phillaur,Chak Sahbu,PB01JLN0020,31.0785156,75.87843797,Indus (Up to border),Satluj Lower,Satluj,Ponds,1.11888359,11188.835857517763,414.34109066914317,No,No,No,No,Chak Sahbu,NWIC,170,170,32338.0,03,034,0211,030128,01,01,SUL,SUL,WS01SUL008,,01,,,,,,,,0.0,0.0,,,,,,0,414.34109066914317,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Phillaur,Mandi,PB01JLN0021,31.077139220000003,75.89427447999999,Indus (Up to border),Satluj Lower,Satluj,Ponds,1.01515476,10151.54758253815,414.00473252661226,No,No,No,No,Mandi,NWIC,171,171,32339.0,03,034,0211,030127,01,01,SUL,SUL,WS01SUL008,,01,,,,,,,,0.0,0.0,,,,,,0,414.00473252661226,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Chuharchak,PB01MOG0001,30.77892029,75.36213029,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,2.72226937,27222.693725558518,669.7946693600719,No,No,No,No,Chuharchak,NWIC,172,172,32340.0,03,038,0233,034022,01,01,SUL,SUL,WS01SUL017,,01,,,,,,,,0.0,0.0,,,,,,0,669.7946693600719,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Kili Chahal,PB01MOG0002,30.812055790000002,75.36249362999999,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.56506173,15650.617323711765,510.38370333856216,No,No,No,No,Kili Chahal,NWIC,173,173,32341.0,03,038,0233,034023,01,01,SUL,SUL,WS01SUL017,,01,,,,,,,,0.0,0.0,,,,,,0,510.38370333856216,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Maherna Khurd,PB01MLR0007,30.643971689999997,75.78635708,Indus (Up to border),Satluj Lower,Raikot Link Drain,Ponds,1.00334724,10033.472439796598,403.43922190649323,No,Yes,No,No,Maherna Khurd,NWIC,174,174,32342.0,03,043,0269,039396,01,01,SUL,SUL,WS01SUL033,,01,,,,,,,,0.0,0.0,,,,,,0,403.43922190649323,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Dehliz Kalan,PB01MLR0008,30.65579023,75.80695134,Indus (Up to border),Satluj Lower,Raikot Link Drain,Ponds,1.21305039,12130.503945903165,502.0064864723682,No,No,No,No,Dehliz Kalan,NWIC,175,175,32343.0,03,043,0269,039398,01,01,SUL,SUL,WS01SUL033,,01,,,,,,,,0.0,0.0,,,,,,0,502.0064864723682,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Gowara,PB01MLR0009,30.51095368,75.95997043,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.79708923,17970.89231669373,498.2035353663964,No,No,No,No,Gowara,NWIC,176,176,32344.0,03,043,0269,039508,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,498.2035353663964,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Ahmadpur,PB01MLR0014,30.59187231,75.78881724,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.06761921,10676.192057153046,428.9340190804388,No,No,No,No,Ahmadpur,NWIC,182,182,32350.0,03,043,0269,039424,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,428.9340190804388,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Malerkotla,PB01MLR0010,30.52252942,75.89245303999999,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.6273555,16273.554990681556,577.3984125015784,Yes,Yes,Yes,Yes,Malerkotla,NWIC,177,177,32345.0,03,043,0269,248383,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,577.3984125015784,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Ferozepur,PB01MLR0011,30.52711919,75.75912465,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.42429004,14242.900416023738,505.40602022166746,No,No,No,No,Ferozepur,NWIC,178,178,32346.0,03,043,0269,039434,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,505.40602022166746,District Water Body Atlas
Phase 1,Punjab,PB,Sangrur,Dhuri,Alipur Khalsa,PB01SNR0132,30.50153209,75.7535379,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.31439163,13143.916340198946,475.5310774520114,No,No,No,No,Mohamadpur,NWIC,179,179,32347.0,03,043,0270,039576,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,475.5310774520114,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Amamgarh,PB01MLR0012,30.560411690000002,75.83980188999999,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.30235994,13023.59936854633,461.65804775508394,No,No,No,No,Amamgarh,NWIC,180,180,32348.0,03,043,0269,039459,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,461.65804775508394,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Matoi,PB01MLR0013,30.56861985,75.85886381,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.29993162,12999.316190394215,625.8088503598617,No,No,No,No,Matoi,NWIC,181,181,32349.0,03,043,0269,039460,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,625.8088503598617,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Azimabad,PB01MLR0015,30.584015309999998,75.85294022000001,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.19361781,11936.17814684294,473.2168327782742,No,No,No,No,Azimabad,NWIC,183,183,32351.0,03,043,0269,039461,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,473.2168327782742,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Kangarpur,PB01MLR0016,30.618343730000003,75.8095942,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.79041919,17904.19185963049,558.7177392509648,No,No,No,No,Kangarpur,NWIC,184,184,32352.0,03,043,0269,039395,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,558.7177392509648,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Kangarpur,PB01MLR0017,30.61551572,75.80615503,Indus (Up to border),Satluj Lower,Lissara Nala,Ponds,1.35201901,13520.190146596115,461.3210757272255,No,No,No,No,Kangarpur,NWIC,185,185,32353.0,03,043,0269,039395,01,01,SUL,SUL,WS01SUL031,,01,,,,,,,,0.0,0.0,,,,,,0,461.3210757272255,District Water Body Atlas
Phase 1,Punjab,PB,Jalandhar,Phillaur,Phillaur,PB01JLN0022,30.999350300000003,75.79984969,Indus (Up to border),Satluj Lower,Satluj,Ponds,2.67276294,26727.629359525075,1018.5469303991389,Yes,Yes,Yes,No,Phillaur,NWIC,186,186,32354.0,03,034,0211,248293,01,01,SUL,SUL,WS01SUL008,,01,,,,,,,,0.0,0.0,,,,,,0,1018.5469303991389,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Madhoke,PB01MOG0003,30.75586015,75.32237027,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.38264926,13826.492590124333,571.1102022006953,No,No,No,No,Madhoke,NWIC,187,187,32355.0,03,038,0233,034020,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,571.1102022006953,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Takhanwadh,PB01MOG0004,30.75985316,75.29463398,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,4.57088352,45708.835174691325,889.9070623107743,No,No,No,No,Takhanwadh,NWIC,188,188,32356.0,03,038,0233,034019,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,889.9070623107743,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Takhanwadh,PB01MOG0005,30.76419777,75.29199083,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,2.16360875,21636.087505677704,701.7066145879388,No,No,No,No,Takhanwadh,NWIC,189,189,32357.0,03,038,0233,034019,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,701.7066145879388,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Takhanwadh,PB01MOG0006,30.76568206,75.29162091,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.22441915,12244.191504528653,409.59118770503454,Yes,No,No,No,Takhanwadh,NWIC,190,190,32358.0,03,038,0233,034019,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,409.59118770503454,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Dala,PB01MOG0007,30.77646543,75.25195527000001,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.06631855,10663.185463353453,453.4570551015391,No,No,No,No,Dala,NWIC,191,191,32359.0,03,038,0233,034017,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,453.4570551015391,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Dhudike,PB01MOG0008,30.7699375,75.34323375999999,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.16627758,11662.775814372399,479.9943442746772,No,No,No,No,Dhudike,NWIC,192,192,32360.0,03,038,0233,034021,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,479.9943442746772,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Dhudike,PB01MOG0009,30.77111713,75.34427064,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,3.15304894,31530.489394915498,716.9706563356436,No,No,No,No,Dhudike,NWIC,193,193,32361.0,03,038,0233,034021,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,716.9706563356436,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Dhudike,PB01MOG0010,30.772430500000002,75.3426694,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.02765366,10276.536630948805,408.48893778010535,No,No,No,No,Dhudike,NWIC,194,194,32362.0,03,038,0233,034021,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,408.48893778010535,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Dhudike,PB01MOG0011,30.77549335,75.33776614,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.84632927,18463.29274891754,505.46691356564975,No,No,No,No,Dhudike,NWIC,195,195,32363.0,03,038,0233,034021,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,505.46691356564975,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Dhudike,PB01MOG0012,30.77915552,75.34301898,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.11902853,11190.285281865821,440.72243509421776,No,No,No,No,Dhudike,NWIC,196,196,32364.0,03,038,0233,034021,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,440.72243509421776,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Kokri Phulasingh,PB01MOG0013,30.7866056,75.30506251000001,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.55600034,15560.00344014949,480.4633085956542,No,No,No,No,Kokri Phulasingh,NWIC,197,197,32365.0,03,038,0233,034028,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,480.4633085956542,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Daulatpur Niwan,PB01MOG0027,30.87867226,75.02638176,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.61132826,16113.282640207743,535.4631659848686,Yes,Yes,Yes,Yes,Daulatpur Niwan,NWIC,213,213,32381.0,03,038,0233,034072,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,535.4631659848686,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Nathu Wala Zadid,PB01MOG0014,30.80054297,75.29802949,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,2.64353773,26435.377310929198,673.3184556536596,No,No,No,No,Nathu Wala Zadid,NWIC,198,198,32366.0,03,038,0233,034027,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,673.3184556536596,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Mehna,PB01MOG0015,30.805842820000002,75.26903084,Indus (Up to border),Satluj Lower,Moga Drain,Ponds,1.00452509,10045.250906974048,403.55253589204654,Yes,Yes,Yes,Yes,Mehna,NWIC,199,199,32367.0,03,038,0233,034016,01,01,SUL,SUL,WS01SUL023,,01,,,,,,,,0.0,0.0,,,,,,0,403.55253589204654,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Jhuner,PB01MLR0018,30.58716216,75.76520353,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Ponds,1.25552276,12555.227577840045,499.66654757615436,No,No,No,No,Jhuner,NWIC,200,200,32368.0,03,043,0269,039425,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,0.0,0.0,,,,,,0,499.66654757615436,District Water Body Atlas
Phase 1,Punjab,PB,Malerkotla,Malerkotla,Jhuner,PB01MLR0019,30.58918975,75.77267422999999,Indus (Up to border),Satluj Lower,Bassian Outfall Drain,Ponds,1.01561817,10156.181723270427,418.61611001260616,No,No,No,No,Jhuner,NWIC,201,201,32369.0,03,043,0269,039425,01,01,SUL,SUL,WS01SUL035,,01,,,,,,,,0.0,0.0,,,,,,0,418.61611001260616,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Kishanpur Kalan,PB01MOG0016,30.938381170000003,75.34705649,Indus (Up to border),Satluj Lower,Sidhwan Drain,Ponds,1.39926396,13992.63960261876,457.4855307026496,No,No,No,No,Kishanpur Kalan,NWIC,202,202,32370.0,03,038,0233,034113,01,01,SUL,SUL,WS01SUL018,,01,,,,,,,,0.0,0.0,,,,,,0,457.4855307026496,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Khosa Kotla,PB01MOG0034,30.894292880000002,75.12941347,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.2167698,12167.697960841368,427.3749947124641,No,No,No,No,Khosa Kotla,NWIC,220,220,32388.0,03,038,0233,034084,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,427.3749947124641,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Indergarh,PB01MOG0017,30.92453739,75.32304405999999,Indus (Up to border),Satluj Lower,Sidhwan Drain,Ponds,1.35169623,13516.962275067826,820.8203957458873,No,No,No,No,Indergarh,NWIC,203,203,32371.0,03,038,0233,034105,01,01,SUL,SUL,WS01SUL018,,01,,,,,,,,0.0,0.0,,,,,,0,820.8203957458873,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Bhinder Kalan,PB01MOG0018,30.89508724,75.27687542,Indus (Up to border),Satluj Lower,Sidhwan Drain,Ponds,2.3722068,23722.06796570041,660.4161141380108,No,No,No,No,Bhinder Kalan,NWIC,204,204,32372.0,03,038,0233,034035,01,01,SUL,SUL,WS01SUL018,,01,,,,,,,,0.0,0.0,,,,,,0,660.4161141380108,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Bhinder Kalan,PB01MOG0019,30.89420561,75.28726366,Indus (Up to border),Satluj Lower,Sidhwan Drain,Ponds,1.27389829,12738.98289687735,604.224548306503,No,No,No,No,Bhinder Kalan,NWIC,205,205,32373.0,03,038,0233,034035,01,01,SUL,SUL,WS01SUL018,,01,,,,,,,,0.0,0.0,,,,,,0,604.224548306503,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Bhinder Kalan,PB01MOG0020,30.89461,75.28979152,Indus (Up to border),Satluj Lower,Sidhwan Drain,Ponds,1.04350608,10435.060840273756,409.97815849642853,No,No,No,No,Bhinder Kalan,NWIC,206,206,32374.0,03,038,0233,034035,01,01,SUL,SUL,WS01SUL018,,01,,,,,,,,0.0,0.0,,,,,,0,409.97815849642853,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Talwandi Malian,PB01MOG0021,30.86244048,75.3905893,Indus (Up to border),Satluj Lower,Sidhwan Drain,Ponds,1.21186765,12118.67646737654,401.23922339508835,No,No,No,No,Talwandi Malian,NWIC,207,207,32375.0,03,038,0233,034110,01,01,SUL,SUL,WS01SUL018,,01,,,,,,,,0.0,0.0,,,,,,0,401.23922339508835,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Datewal,PB01MOG0022,30.92382156,75.11166681,Indus (Up to border),Satluj Lower,Sukar Drain,Ponds,1.31756613,13175.66127907809,578.2702532546697,No,No,No,No,Datewal,NWIC,208,208,32376.0,03,038,0233,034092,01,01,SUL,SUL,WS01SUL019,,01,,,,,,,,0.0,0.0,,,,,,0,578.2702532546697,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Bhagpur Alias Gagrah,PB01MOG0023,30.92276541,75.1541265,Indus (Up to border),Satluj Lower,Sukar Drain,Ponds,1.96560346,19656.034587424205,785.6552499775427,No,No,No,No,Bhagpur Alias Gagrah,NWIC,209,209,32377.0,03,038,0233,034094,01,01,SUL,SUL,WS01SUL019,,01,,,,,,,,0.0,0.0,,,,,,0,785.6552499775427,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Karyal,PB01MOG0024,30.93080145,75.18777192,Indus (Up to border),Satluj Lower,Sukar Drain,Ponds,1.57761288,15776.128773354932,495.42836718820257,No,No,No,No,Karyal,NWIC,210,210,32378.0,03,038,0233,034096,01,01,SUL,SUL,WS01SUL019,,01,,,,,,,,0.0,0.0,,,,,,0,495.42836718820257,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Umariana,PB01MOG0025,30.90627051,75.04533291,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.99852787,19985.27865308168,596.6127761670166,No,No,No,No,Umariana,NWIC,211,211,32379.0,03,038,0233,034080,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,596.6127761670166,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Daulatpur Niwan,PB01MOG0026,30.878954460000003,75.02381885999999,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.4717885,14717.884996953524,476.9232376891948,No,No,No,No,Daulatpur Niwan,NWIC,212,212,32380.0,03,038,0233,034072,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,476.9232376891948,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Chuhar Chak,PB01MOG0028,30.89375416,75.043977,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.00289246,10028.924618032146,434.95555270829453,No,No,No,No,Chuhar Chak,NWIC,214,214,32382.0,03,038,0233,034079,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,434.95555270829453,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Salina,PB01MOG0029,30.86290055,75.08346531,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.7313641,17313.64099917888,519.4250935218073,No,No,No,No,Salina,NWIC,215,215,32383.0,03,038,0233,034054,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,519.4250935218073,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Ghal Kalan,PB01MOG0030,30.82460287,75.10495833,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,2.36635956,23663.595593964397,621.1306228150438,No,No,No,No,Ghal Kalan,NWIC,216,216,32384.0,03,038,0233,034052,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,621.1306228150438,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Ghal Kalan,PB01MOG0031,30.81875024,75.10019931,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.24881699,12488.169918754136,483.1180292492191,No,No,No,No,Ghal Kalan,NWIC,217,217,32385.0,03,038,0233,034052,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,483.1180292492191,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Saffuwala,PB01MOG0032,30.79297416,75.0771783,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.88885177,18888.517652065344,555.8774042434352,No,No,No,No,Saffuwala,NWIC,218,218,32386.0,03,038,0233,034051,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,555.8774042434352,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Raniala,PB01MOG0033,30.92224275,75.09935211,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.11641615,11164.16146411732,423.47498008754275,No,No,No,No,Raniala,NWIC,219,219,32387.0,03,038,0233,034085,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,423.47498008754275,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Khosa Kotla,PB01MOG0035,30.89743311,75.12846424,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.40962711,14096.271118595192,434.4945055341482,No,No,No,No,Khosa Kotla,NWIC,221,221,32389.0,03,038,0233,034084,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,434.4945055341482,District Water Body Atlas
Phase 1,Punjab,PB,Moga,Moga,Khosa Kotla,PB01MOG0036,30.90020266,75.11718751,Indus (Up to border),Satluj Lower,Daulatpur Drain,Ponds,1.06957243,10695.72434078882,504.4643966109131,No,No,No,No,Khosa Kotla,NWIC,222,222,32390.0,03,038,0233,034084,01,01,SUL,SUL,WS01SUL021,,01,,,,,,,,0.0,0.0,,,,,,0,504.4643966109131,District Water Body Atlas
