SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
338,RIVER VARUNA AT RAMESHWAR VARANASI,CPCB,9,Uttar Pradesh,187,VARANASI,VARANASI,-,-,-,-,-,-,-,-,25.386717,82.852628,2021-03-03 08:30:00,,,,,,
339,RIVER VARUNA B/C WITH RIVER GANGA AT VARANASI,CPCB,9,Uttar Pradesh,187,VARANASI,VARANASI,-,-,-,-,-,-,-,-,25.332956,83.043393,2021-02-01 08:30:00,,,,,,
340,RIVER VARUNA B/C WITH RIVER GANGA AT VARANASI,CPCB,9,Uttar Pradesh,187,VARANASI,VARANASI,-,-,-,-,-,-,-,-,25.332956,83.043393,2021-02-02 08:30:00,,,,,,
341,RIVER VARUNA B/C WITH RIVER GANGA AT VARANASI,CPCB,9,Uttar Pradesh,187,VARANASI,VARANASI,-,-,-,-,-,-,-,-,25.332956,83.043393,2021-03-03 08:30:00,,,,,,
342,RIVER YAMUNA AT ETAWAH D/S,CPCB,9,Uttar Pradesh,139,ETAWAH,CHAKARNAGAR,-,-,-,-,-,-,-,-,26.601531,79.119907,2021-01-19 08:30:00,,,,,,
343,RIVER YAMUNA AT ETAWAH D/S,CPCB,9,Uttar Pradesh,139,ETAWAH,CHAKARNAGAR,-,-,-,-,-,-,-,-,26.601531,79.119907,2021-02-16 08:30:00,,,,,,
344,RIVER YAMUNA AT ETAWAH D/S,CPCB,9,Uttar Pradesh,139,ETAWAH,CHAKARNAGAR,-,-,-,-,-,-,-,-,26.601531,79.119907,2021-03-15 08:30:00,,,,,,
345,RIVER YAMUNA AT UDI,CPCB,9,Uttar Pradesh,139,ETAWAH,Etawah,-,-,-,-,-,-,-,-,26.714524,79.014885,2021-01-19 08:30:00,,,,,,
346,RIVER YAMUNA AT UDI,CPCB,9,Uttar Pradesh,139,ETAWAH,Etawah,-,-,-,-,-,-,-,-,26.714524,79.014885,2021-02-16 08:30:00,,,,,,
347,RIVER YAMUNA AT UDI,CPCB,9,Uttar Pradesh,139,ETAWAH,Etawah,-,-,-,-,-,-,-,-,26.714524,79.014885,2021-03-15 08:30:00,,,,,,
348,SAHIBABAD INDUSTRIAL AREA GHAZIABAD U.P,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.675322,77.344944,2021-05-25 08:30:00,2052.0,Clear,,,,
349,SAHIBABAD INDUSTRIAL AREA GHAZIABAD U.P,CPCB,9,Uttar Pradesh,145,GHAZIABAD,GHAZIABAD,-,-,-,-,-,-,-,-,28.675322,77.344944,2021-12-10 08:30:00,2120.0,Clear,,,,
350,SAI AT UNNAO AFTER DRAIN OUTFALL U.P.,CPCB,9,Uttar Pradesh,162,LUCKNOW,Lucknow,-,-,-,-,-,-,-,-,26.649979,80.793854,2021-01-14 08:30:00,,,,,,
351,SAI AT UNNAO AFTER DRAIN OUTFALL U.P.,CPCB,9,Uttar Pradesh,162,LUCKNOW,Lucknow,-,-,-,-,-,-,-,-,26.649979,80.793854,2021-11-02 08:30:00,,,,,,
352,SAI AT UNNAO AFTER DRAIN OUTFALL U.P.,CPCB,9,Uttar Pradesh,162,LUCKNOW,Lucknow,-,-,-,-,-,-,-,-,26.649979,80.793854,2021-11-03 08:30:00,,,,,,
353,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-06-04 08:30:00,329.0,,,,,
354,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-06-05 08:30:00,341.0,,,,,
355,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-04-06 08:30:00,311.0,,,,,
356,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-06-07 08:30:00,301.0,,,,,
357,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-05-08 08:30:00,341.0,,,,,
358,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-07-09 08:30:00,301.0,,,,,
359,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-08-10 08:30:00,341.0,,,,,
360,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-08-11 08:30:00,359.0,,,,,
361,SAMARPUR JHEEL RAEBARELI,CPCB,9,Uttar Pradesh,175,Raibareli,Raibareli,-,-,-,-,-,-,-,-,26.23,81.25,2021-03-12 08:30:00,371.0,,,,,
362,SONE U/S TO RIHAND CHOPAN (U.P.),CPCB,9,Uttar Pradesh,184,SONBHADRA,ROBERTSGANJ,-,-,-,-,-,-,-,-,24.53494,83.020042,2021-03-03 08:30:00,,,,,,
363,TONS AT CHAKGHAT M.P.,CPCB,9,Uttar Pradesh,120,Allahabad,Allahabad,-,-,-,-,-,-,-,-,25.043083,81.721004,2021-04-01 08:30:00,,,,,,
364,TUBE WELL IN INDUSTRIAL AREA AT GAJRAULA MORADABAD U.P,CPCB,9,Uttar Pradesh,154,JYOTIBA PHULE NAGAR,DHANAURA,-,-,-,-,-,-,-,-,28.844842,78.239367,2021-09-29 08:30:00,742.0,Clear,,,,
365,TUBE WELL IN SINGRAULI INDUSTRIAL AREA U.P,CPCB,9,Uttar Pradesh,184,SONBHADRA,DUDHI,-,-,-,-,-,-,-,-,24.120605,82.694761,2021-06-14 08:30:00,186.0,Clear,,10.0,,
366,UNCHAHAAR (NEAR THERMAL POWER PLANT),CPCB,9,Uttar Pradesh,175,Raibareli,UNCHAHAR,-,-,-,-,-,-,-,-,25.9,81.3,2021-09-04 08:30:00,921.0,Clear,,2.8,,
367,UNCHAHAAR (NEAR THERMAL POWER PLANT),CPCB,9,Uttar Pradesh,175,Raibareli,UNCHAHAR,-,-,-,-,-,-,-,-,25.9,81.3,2021-08-10 08:30:00,801.0,Clear,,2.0,,
368,YAMUNA A/C OF CHAMBAL AT SHERGARH JUHIKA (U.P),CPCB,9,Uttar Pradesh,122,AURAIYA,AURAIYA,-,-,-,-,-,-,-,-,26.42834,79.244561,2021-08-03 08:30:00,,,,,,
369,YAMUNA AT AGRA U/S U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.250657,77.861624,2021-01-13 08:30:00,,,,,,
370,YAMUNA AT AGRA U/S U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.250657,77.861624,2021-02-15 08:30:00,,,,,,
371,YAMUNA AT AGRA U/S U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.250657,77.861624,2021-08-03 08:30:00,,,,,,
372,YAMUNA AT ALLAHABAD D/S (BALUA GHAT) U.P,CPCB,9,Uttar Pradesh,120,Allahabad,Allahabad,-,-,-,-,-,-,-,-,25.422471,81.838806,2021-04-01 08:30:00,,,,,,
373,YAMUNA AT ALLAHABAD D/S (BALUA GHAT) U.P,CPCB,9,Uttar Pradesh,120,Allahabad,Allahabad,-,-,-,-,-,-,-,-,25.422471,81.838806,2021-03-23 08:30:00,,,,,,
374,YAMUNA AT ASGARPUR VILLAGEU.P,CPCB,9,Uttar Pradesh,144,G.B. Nagar,DADRI,-,-,-,-,-,-,-,-,28.517811,77.343608,2021-08-02 08:30:00,,,,,,
375,YAMUNA AT BATESWAR U.P,CPCB,9,Uttar Pradesh,118,AGRA,BAH,-,-,-,-,-,-,-,-,26.932682,78.54366,2021-01-22 08:30:00,,,,,,
376,YAMUNA AT BATESWAR U.P,CPCB,9,Uttar Pradesh,118,AGRA,BAH,-,-,-,-,-,-,-,-,26.932682,78.54366,2021-10-02 08:30:00,,,,,,
377,YAMUNA AT BATESWAR U.P,CPCB,9,Uttar Pradesh,118,AGRA,BAH,-,-,-,-,-,-,-,-,26.932682,78.54366,2021-10-03 08:30:00,,,,,,
378,YAMUNA AT ETAWAH,CPCB,9,Uttar Pradesh,139,ETAWAH,Etawah,-,-,-,-,-,-,-,-,26.744994,78.988315,2021-08-03 08:30:00,,,,,,
379,YAMUNA AT ETAWAH U.P.,CPCB,9,Uttar Pradesh,139,ETAWAH,Etawah,-,-,-,-,-,-,-,-,26.752436,79.01967,2021-02-26 08:30:00,,,,,,
380,YAMUNA AT ETAWAH U.P.,CPCB,9,Uttar Pradesh,139,ETAWAH,Etawah,-,-,-,-,-,-,-,-,26.752436,79.01967,2021-03-15 08:30:00,,,,,,
381,YAMUNA AT JUHIKA B/C WITH CHANBAL ETAWAH U.P,CPCB,9,Uttar Pradesh,151,JALAUN,JALAUN,-,-,-,-,-,-,-,-,26.42602,79.478799,2021-01-19 08:30:00,,,,,,
382,YAMUNA AT JUHIKA B/C WITH CHANBAL ETAWAH U.P,CPCB,9,Uttar Pradesh,151,JALAUN,JALAUN,-,-,-,-,-,-,-,-,26.42602,79.478799,2021-02-16 08:30:00,,,,,,
383,YAMUNA AT JUHIKA B/C WITH CHANBAL ETAWAH U.P,CPCB,9,Uttar Pradesh,151,JALAUN,JALAUN,-,-,-,-,-,-,-,-,26.42602,79.478799,2021-03-15 08:30:00,,,,,,
384,YAMUNA AT KESIGHAT VRINDAVAN,CPCB,9,Uttar Pradesh,167,MATHURA,MAT,-,-,-,-,-,-,-,-,27.586087,77.696364,2021-01-13 08:30:00,,,,,,
385,YAMUNA AT KESIGHAT VRINDAVAN,CPCB,9,Uttar Pradesh,167,MATHURA,MAT,-,-,-,-,-,-,-,-,27.586087,77.696364,2021-08-02 08:30:00,,,,,,
386,YAMUNA AT KESIGHAT VRINDAVAN,CPCB,9,Uttar Pradesh,167,MATHURA,MAT,-,-,-,-,-,-,-,-,27.586087,77.696364,2021-08-03 08:30:00,,,,,,
387,YAMUNA AT MATHURA D/S  U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.443052,77.716133,2021-01-13 08:30:00,,,,,,
388,YAMUNA AT MATHURA D/S  U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.443052,77.716133,2021-02-15 08:30:00,,,,,,
389,YAMUNA AT MATHURA D/S  U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.443052,77.716133,2021-08-03 08:30:00,,,,,,
390,YAMUNA AT MATHURA U/S  U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.564981,77.708718,2021-01-13 08:30:00,,,,,,
391,YAMUNA AT MATHURA U/S  U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.564981,77.708718,2021-02-15 08:30:00,,,,,,
392,YAMUNA AT MATHURA U/S  U.P.,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.564981,77.708718,2021-08-03 08:30:00,,,,,,
393,YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN DELHI,CPCB,9,Uttar Pradesh,144,G.B. Nagar,DADRI,-,-,-,-,-,-,-,-,28.533295,77.330724,2021-06-01 08:30:00,,,,,,
394,YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN DELHI,CPCB,9,Uttar Pradesh,144,G.B. Nagar,DADRI,-,-,-,-,-,-,-,-,28.533295,77.330724,2021-01-02 08:30:00,,,,,,
395,YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN DELHI,CPCB,9,Uttar Pradesh,144,G.B. Nagar,DADRI,-,-,-,-,-,-,-,-,28.533295,77.330724,2021-03-03 08:30:00,,,,,,
396,YAMUNA AT PALLA WAZIRABAD (DELHI),CPCB,9,Uttar Pradesh,124,BAGHPAT,BAGHPAT,-,-,-,-,-,-,-,-,28.862454,77.207282,2021-06-01 08:30:00,,,,,,
397,YAMUNA AT SONIPAT BAGHPAT ROAD(HARYANA),CPCB,9,Uttar Pradesh,124,BAGHPAT,BAGHPAT,-,-,-,-,-,-,-,-,28.943495,77.20329,2021-09-02 08:30:00,,,,,,
398,YAMUNA AT VISHRAMGHAT MATHURA,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.504755,77.686524,2021-01-13 08:30:00,,,,,,
399,YAMUNA AT VISHRAMGHAT MATHURA,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.504755,77.686524,2021-08-02 08:30:00,,,,,,
400,YAMUNA AT VISHRAMGHAT MATHURA,CPCB,9,Uttar Pradesh,167,MATHURA,MATHURA,-,-,-,-,-,-,-,-,27.504755,77.686524,2021-08-03 08:30:00,,,,,,
