SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
595,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,14-09-2021 08:30,105
596,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,17-09-2021 08:30,11
597,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,23-09-2021 08:30,17
598,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,25-09-2021 08:30,6
599,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,28-09-2021 08:30,11
600,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,29-09-2021 08:30,79
601,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,30-09-2021 08:30,85
602,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,01-10-2021 08:30,4
603,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,16-06-2022 08:30,3
604,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,19-06-2022 08:30,1
605,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,20-06-2022 08:30,6
606,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,24-06-2022 08:30,7
607,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,25-06-2022 08:30,6.5
608,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,26-06-2022 08:30,6
609,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,02-07-2022 08:30,19.5
610,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,03-07-2022 08:30,24.5
611,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,04-07-2022 08:30,1.5
612,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,05-07-2022 08:30,18.5
613,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,06-07-2022 08:30,1
614,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,07-07-2022 08:30,1
615,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,08-07-2022 08:30,82
616,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,09-07-2022 08:30,52.5
617,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,10-07-2022 08:30,4
618,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,11-07-2022 08:30,3
619,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,12-07-2022 08:30,19
620,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,13-07-2022 08:30,12.5
621,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,14-07-2022 08:30,13.5
622,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,15-07-2022 08:30,13.5
623,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,16-07-2022 08:30,24
624,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,17-07-2022 08:30,4
625,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,18-07-2022 08:30,2
626,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,22-07-2022 08:30,0.5
627,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,23-07-2022 08:30,1
628,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,24-07-2022 08:30,5.5
629,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,25-07-2022 08:30,2.5
630,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,26-07-2022 08:30,1
631,Bhesan,Gujarat SW GW,24,Gujarat,448,Junagadh,BHESAN,-,-,Ozat,West flowing rivers of Kutch and Saurashtra including Luni,Uben,-,-,Ozat,21.56136944,70.70551667,28-07-2022 08:30,0.5
632,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,20-06-2021 08:30,3
633,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,21-06-2021 08:30,5
634,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,23-06-2021 08:30,2
635,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,25-06-2021 08:30,7
636,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,29-06-2021 08:30,6
637,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,05-07-2021 08:30,3
638,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,11-07-2021 08:30,27
639,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,12-07-2021 08:30,6
640,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,20-07-2021 08:30,11
641,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,21-07-2021 08:30,4
642,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,25-07-2021 08:30,10
643,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,26-07-2021 08:30,157
644,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,27-07-2021 08:30,22
645,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,28-07-2021 08:30,12
646,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,29-07-2021 08:30,10
647,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,30-07-2021 08:30,5
648,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,31-07-2021 08:30,9
649,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,01-08-2021 08:30,6
650,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,02-08-2021 08:30,4
651,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,03-08-2021 08:30,5
652,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,04-08-2021 08:30,2
653,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,08-08-2021 08:30,2
654,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,09-08-2021 08:30,48
655,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,13-08-2021 08:30,3
656,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,18-08-2021 08:30,23
657,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,19-08-2021 08:30,7
658,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,20-08-2021 08:30,12
659,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,25-08-2021 08:30,2
660,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,26-08-2021 08:30,5
661,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,30-08-2021 08:30,7
662,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,31-08-2021 08:30,45
663,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,01-09-2021 08:30,9
664,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,03-09-2021 08:30,27
665,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,08-09-2021 08:30,40
666,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,09-09-2021 08:30,4
667,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,11-09-2021 08:30,65
668,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,12-09-2021 08:30,38
669,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,13-09-2021 08:30,13
670,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,14-09-2021 08:30,6
671,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,15-09-2021 08:30,43
672,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,16-09-2021 08:30,3
673,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,17-09-2021 08:30,109
674,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,18-09-2021 08:30,12
675,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,21-09-2021 08:30,135
676,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,22-09-2021 08:30,105
677,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,23-09-2021 08:30,8
678,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,24-09-2021 08:30,4
679,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,27-09-2021 08:30,7
680,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,28-09-2021 08:30,17
681,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,29-09-2021 08:30,18
682,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,30-09-2021 08:30,4
683,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,04-10-2021 08:30,5
684,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,07-10-2021 08:30,2
685,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,08-10-2021 08:30,36
686,BHILPUR,Gujarat SW GW,24,Gujarat,668,Chhota Udaipur,Chhota Udaipur,-,-,Narmada,Narmada,Orsang,-,-,-,22.40396111,73.95063611,13-10-2021 08:30,12
687,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,05-06-2021 08:30,5
688,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,07-06-2021 08:30,11
689,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,11-06-2021 08:30,2
690,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,13-06-2021 08:30,6
691,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,14-06-2021 08:30,4
692,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,18-06-2021 08:30,8
693,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,19-06-2021 08:30,6
694,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,20-06-2021 08:30,20
695,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,21-06-2021 08:30,5
696,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,22-06-2021 08:30,14
697,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,23-06-2021 08:30,11
698,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,24-06-2021 08:30,3
699,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,25-06-2021 08:30,33
700,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,26-06-2021 08:30,37
701,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,28-06-2021 08:30,3
702,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,01-07-2021 08:30,5
703,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,10-07-2021 08:30,3
704,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,11-07-2021 08:30,12
705,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,12-07-2021 08:30,5
706,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,13-07-2021 08:30,21
707,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,16-07-2021 08:30,29
708,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,17-07-2021 08:30,4
709,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,19-07-2021 08:30,67
710,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,20-07-2021 08:30,65
711,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,21-07-2021 08:30,36
712,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,22-07-2021 08:30,25
713,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,23-07-2021 08:30,3
714,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,24-07-2021 08:30,10
715,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,25-07-2021 08:30,116
716,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,26-07-2021 08:30,58
717,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,27-07-2021 08:30,48
718,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,28-07-2021 08:30,10
719,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,29-07-2021 08:30,14
720,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,30-07-2021 08:30,8
721,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,31-07-2021 08:30,5
722,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,01-08-2021 08:30,3
723,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,02-08-2021 08:30,18
724,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,03-08-2021 08:30,9
725,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,04-08-2021 08:30,6
726,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,05-08-2021 08:30,7
727,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,06-08-2021 08:30,1
728,Bhinar,Gujarat SW GW,24,Gujarat,453,Navsari,BANSDA,-,-,Ambika,West flowing rivers from Tapi to Tadri,-,-,-,Ambika,20.81638889,73.33305556,12-08-2021 08:30,4
