SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,RL_MSL,Data Acquisition Time,Groundwater Level Telemetry 6 Hourly (meter)
427,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,16-04-2026 00:00,-14.104
428,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,16-04-2026 06:00,-13.997
429,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,16-04-2026 12:00,-14.379
430,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,16-04-2026 18:00,-14.03
431,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,17-04-2026 00:00,-13.837
432,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,17-04-2026 06:00,-13.755
433,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,17-04-2026 12:00,-14.261
434,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,17-04-2026 18:00,-14.234
435,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,18-04-2026 00:00,-14.091
436,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,18-04-2026 06:00,-13.973
437,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,18-04-2026 12:00,-14.517
438,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,18-04-2026 18:00,-14.356
439,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,19-04-2026 00:00,-14.146
440,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,19-04-2026 06:00,-14.021
441,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,19-04-2026 12:00,-14.193
442,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,19-04-2026 18:00,-14.405
443,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,20-04-2026 00:00,-14.106
444,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,20-04-2026 06:00,-13.994
445,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,20-04-2026 12:00,-14.259
446,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,20-04-2026 18:00,-14.157
447,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,21-04-2026 00:00,-14.044
448,Kunichampattu Mannadipet,Puducherry,34,Puducherry,600,Puducherry,Villiyanur,Mannadipet,Kunichampet,-,-,-,-,-,-,12.00456389,79.62940833,,21-04-2026 06:00,-13.946
449,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,01-01-2026 00:00,-45.196
450,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,01-01-2026 06:00,-45.131
451,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,01-01-2026 12:00,-45.613
452,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,01-01-2026 18:00,-45.319
453,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,02-01-2026 00:00,-45.191
454,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,02-01-2026 06:00,-45.195
455,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,02-01-2026 12:00,-45.641
456,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,02-01-2026 18:00,-45.344
457,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,03-01-2026 00:00,-45.159
458,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,03-01-2026 06:00,-45.138
459,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,03-01-2026 12:00,-45.631
460,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,03-01-2026 18:00,-45.616
461,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,07-01-2026 00:00,-45.152
462,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,07-01-2026 06:00,-44.893
463,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,07-01-2026 12:00,-45.171
464,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,07-01-2026 18:00,-45.437
465,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,08-01-2026 00:00,-45.163
466,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,08-01-2026 06:00,-45.158
467,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,08-01-2026 12:00,-45.213
468,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,08-01-2026 18:00,-45.304
469,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,11-01-2026 00:00,-44.89
470,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,11-01-2026 06:00,-45.135
471,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,11-01-2026 12:00,-45.165
472,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,11-01-2026 18:00,-45.314
473,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,12-01-2026 00:00,-44.934
474,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,12-01-2026 06:00,-45.137
475,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,12-01-2026 12:00,-45.442
476,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,12-01-2026 18:00,-45.298
477,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,13-01-2026 00:00,-44.907
478,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,13-01-2026 06:00,-44.694
479,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,13-01-2026 12:00,-45.4
480,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,13-01-2026 18:00,-45.209
481,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,14-01-2026 00:00,-44.914
482,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,14-01-2026 06:00,-44.896
483,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,14-01-2026 12:00,-45.375
484,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,14-01-2026 18:00,-45.234
485,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,15-01-2026 00:00,-44.926
486,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,15-01-2026 06:00,-44.815
487,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,15-01-2026 12:00,-45.336
488,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,15-01-2026 18:00,-45.217
489,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,16-01-2026 00:00,-44.83
490,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,16-01-2026 06:00,-44.885
491,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-01-2026 00:00,-44.806
492,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-01-2026 06:00,-44.89
493,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-01-2026 12:00,-45.135
494,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-01-2026 18:00,-45.245
495,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,21-01-2026 00:00,-44.854
496,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,21-01-2026 06:00,-44.845
497,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,23-01-2026 12:00,-45.196
498,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,23-01-2026 18:00,-45.185
499,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-03-2026 00:00,-44.862
500,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-03-2026 06:00,-44.746
501,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-03-2026 12:00,-45.248
502,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,17-03-2026 18:00,-45.091
503,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,18-03-2026 00:00,-44.773
504,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,18-03-2026 06:00,-44.886
505,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,18-03-2026 12:00,-45.293
506,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,18-03-2026 18:00,-45.13
507,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,19-03-2026 00:00,-45.111
508,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,19-03-2026 06:00,-44.804
509,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,19-03-2026 12:00,-45.255
510,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,19-03-2026 18:00,-45.096
511,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-03-2026 00:00,-44.789
512,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-03-2026 06:00,-44.789
513,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-03-2026 12:00,-45.157
514,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,20-03-2026 18:00,-45.176
515,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,21-03-2026 00:00,-44.744
516,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,21-03-2026 06:00,-44.844
517,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,21-03-2026 12:00,-44.863
518,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,21-03-2026 18:00,-45.127
519,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,22-03-2026 00:00,-44.734
520,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,22-03-2026 06:00,-44.767
521,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,22-03-2026 12:00,-44.85
522,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,22-03-2026 18:00,-45.156
523,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,23-03-2026 00:00,-44.756
524,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,23-03-2026 06:00,-44.74
525,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,23-03-2026 12:00,-45.141
526,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,23-03-2026 18:00,-45.223
527,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,24-03-2026 00:00,-44.773
528,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,24-03-2026 06:00,-44.787
529,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,24-03-2026 12:00,-45.286
530,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,24-03-2026 18:00,-45.241
531,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,25-03-2026 00:00,-44.783
532,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,25-03-2026 06:00,-44.837
533,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,25-03-2026 12:00,-45.273
534,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,25-03-2026 18:00,-45.268
535,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,26-03-2026 00:00,-44.843
536,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,26-03-2026 06:00,-45.096
537,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,26-03-2026 12:00,-45.147
538,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,26-03-2026 18:00,-45.168
539,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,27-03-2026 00:00,-44.789
540,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,27-03-2026 06:00,-44.861
541,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,27-03-2026 12:00,-44.912
542,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,27-03-2026 18:00,-45.278
543,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,28-03-2026 00:00,-44.824
544,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,28-03-2026 06:00,-45.083
545,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,28-03-2026 12:00,-45.092
546,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,28-03-2026 18:00,-45.292
547,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,29-03-2026 00:00,-44.855
548,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,29-03-2026 06:00,-44.851
549,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,29-03-2026 12:00,-45.224
550,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,29-03-2026 18:00,-45.205
551,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,30-03-2026 00:00,-44.857
552,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,30-03-2026 06:00,-44.833
553,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,30-03-2026 12:00,-45.282
554,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,30-03-2026 18:00,-45.265
555,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,31-03-2026 00:00,-44.836
556,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,31-03-2026 06:00,-45.088
557,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,31-03-2026 12:00,-45.282
558,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,31-03-2026 18:00,-45.254
559,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,01-04-2026 00:00,-44.839
560,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,01-04-2026 06:00,-44.822
561,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,01-04-2026 12:00,-45.164
562,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,01-04-2026 18:00,-45.24
563,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,02-04-2026 00:00,-45.107
564,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,02-04-2026 06:00,-44.791
565,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,02-04-2026 12:00,-45.364
566,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,02-04-2026 18:00,-45.246
567,Mettupalayam Olugaret,Puducherry,34,Puducherry,600,Puducherry,Olugaret,Olugaret,Mettupalayam,-,-,-,-,-,-,11.94776667,79.78753611,,03-04-2026 00:00,-45.109
