SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
251,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,19-08-2022 08:30,14.8
252,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,20-08-2022 08:30,61.2
253,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,21-08-2022 08:30,24.6
254,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,22-08-2022 08:30,17.2
255,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,25-08-2022 08:30,16.4
256,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,29-08-2022 08:30,20.4
257,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,31-08-2022 08:30,8.4
258,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,01-09-2022 08:30,12.8
259,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,03-09-2022 08:30,15.2
260,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,04-09-2022 08:30,6.2
261,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,05-09-2022 08:30,14.8
262,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,06-09-2022 08:30,5.2
263,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,07-09-2022 08:30,1.8
264,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,08-09-2022 08:30,20.8
265,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,09-09-2022 08:30,4.2
266,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,10-09-2022 08:30,10.2
267,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,11-09-2022 08:30,18.8
268,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,12-09-2022 08:30,20.8
269,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,13-09-2022 08:30,52.8
270,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,14-09-2022 08:30,48.4
271,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,15-09-2022 08:30,12.2
272,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,16-09-2022 08:30,1.2
273,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,18-09-2022 08:30,11.2
274,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,19-09-2022 08:30,8.8
275,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,20-09-2022 08:30,22.8
276,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,21-09-2022 08:30,18.8
277,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,22-09-2022 08:30,2.8
278,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,26-09-2022 08:30,10.2
279,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,28-09-2022 08:30,15.6
280,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,30-09-2022 08:30,14.8
281,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,03-10-2022 08:30,26.4
282,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,04-10-2022 08:30,16.8
283,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,05-10-2022 08:30,48.6
284,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,06-10-2022 08:30,6.2
285,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,07-10-2022 08:30,8.2
286,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,12-10-2022 08:30,7.4
287,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,13-10-2022 08:30,12.4
288,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,14-10-2022 08:30,6.2
289,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,25-10-2022 08:30,0.4
290,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,13-06-2023 08:30,0.2
291,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,19-06-2023 08:30,0.8
292,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,21-06-2023 08:30,1.2
293,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,22-06-2023 08:30,2.6
294,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,26-06-2023 08:30,6.6
295,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,27-06-2023 08:30,8.2
296,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,28-06-2023 08:30,8.8
297,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,29-06-2023 08:30,5.8
298,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,30-06-2023 08:30,5.2
299,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,01-07-2023 08:30,4.2
300,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,02-07-2023 08:30,2.2
301,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,03-07-2023 08:30,4.4
302,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,05-07-2023 08:30,4.2
303,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,06-07-2023 08:30,4.8
304,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,07-07-2023 08:30,2.8
305,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,12-07-2023 08:30,0.8
306,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,16-07-2023 08:30,4.4
307,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,17-07-2023 08:30,4.2
308,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,18-07-2023 08:30,6.6
309,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,19-07-2023 08:30,5.8
310,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,21-07-2023 08:30,4.2
311,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,22-07-2023 08:30,9.8
312,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,23-07-2023 08:30,4.6
313,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,24-07-2023 08:30,4.4
314,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,27-07-2023 08:30,4.2
315,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,28-07-2023 08:30,2.2
316,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,29-07-2023 08:30,2.6
317,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,30-07-2023 08:30,14.4
318,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,31-07-2023 08:30,6.2
319,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,01-08-2023 08:30,4.8
320,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,02-08-2023 08:30,8.8
321,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,03-08-2023 08:30,23.8
322,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,04-08-2023 08:30,1.4
323,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,07-08-2023 08:30,1.6
324,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,08-08-2023 08:30,8.6
325,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,10-08-2023 08:30,8.8
326,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,11-08-2023 08:30,8.2
327,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,12-08-2023 08:30,4.8
328,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,13-08-2023 08:30,10.2
329,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,14-08-2023 08:30,4.8
330,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,15-08-2023 08:30,12.4
331,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,16-08-2023 08:30,6.8
332,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,17-08-2023 08:30,13.2
333,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,18-08-2023 08:30,13.6
334,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,19-08-2023 08:30,5.2
335,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,23-08-2023 08:30,13.4
336,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,24-08-2023 08:30,5.8
337,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,25-08-2023 08:30,6.8
338,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,26-08-2023 08:30,1.2
339,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,04-09-2023 08:30,13.4
340,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,05-09-2023 08:30,9.2
341,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,06-09-2023 08:30,5.6
342,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,07-09-2023 08:30,4.8
343,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,08-09-2023 08:30,11.4
344,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,09-09-2023 08:30,22.4
345,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,10-09-2023 08:30,2.8
346,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,15-09-2023 08:30,6.8
347,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,16-09-2023 08:30,4.6
348,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,17-09-2023 08:30,2.4
349,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,19-09-2023 08:30,10.2
350,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,21-09-2023 08:30,14.2
351,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,22-09-2023 08:30,13.2
352,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,23-09-2023 08:30,33.8
353,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,24-09-2023 08:30,2.2
354,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,27-09-2023 08:30,1.2
355,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,29-09-2023 08:30,8.2
356,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,30-09-2023 08:30,2.8
357,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,01-10-2023 08:30,38.8
358,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,02-10-2023 08:30,42.8
359,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,03-10-2023 08:30,6.8
360,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,04-10-2023 08:30,22.4
361,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,05-10-2023 08:30,22.8
362,Chandrapura (CTPS),Damodar Valley Corporation(DVC),20,Jharkhand,322,BOKARO,CHAS,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.73055556,86.12222222,06-10-2023 08:30,2.6
363,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,02-06-2021 08:30,3.8
364,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,05-06-2021 08:30,1.6
365,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,09-06-2021 08:30,1.8
366,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,11-06-2021 08:30,4.4
367,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,12-06-2021 08:30,5.8
368,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,13-06-2021 08:30,1.8
369,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,14-06-2021 08:30,5.2
370,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,15-06-2021 08:30,4.6
371,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,16-06-2021 08:30,7.2
372,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,17-06-2021 08:30,17.2
373,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,18-06-2021 08:30,12.4
374,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,19-06-2021 08:30,4.6
375,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,20-06-2021 08:30,4.8
376,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,21-06-2021 08:30,1.4
377,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,22-06-2021 08:30,4.8
378,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,23-06-2021 08:30,2.2
379,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,24-06-2021 08:30,2.6
380,Gansadih,Damodar Valley Corporation(DVC),20,Jharkhand,325,DHANBAD,BALIAPUR,-,-,Ganga,Ganga,Damodar,-,-,Damodar,23.75972222,86.01111111,25-06-2021 08:30,0.8
