SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,RL_MSL,Data Acquisition Time,Groundwater Level Telemetry 6 Hourly (meter)
1155,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 02:00,1.302
1156,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 03:00,1.305
1157,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 04:00,1.311
1158,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 05:00,1.315
1159,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 06:00,1.317
1160,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 07:00,1.31
1161,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 08:00,1.285
1162,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 09:00,1.222
1163,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 10:00,1.194
1164,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 11:00,1.179
1165,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 12:00,1.167
1166,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 13:00,1.15
1167,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 14:00,1.142
1168,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 15:00,1.14
1169,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 16:00,1.16
1170,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 17:00,1.197
1171,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 19:00,1.255
1172,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 20:00,1.268
1173,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 21:00,1.276
1174,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,10-03-2023 23:00,1.287
1175,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 00:00,1.291
1176,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 01:00,1.298
1177,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 02:00,1.302
1178,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 03:00,1.305
1179,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 04:00,1.308
1180,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 06:00,1.309
1181,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 07:00,1.303
1182,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 08:00,1.278
1183,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 09:00,1.222
1184,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 10:00,1.184
1185,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 11:00,1.161
1186,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 12:00,1.152
1187,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 13:00,1.146
1188,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 14:00,1.132
1189,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 15:00,1.131
1190,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 16:00,1.161
1191,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 17:00,1.19
1192,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 18:00,1.222
1193,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 19:00,1.243
1194,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 20:00,1.256
1195,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 21:00,1.262
1196,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 22:00,1.271
1197,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,11-03-2023 23:00,1.279
1198,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 00:00,1.284
1199,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 01:00,1.291
1200,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 02:00,1.295
1201,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 03:00,1.299
1202,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 04:00,1.302
1203,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 05:00,1.305
1204,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 06:00,1.307
1205,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 07:00,1.299
1206,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 08:00,1.278
1207,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 09:00,1.209
1208,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 10:00,1.172
1209,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 11:00,1.154
1210,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 12:00,1.149
1211,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 14:00,1.131
1212,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 15:00,1.121
1213,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 16:00,1.141
1214,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 17:00,1.177
1215,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 18:00,1.219
1216,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 19:00,1.24
1217,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 20:00,1.254
1218,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 21:00,1.258
1219,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 22:00,1.26
1220,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,12-03-2023 23:00,1.266
1221,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 00:00,1.275
1222,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 01:00,1.278
1223,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 03:00,1.294
1224,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 04:00,1.301
1225,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 05:00,1.307
1226,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 06:00,1.31
1227,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 07:00,1.301
1228,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 08:00,1.268
1229,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 09:00,1.2
1230,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 10:00,1.169
1231,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 11:00,1.153
1232,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 12:00,1.148
1233,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 13:00,1.135
1234,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 15:00,1.101
1235,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 16:00,1.131
1236,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 17:00,1.182
1237,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 18:00,1.218
1238,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 19:00,1.242
1239,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 20:00,1.258
1240,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 21:00,1.267
1241,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 22:00,1.275
1242,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,13-03-2023 23:00,1.282
1243,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 00:00,1.288
1244,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 01:00,1.296
1245,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 02:00,1.301
1246,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 03:00,1.304
1247,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 04:00,1.308
1248,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 05:00,1.312
1249,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 06:00,1.313
1250,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 07:00,1.303
1251,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 08:00,1.273
1252,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 09:00,1.206
1253,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 10:00,1.171
1254,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 11:00,1.152
1255,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 12:00,1.145
1256,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 14:00,1.165
1257,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 15:00,1.176
1258,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 16:00,1.198
1259,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 17:00,1.216
1260,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 18:00,1.229
1261,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 19:00,1.232
1262,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 20:00,1.241
1263,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 21:00,1.246
1264,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 22:00,1.264
1265,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,14-03-2023 23:00,1.283
1266,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 00:00,1.287
1267,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 01:00,1.28
1268,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 02:00,1.288
1269,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 03:00,1.304
1270,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 04:00,1.308
1271,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 05:00,1.31
1272,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 06:00,1.309
1273,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 07:00,1.304
1274,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 08:00,1.288
1275,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 09:00,1.27
1276,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 10:00,1.246
1277,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 11:00,1.222
1278,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 12:00,1.197
1279,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 14:00,1.187
1280,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 15:00,1.18
1281,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 16:00,1.209
1282,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 17:00,1.232
1283,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 18:00,1.254
1284,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 19:00,1.266
1285,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 21:00,1.281
1286,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 22:00,1.282
1287,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,15-03-2023 23:00,1.284
1288,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 00:00,1.29
1289,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 01:00,1.288
1290,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 02:00,1.283
1291,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 03:00,1.293
1292,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 05:00,1.302
1293,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 06:00,1.308
1294,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 07:00,1.344
1295,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 08:00,1.343
1296,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 10:00,1.323
1297,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 12:00,1.276
1298,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 13:00,1.246
1299,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 14:00,1.223
1300,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 15:00,1.212
1301,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 16:00,1.231
1302,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 17:00,1.272
1303,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 19:00,1.329
1304,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 20:00,1.341
1305,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 21:00,1.347
1306,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,16-03-2023 22:00,1.348
1307,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,17-03-2023 00:00,1.35
1308,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,17-03-2023 02:00,1.354
1309,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,17-03-2023 03:00,1.358
1310,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,17-03-2023 05:00,1.36
1311,NH15 Crossing Doomdooma Dibru,Assam,18,Assam,302,TINSUKIA,-,-,-,-,-,-,-,-,-,27.56694000,95.55086000,,17-03-2023 06:00,1.359
