SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
102, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,17-05-2019 13:00,0.5
103, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,17-05-2019 15:00,0.5
104, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,17-05-2019 16:00,0.5
105, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,17-05-2019 20:00,0.5
106, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,18-05-2019 04:00,0.5
107, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,18-05-2019 09:00,0.5
108, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,18-05-2019 14:00,0.5
109, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,18-05-2019 16:00,1
110, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,18-05-2019 17:00,0.5
111, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,19-05-2019 09:00,0.5
112, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,19-05-2019 11:00,0.5
113, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,19-05-2019 13:00,1
114, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,19-05-2019 16:00,1
115, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 06:00,0.5
116, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 09:00,0.5
117, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 11:00,1
118, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 12:00,1
119, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 14:00,0.5
120, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 17:00,0.5
121, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 18:00,1
122, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 19:00,0.5
123, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 20:00,0.5
124, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,20-05-2019 22:00,0.5
125, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,21-05-2019 01:00,0.5
126, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,22-05-2019 06:00,0.5
127, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,22-05-2019 08:00,0.5
128, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,22-05-2019 11:00,1
129, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,22-05-2019 14:00,1
130, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,22-05-2019 17:00,1
131, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,23-05-2019 03:00,0.5
132, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 04:00,1
133, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 13:00,1
134, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 14:00,1
135, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 15:00,1
136, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 16:00,0.5
137, Amraghat,CWC,14,Manipur,259,THOUBAL,KAKCHING,-,-,-,Indus,Siang,-,-,Sonai,24.58333333,93.96666667,24-05-2019 17:00,0.5
